#### EXPORT DONNEES METEO POUR "SAINT-JACUT-DE-LA-MER" (LAT/LON: 48.59734/-2.190028)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2021-01-11,10,6,24,7,9,9,0.4,83,9.875,1027,78.75,10,5,4,122,119,119,0,3,3.3,météo défavorable,17:36:00,08:58:00,7
2021-01-12,11,9,42,10,11,11,1.8,88,8,1022,99.625,11,9,7,122,122,122,0,2,3.3,météo défavorable,17:37:00,08:58:00,10
2021-01-13,11,8,33,11,10,10,2.5,84,9.625,1025,78.5,11,9,7,119,119,119,0,2,3.3,météo défavorable,17:39:00,08:57:00,11
2021-01-14,11,9,36,10,11,10,1.5,91,9,1024,80.375,11,9,6,176,122,122,0,2,3.3,météo défavorable,17:40:00,08:56:00,9
2021-01-15,9,3,24,7,6,5,0.5,77,10,1030,70.375,9,5,3,122,116,116,0,2,5.1,météo défavorable,17:41:00,08:56:00,8
2021-01-16,11,6,35,7,10,10,7.9,93,8.375,1029,100,11,10,3,299,176,176,0,2,3.3,météo défavorable,17:43:00,08:55:00,6
2021-01-17,8,7,21,8,8,8,0.3,75,10,1028,80.875,8,5,4,122,122,122,0,3,3.3,météo très défavorable,17:44:00,08:54:00,7
2021-01-18,9,5,24,6,7,8,0.7,81,9.375,1030,77,9,8,2,116,122,122,0,1,3.3,météo très défavorable,17:46:00,08:53:00,6
2021-01-19,11,9,34,11,11,11,3,90,9.125,1017,90.75,11,10,7,122,122,299,0,3,3.4,météo défavorable,17:47:00,08:53:00,11
2021-01-20,11,7,41,10,11,10,6.6,85,7.5,1002,92.25,11,9,6,299,176,299,0,2,3.4,météo défavorable,17:49:00,08:52:00,10
2021-01-21,9,4,33,8,8,4,25.7,87,8.875,993,68.5,9,5,3,113,299,356,0,2,3.4,météo très défavorable,17:50:00,08:51:00,8
2021-01-22,8,5,25,6,8,8,0.6,76,9.75,996,79.625,8,3,3,122,122,176,0,2,3.4,météo très défavorable,17:52:00,08:50:00,6
2021-01-23,7,3,32,6,7,6,3.6,74,9.75,1000,74.5,7,2,2,176,176,119,0,2,3.4,météo très défavorable,17:53:00,08:49:00,6
2021-01-24,7,4,41,4,7,6,5.3,87,9.375,1002,71.125,7,2,-1,176,176,176,0,1,3.4,météo très défavorable,17:55:00,08:48:00,4
2021-01-25,6,3,26,5,6,6,2,72,9.875,1016,61.25,6,1,-0,122,116,116,0,1,3.4,météo très défavorable,17:56:00,08:47:00,5
2021-01-26,8,3,31,4,7,8,1.7,77,8.375,1020,65.625,8,8,-1,119,305,176,0,2,3.4,météo très défavorable,17:58:00,08:45:00,3
2021-01-27,12,9,25,10,12,12,4,96,9.5,1016,97,12,11,7,122,122,122,0,2,4.8,météo défavorable,17:59:00,08:44:00,10
2021-01-28,13,10,39,12,13,12,4.7,92,8.25,1013,89,13,11,9,122,119,119,0,3,4.8,météo défavorable,18:01:00,08:43:00,12
2021-01-29,11,9,46,10,10,10,4.1,85,9.375,1009,64.5,11,10,6,176,116,119,0,2,8.2,météo défavorable,18:03:00,08:42:00,10
2021-01-30,12,7,31,11,10,9,12.1,86,7.875,1000,93.5,12,10,7,119,305,299,0,2,4.8,météo défavorable,18:04:00,08:40:00,12
2021-01-31,9,6,23,8,7,8,14.6,91,8.625,1004,100,9,9,4,122,299,356,0,2,4.8,météo défavorable,18:06:00,08:39:00,8
2021-02-01,11,8,27,11,11,10,9.2,93,9,1003,87,11,10,8,299,122,116,0,3,4.8,météo défavorable,18:07:00,08:38:00,10
2021-02-02,13,10,39,12,12,11,6.3,88,8.25,1002,73.375,13,11,8,116,119,119,0,3,4.9,météo défavorable,18:09:00,08:36:00,12
2021-02-03,10,9,34,10,10,10,20.1,94,8.625,1005,85,10,9,5,356,176,119,0,3,4.9,météo très défavorable,18:10:00,08:35:00,9
2021-02-04,11,8,25,9,11,10,2.2,90,9.5,1008,71.75,11,8,6,299,122,119,0,2,6.6,météo défavorable,18:12:00,08:33:00,9
2021-02-05,11,8,20,8,10,9,1.3,90,9.75,1010,39.75,11,7,4,113,113,122,0,3,8.3,météo défavorable,18:14:00,08:32:00,8
2021-02-06,8,5,22,7,8,7,6.8,77,9,1009,48,8,4,2,116,116,119,0,2,4.9,météo très défavorable,18:15:00,08:31:00,7
2021-02-07,6,4,28,6,5,4,2.7,84,9.875,1003,84,6,3,0,176,122,122,0.1,2,4.9,météo très défavorable,18:17:00,08:29:00,6
2021-02-08,4,0,29,3,4,3,0.6,83,7.75,1002,92.75,4,2,-3,122,122,122,0.4,1,5,météo très défavorable,18:19:00,08:27:00,3
2021-02-09,3,0,42,2,2,2,5.8,88,1.5,1002,97.5,3,1,-5,122,122,176,0.1,1,6.6,météo très défavorable,18:20:00,08:26:00,3
2021-02-10,3,0,39,2,2,3,8.5,84,4.5,1020,53,3,0,-5,176,113,113,2.7,1,10,météo très défavorable,18:22:00,08:24:00,1
2021-02-11,1,-1,38,-1,-0,1,0,81,9.25,1021,70.875,1,0,-9,116,311,122,0,2,10,météo très défavorable,18:24:00,08:23:00,0
2021-02-12,3,0,36,1,2,3,0.1,83,8.75,1026,73.5,3,0,-6,122,119,116,0,1,10,météo très défavorable,18:25:00,08:21:00,1
2021-02-13,2,-2,35,-0,-1,2,0,82,8.125,1029,84,2,0,-9,122,122,122,0,2,5,météo très défavorable,18:27:00,08:19:00,-1
2021-02-14,8,1,43,2,5,8,0.5,85,9.375,1028,75.5,8,7,-5,122,116,116,0,1,6.7,météo très défavorable,18:28:00,08:18:00,1
2021-02-15,13,8,35,10,11,12,1.7,91,6.25,1022,82.25,13,10,6,299,122,122,0,2,5.1,météo défavorable,18:30:00,08:16:00,10
2021-02-16,11,9,35,10,10,10,8.8,92,8.375,1018,63,11,9,7,122,305,113,0,2,5.1,météo défavorable,18:32:00,08:14:00,10
2021-02-17,12,9,37,9,11,11,0.1,87,10,1015,81.125,12,8,6,119,119,122,0,3,5.1,météo défavorable,18:33:00,08:12:00,10
2021-02-18,11,7,32,11,9,8,6,88,9.75,1013,77,11,8,5,122,119,119,0,3,5.1,météo défavorable,18:35:00,08:11:00,10
2021-02-19,12,7,36,7,11,11,0,84,10,1012,59.5,12,7,3,116,122,116,0,3,5.1,météo défavorable,18:37:00,08:09:00,7
2021-02-20,14,10,38,11,13,12,0.4,83,10,1004,68.25,14,9,8,116,119,176,0,4,10,météo défavorable,18:38:00,08:07:00,11
2021-02-21,11,9,16,10,11,11,0.6,91,10,1008,97.5,11,9,8,299,122,122,0,3,10,météo défavorable,18:40:00,08:05:00,10
2021-02-22,10,8,13,10,10,9,4.7,92,9.75,1018,83.75,10,9,7,176,122,116,0,4,5.2,météo défavorable,18:41:00,08:04:00,10
2021-02-23,13,7,36,7,11,12,1.1,80,10,1025,26.125,13,7,3,113,113,116,0,2,10.4,météo correcte,18:43:00,08:02:00,8
2021-02-24,15,10,30,11,13,13,0,80,10,1025,45.25,15,9,8,116,116,116,0,3,10.5,météo correcte,18:45:00,08:00:00,12
2021-02-25,10,8,21,10,9,9,1.6,92,9.125,1034,50.625,10,8,6,116,176,116,0,3,7,météo défavorable,18:46:00,07:58:00,10
2021-02-26,8,7,15,7,8,8,0,76,10,1039,1.375,8,4,4,113,113,113,0,3,10.9,météo très défavorable,18:48:00,07:56:00,7
2021-02-27,9,7,18,7,9,8,0,78,10,1040,2.125,9,5,4,113,113,113,0,3,11,météo défavorable,18:49:00,07:54:00,7
2021-02-28,9,8,34,8,9,9,0,80,10,1037,0.375,9,6,4,113,113,113,0,3,11,météo défavorable,18:51:00,07:52:00,8
2021-03-01,9,6,20,6,8,9,0,83,10,1029,2.625,9,7,2,113,113,113,0,3,11,météo défavorable,18:53:00,07:50:00,7
2021-03-02,12,8,21,8,10,12,0.6,88,10,1026,41.75,12,9,5,116,116,116,0,3,10.1,météo défavorable,18:54:00,07:48:00,8
2021-03-03,12,9,22,10,12,11,1.8,88,9.125,1027,68,12,9,7,119,119,119,0,3,5.5,météo défavorable,18:56:00,07:46:00,10
2021-03-04,9,8,13,8,9,9,0.2,96,9,1025,81.625,9,8,6,119,122,122,0,3,5.6,météo défavorable,18:57:00,07:45:00,8
2021-03-05,8,5,31,6,6,6,0,83,10,1031,65.75,8,5,1,122,119,113,0,2,10.1,météo très défavorable,18:59:00,07:43:00,7
2021-03-06,6,4,28,4,6,6,0,65,10,1032,3.75,6,1,-0,113,113,113,0,2,11.6,météo très défavorable,19:01:00,07:41:00,5
2021-03-07,7,4,22,5,6,6,0,71,10,1029,11.25,7,1,1,113,113,116,0,2,11.6,météo très défavorable,19:02:00,07:39:00,5
2021-03-08,6,3,13,4,6,6,0,71,10,1025,40,6,0,1,116,119,113,0,2,11.6,météo très défavorable,19:04:00,07:36:00,4
2021-03-09,9,4,11,4,7,7,0,77,10,1025,56,9,3,2,116,116,116,0,3,11.6,météo très défavorable,19:05:00,07:34:00,5
2021-03-10,10,6,41,7,8,10,2.6,85,8.5,1021,84.25,10,10,2,119,176,122,0,3,5.9,météo défavorable,19:07:00,07:32:00,6
2021-03-11,11,8,51,10,10,9,3,79,8.375,1013,69.625,11,10,5,116,299,119,0,2,5.9,météo défavorable,19:08:00,07:30:00,11
2021-03-12,10,7,42,7,9,9,3.5,78,10,1014,63,10,5,2,116,299,119,0,3,7.3,météo défavorable,19:10:00,07:28:00,7
2021-03-13,9,3,52,7,8,5,9.7,81,8.75,1011,81.625,9,5,1,122,176,122,0,2,5.9,météo défavorable,19:11:00,07:26:00,8
2021-03-14,9,7,35,7,9,8,1.2,74,9.875,1024,66.375,9,5,2,116,116,119,0,2,5.9,météo défavorable,19:13:00,07:24:00,7
2021-03-15,10,8,32,9,10,10,0.4,89,10,1027,63.375,10,9,6,119,116,119,0,3,6,météo défavorable,19:14:00,07:22:00,10
2021-03-16,11,8,21,9,10,10,0.6,96,10,1032,84.125,11,9,7,122,122,119,0,3,6,météo défavorable,19:16:00,07:20:00,10
2021-03-17,9,8,21,8,9,8,0,86,10,1035,33.75,9,8,6,116,113,116,0,2,11.6,météo défavorable,19:17:00,07:18:00,9
2021-03-18,9,6,22,6,9,9,0,82,10,1033,48.375,9,7,3,116,119,119,0,3,7.4,météo défavorable,19:19:00,07:16:00,7
2021-03-19,9,7,37,9,8,8,2.4,90,6.5,1030,64.25,9,8,4,122,119,113,0,2,8.8,météo défavorable,19:21:00,07:14:00,9
2021-03-20,9,6,18,6,8,8,0,70,10,1033,24.75,9,6,3,113,113,116,0,3,11.6,météo défavorable,19:22:00,07:12:00,6
2021-03-21,9,8,18,9,9,9,0.3,91,10,1031,71.5,9,7,6,119,119,122,0,3,6.1,météo défavorable,19:24:00,07:09:00,9
2021-03-22,10,6,7,7,9,9,0,88,10,1029,37.75,10,6,6,113,119,116,0,3,11.6,météo défavorable,19:25:00,07:07:00,7
2021-03-23,12,5,13,6,10,11,0,82,10,1027,14.625,12,7,3,113,113,113,0,3,11.6,météo défavorable,19:27:00,07:05:00,5
2021-03-24,12,6,19,6,11,10,0.6,89,10,1023,71.75,12,8,3,116,122,122,0,3,7.5,météo défavorable,19:28:00,07:03:00,6
2021-03-25,11,7,16,7,11,10,0.3,82,9.625,1022,29.375,11,6,4,113,113,116,0,2,11.6,météo défavorable,19:30:00,07:01:00,7
2021-03-26,11,8,35,10,11,8,5,82,8.5,1022,69.625,11,7,5,122,176,176,0,3,6.4,météo défavorable,19:31:00,06:59:00,9
2021-03-27,11,7,23,7,10,10,0.1,79,10,1025,50.625,11,6,3,116,119,113,0,3,9,météo défavorable,19:33:00,06:57:00,7
2021-03-28,12,8,22,8,12,11,0,89,10,1023,52.125,12,10,4,113,119,122,0,4,11.6,météo défavorable,19:34:00,06:55:00,8
2021-03-29,15,7,17,7,13,14,0,78,10,1029,1.75,15,9,4,113,113,113,0,4,11.6,météo correcte,20:35:00,07:53:00,7
2021-03-30,18,10,23,10,16,17,0,83,10,1028,7.5,18,12,7,113,113,113,0,4,11.6,météo favorable,20:36:00,07:51:00,10
2021-03-31,17,10,14,10,16,16,0,87,10,1024,7.75,17,12,8,113,113,113,0,5,11.6,météo correcte,20:38:00,07:49:00,11
2021-04-01,15,9,23,11,14,13,0,90,10,1022,10.5,15,11,9,113,113,113,0,5,11.6,météo correcte,20:39:00,07:47:00,12
2021-04-02,9,8,37,8,9,9,0,86,10,1028,21.5,9,7,4,113,116,113,0,3,11.6,météo défavorable,20:41:00,07:45:00,8
2021-04-03,9,7,35,7,8,9,0,73,10,1031,22.125,9,5,3,116,116,113,0,3,11.6,météo défavorable,20:42:00,07:43:00,8
2021-04-04,9,7,19,7,9,9,0,81,10,1030,1.75,9,5,4,113,113,113,0,3,11.6,météo défavorable,20:44:00,07:41:00,7
2021-04-05,9,4,34,9,8,7,0.6,88,10,1023,50.75,9,7,4,116,122,116,0,3,6.5,météo défavorable,20:45:00,07:38:00,8
2021-04-06,6,3,31,5,5,5,1.5,60,9.875,1025,83.25,6,0,0,119,122,176,0.3,1,6.6,météo très défavorable,20:47:00,07:36:00,5
2021-04-07,8,4,17,4,7,7,1,58,9.875,1029,24.5,8,0,0,113,113,113,0,1,11.6,météo très défavorable,20:48:00,07:34:00,5
2021-04-08,10,3,16,3,8,10,0,67,10,1028,22.875,10,2,-0,113,113,113,0,3,10.3,météo très défavorable,20:50:00,07:32:00,5
2021-04-09,9,6,8,6,8,7,8.4,87,9.25,1018,64.875,9,6,5,113,122,122,0,2,6.6,météo défavorable,20:51:00,07:30:00,7
2021-04-10,8,4,28,7,7,7,25.9,86,9.625,1015,91.625,8,5,3,305,176,119,0,2,6.6,météo très défavorable,20:53:00,07:28:00,7
2021-04-11,6,3,28,5,6,6,6.1,90,9.875,1025,95,6,4,-0,122,299,122,0.5,2,6.6,météo très défavorable,20:54:00,07:26:00,5
2021-04-12,9,5,15,6,9,9,1.3,68,9.875,1033,32.375,9,1,2,116,116,113,0,3,9.1,météo défavorable,20:56:00,07:24:00,6
2021-04-13,9,5,15,5,9,9,0.1,79,10,1034,20,9,4,3,116,113,113,0,3,11.6,météo très défavorable,20:57:00,07:22:00,7
2021-04-14,9,6,23,6,8,9,0,75,10,1032,2.625,9,4,3,113,113,113,0,3,11.6,météo défavorable,20:59:00,07:20:00,6
2021-04-15,8,6,31,6,7,8,0,71,10,1032,26.875,8,2,2,116,116,116,0,3,11.6,météo très défavorable,21:00:00,07:18:00,7
2021-04-16,9,6,26,7,9,9,0,76,10,1030,29.625,9,3,3,116,113,113,0,3,11.6,météo défavorable,21:02:00,07:16:00,7
2021-04-17,9,6,18,7,8,8,0,71,10,1029,7.75,9,3,3,113,113,113,0,3,11.6,météo défavorable,21:03:00,07:14:00,7
2021-04-18,9,5,12,6,9,9,0,74,10,1027,34.5,9,4,5,119,116,113,0,3,11.6,météo défavorable,21:05:00,07:13:00,6
2021-04-19,11,6,13,6,10,11,0,76,10,1023,41.75,11,5,3,116,116,119,0,3,10.4,météo défavorable,21:06:00,07:11:00,7
2021-04-20,11,8,12,9,10,10,0.1,74,10,1020,53.75,11,7,8,116,122,113,0,4,11.6,météo défavorable,21:08:00,07:09:00,9
2021-04-21,12,8,22,8,12,11,0,85,10,1020,26.375,12,8,6,113,119,113,0,4,10.5,météo défavorable,21:09:00,07:07:00,9
2021-04-22,12,8,32,8,11,12,0,77,10,1023,4,12,7,3,113,113,113,0,4,11.6,météo défavorable,21:11:00,07:05:00,8
2021-04-23,14,8,30,8,13,14,0,76,10,1026,2.875,14,8,4,113,113,113,0,4,11.6,météo correcte,21:12:00,07:03:00,9
2021-04-24,14,9,29,9,13,12,0,81,10,1022,28.5,14,9,6,113,116,113,0,4,11.6,météo correcte,21:14:00,07:01:00,10
2021-04-25,11,9,42,9,10,10,0,84,10,1022,31.625,11,8,5,113,119,113,0,4,14.2,météo défavorable,21:15:00,06:59:00,9
2021-04-26,10,8,43,8,10,10,0,77,10,1021,15.875,10,6,4,116,113,113,0,4,13.4,météo défavorable,21:17:00,06:58:00,9
2021-04-27,10,7,22,8,10,10,0,82,10,1014,12.125,10,6,5,113,113,116,0,3,14.5,météo défavorable,21:18:00,06:56:00,8
2021-04-28,11,9,15,9,10,10,2,78,9.625,1008,70.125,11,7,7,119,119,119,0,3,9.2,météo défavorable,21:20:00,06:54:00,9
2021-04-29,9,8,22,9,9,9,0,76,10,1014,52.125,9,5,6,119,119,113,0,2,14.5,météo défavorable,21:21:00,06:52:00,9
2021-04-30,10,7,15,7,9,10,0,71,9.75,1015,54.5,10,4,5,119,119,113,0,2,13.4,météo défavorable,21:23:00,06:50:00,8
2021-05-01,10,6,14,6,10,10,0,71,10,1017,2.75,10,4,4,113,113,113,0,3,14.5,météo défavorable,21:24:00,06:49:00,6
2021-05-02,10,6,15,6,10,10,0,78,10,1023,40.5,10,5,4,113,176,119,0,3,14.5,météo défavorable,21:25:00,06:47:00,6
2021-05-03,13,6,36,6,12,12,0.1,78,10,1024,59.25,13,6,3,116,116,122,0,4,10.3,météo correcte,21:27:00,06:45:00,6
2021-05-04,11,8,39,10,10,10,3.6,84,8.875,1011,75.375,11,8,5,119,176,119,0,2,9.3,météo défavorable,21:28:00,06:44:00,10
2021-05-05,10,8,30,8,10,10,0.8,72,9.75,1016,65.875,10,4,4,119,116,119,0,3,11.4,météo défavorable,21:30:00,06:42:00,8
2021-05-06,9,7,23,7,9,9,11.7,91,9.875,1012,96.375,9,7,4,356,176,122,0,2,9.3,météo défavorable,21:31:00,06:41:00,8
2021-05-07,12,7,14,7,10,10,0.6,72,9.375,1016,64,12,7,5,116,116,176,0,2,9.3,météo défavorable,21:33:00,06:39:00,8
2021-05-08,17,10,40,13,17,16,1.5,90,8.875,1013,45.375,17,11,10,176,113,113,0,4,11.4,météo correcte,21:34:00,06:37:00,11
2021-05-09,15,11,26,11,15,14,0,84,10,1001,50.5,15,10,9,113,122,299,0,4,13.5,météo correcte,21:35:00,06:36:00,12
2021-05-10,13,10,31,11,13,13,1.8,81,9.875,1005,65,13,9,7,116,122,176,0,3,10.4,météo défavorable,21:37:00,06:34:00,11
2021-05-11,12,8,37,8,12,12,3.3,87,9.75,1011,49.875,12,9,5,113,176,176,0,4,10.4,météo défavorable,21:38:00,06:33:00,8
2021-05-12,12,8,19,8,12,9,13.2,84,9.25,1012,66.875,12,7,5,113,176,356,0,4,11.5,météo défavorable,21:40:00,06:32:00,8
2021-05-13,12,9,29,10,12,12,11.6,90,10,1009,77.875,12,9,7,122,119,119,0,3,9.4,météo défavorable,21:41:00,06:30:00,9
2021-05-14,12,10,29,10,11,12,4.4,89,10,1012,80.875,12,9,7,176,119,119,0,3,9.5,météo défavorable,21:42:00,06:29:00,10
2021-05-15,13,9,30,10,12,13,9.6,91,9,1006,79.875,13,9,7,119,176,116,0,3,9.5,météo défavorable,21:44:00,06:28:00,10
2021-05-16,13,10,44,10,13,12,8.1,88,9.875,1005,67.25,13,9,7,116,299,176,0,3,10.5,météo défavorable,21:45:00,06:26:00,10
2021-05-17,13,10,37,11,12,12,6.5,86,9.75,1014,79,13,9,7,176,176,116,0,3,9.5,météo défavorable,21:46:00,06:25:00,11
2021-05-18,13,10,23,10,13,12,5.6,89,9.625,1022,63.125,13,9,7,119,116,116,0,3,11.5,météo correcte,21:47:00,06:24:00,10
2021-05-19,12,9,31,10,12,12,4.6,90,9.375,1027,55.5,12,8,6,122,119,113,0,3,11.5,météo défavorable,21:49:00,06:23:00,9
2021-05-20,14,9,32,10,13,13,0.4,88,8.375,1026,76.75,14,9,7,119,122,119,0,4,13.5,météo défavorable,21:50:00,06:21:00,9
2021-05-21,13,9,45,11,13,12,0.6,79,9.875,1012,44.125,13,9,7,116,113,176,0,4,14.5,météo correcte,21:51:00,06:20:00,11
2021-05-22,12,9,33,10,12,11,3,83,9.75,1014,65,12,8,6,119,119,119,0,3,12.5,météo défavorable,21:52:00,06:19:00,10
2021-05-23,14,7,39,8,14,12,2.7,79,9.25,1014,80.625,14,9,5,119,122,299,0,4,10.6,météo défavorable,21:53:00,06:18:00,7
2021-05-24,12,8,49,9,12,11,7.9,84,9.375,1015,56,12,7,5,116,356,116,0,3,11.6,météo défavorable,21:55:00,06:17:00,8
2021-05-25,12,10,35,10,12,12,1.4,85,9.25,1021,71.125,12,9,7,119,119,122,0,4,9.6,météo défavorable,21:56:00,06:16:00,10
2021-05-26,12,8,13,10,11,11,5.1,87,8.875,1019,73.25,12,8,8,122,122,116,0,2,9.6,météo défavorable,21:57:00,06:15:00,10
2021-05-27,14,8,14,11,14,14,0,91,10,1022,39.75,14,10,11,116,116,113,0,3,14.5,météo correcte,21:58:00,06:14:00,11
2021-05-28,15,11,14,12,15,14,0,87,10,1024,37.75,15,11,11,116,116,116,0,5,13.5,météo correcte,21:59:00,06:14:00,11
2021-05-29,16,13,16,13,15,15,0,88,10,1027,40.75,16,12,13,116,116,113,0,5,15.9,météo correcte,22:00:00,06:13:00,13
2021-05-30,16,13,22,13,15,15,0.2,90,10,1026,41.625,16,12,11,119,116,113,0,5,15.6,météo correcte,22:01:00,06:12:00,13
2021-05-31,17,12,19,12,16,16,0,89,10,1023,16,17,12,11,113,113,113,0,5,15.9,météo correcte,22:02:00,06:11:00,12
2021-06-01,18,13,19,13,17,18,0,87,10,1016,20.75,18,14,11,113,113,116,0,5,15.9,météo favorable,22:03:00,06:11:00,14
2021-06-02,20,14,17,15,19,17,5.6,98,9.125,1014,72.5,20,16,14,305,122,119,0,5,13.8,météo défavorable,22:04:00,06:10:00,15
2021-06-03,14,9,12,13,14,12,0.9,94,8.875,1025,71.625,14,12,12,122,176,119,0,4,12.9,météo défavorable,22:05:00,06:09:00,13
2021-06-04,15,10,13,12,14,14,1,82,10,1026,41.25,15,10,11,116,116,113,0,3,14.7,météo correcte,22:06:00,06:09:00,12
2021-06-05,16,11,10,11,16,15,0,84,10,1028,7.5,16,10,10,113,113,113,0,4,16,météo correcte,22:06:00,06:08:00,11
2021-06-06,15,11,7,13,15,15,0,85,10,1028,60.25,15,13,12,119,119,116,0,5,16,météo correcte,22:07:00,06:08:00,12
2021-06-07,15,11,12,13,15,14,0.3,91,10,1025,31.875,15,12,13,116,116,113,0,5,14.7,météo correcte,22:08:00,06:08:00,13
2021-06-08,16,12,11,12,15,15,0,78,10,1026,9.125,16,10,13,113,113,113,0,5,16,météo correcte,22:09:00,06:07:00,12
2021-06-09,17,12,12,14,17,17,0,77,10,1024,36.75,17,12,14,116,116,113,0,5,16,météo correcte,22:09:00,06:07:00,13
2021-06-10,17,14,10,14,17,17,0,83,10,1024,22.5,17,13,15,113,113,113,0,5,16,météo correcte,22:10:00,06:07:00,14
2021-06-11,18,14,10,15,18,18,0,89,10,1023,29,18,15,15,116,116,113,0,4,16,météo favorable,22:11:00,06:06:00,14
2021-06-12,16,14,14,14,16,16,0,89,10,1026,23.625,16,14,13,116,113,113,0,4,16.1,météo correcte,22:11:00,06:06:00,15
2021-06-13,19,13,19,13,17,19,0,87,10,1026,3.75,19,14,12,113,113,113,0,6,16.1,météo favorable,22:12:00,06:06:00,14
2021-06-14,19,15,10,16,19,19,0,84,10,1023,2.375,19,15,16,113,113,113,0,6,16.1,météo favorable,22:12:00,06:06:00,16
2021-06-15,17,15,12,15,17,17,0,93,8.125,1023,23.625,17,15,15,116,113,113,0,5,16.1,météo correcte,22:13:00,06:06:00,15
2021-06-16,18,14,13,15,18,17,21.4,89,9.25,1017,34.125,18,15,15,113,113,176,0,6,16.1,météo très défavorable,22:13:00,06:06:00,14
2021-06-17,16,14,25,15,15,15,14.2,94,7.375,1012,98.25,16,16,13,122,176,122,0,4,12.1,météo défavorable,22:14:00,06:06:00,16
2021-06-18,15,12,28,14,14,14,40.4,97,8.125,1017,96.25,15,14,12,305,356,122,0,3,12.1,météo très défavorable,22:14:00,06:06:00,14
2021-06-19,17,13,19,13,17,17,10.5,87,9.25,1017,66.625,17,16,12,116,299,356,0,5,15.6,météo défavorable,22:14:00,06:06:00,14
2021-06-20,17,13,15,14,17,16,5.7,91,8.375,1007,71.875,17,14,13,116,119,119,0,4,12.1,météo défavorable,22:14:00,06:06:00,14
2021-06-21,16,11,20,14,16,14,14.3,95,7.875,1008,98,16,15,14,176,176,122,0,4,12.1,météo défavorable,22:15:00,06:06:00,14
2021-06-22,14,12,39,14,14,14,3.8,92,5.625,1023,88.25,14,13,11,299,299,119,0,3,12.1,météo défavorable,22:15:00,06:07:00,14
