#### EXPORT DONNEES METEO POUR "SAINT-JACUT-DE-LA-MER" (LAT/LON: 48.59734/-2.190028)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2018-02-14,11,5,52,6,9,11,12,90,7.875,1010,82.625,11,11,1,122,356,122,0,3,5.1,météo défavorable,18:28:00,08:18:00,5
2018-02-15,11,8,26,10,10,9,6.8,91,8.625,1023,55.25,11,10,7,116,176,113,0,2,8.3,météo défavorable,18:30:00,08:16:00,11
2018-02-16,9,5,20,5,8,8,0,75,10,1027,23.5,9,3,2,113,113,113,0,3,10.2,météo très défavorable,18:31:00,08:15:00,7
2018-02-17,10,6,17,6,10,9,0.9,78,9.375,1025,66.25,10,5,3,122,116,119,0,2,10.2,météo défavorable,18:33:00,08:13:00,7
2018-02-18,10,8,14,9,10,10,5.1,97,7.125,1023,99.375,10,10,7,176,176,122,0,2,5.1,météo défavorable,18:35:00,08:11:00,9
2018-02-19,10,10,27,10,10,10,6.5,96,7.375,1020,88.75,10,10,7,176,122,119,0,2,5.1,météo défavorable,18:36:00,08:09:00,10
2018-02-20,10,9,37,10,9,9,0.7,91,10,1024,25.875,10,8,5,116,113,113,0,2,8.4,météo défavorable,18:38:00,08:08:00,10
2018-02-21,9,6,32,8,7,6,0.3,77,10,1025,62.625,9,4,3,122,119,116,0,2,10.3,météo défavorable,18:39:00,08:06:00,8
2018-02-22,6,4,31,5,6,5,0,71,10,1023,22.5,6,2,0,113,116,113,0,2,10.4,météo très défavorable,18:41:00,08:04:00,5
2018-02-23,5,3,31,3,5,5,0,66,10,1019,0.5,5,0,-2,113,113,113,0,2,10.4,météo très défavorable,18:43:00,08:02:00,3
2018-02-24,6,3,31,3,5,6,0,67,10,1018,2.5,6,1,-2,113,113,113,0,2,10.4,météo très défavorable,18:44:00,08:00:00,3
2018-02-25,6,3,37,3,5,5,0,69,10,1024,22,6,0,-3,113,113,113,0,1,10.9,météo très défavorable,18:46:00,07:58:00,4
2018-02-26,3,1,42,2,2,2,0,61,8.75,1026,18.375,3,0,-6,113,113,116,0,2,10.9,météo très défavorable,18:47:00,07:57:00,3
2018-02-27,2,0,32,-0,2,1,0,64,0.5,1025,80.25,2,0,-7,122,119,119,0,1,10.9,météo très défavorable,18:49:00,07:55:00,0
2018-02-28,1,-2,47,-2,-0,0,0,54,8.75,1016,29.875,1,0,-10,113,116,119,0,2,8.5,météo très défavorable,18:51:00,07:53:00,-1
2018-03-01,7,-1,39,-0,2,5,22,95,3.875,999,97.25,7,5,-8,311,176,356,0,1,5.5,météo très défavorable,18:52:00,07:51:00,-1
2018-03-02,7,6,41,7,7,6,8.4,93,6.25,986,89.625,7,6,2,176,122,116,0,2,8.6,météo très défavorable,18:54:00,07:49:00,7
2018-03-03,10,5,32,6,8,9,5.7,92,8.625,989,59.25,10,6,1,299,122,116,0,2,10.1,météo défavorable,18:55:00,07:47:00,6
2018-03-04,11,7,29,8,11,9,3.6,82,9.75,991,30.5,11,6,4,113,122,113,0,3,11.1,météo défavorable,18:57:00,07:45:00,8
2018-03-05,11,7,33,7,10,8,2.8,87,9.375,991,53,11,8,4,122,119,116,0,3,7.1,météo défavorable,18:59:00,07:43:00,7
2018-03-06,9,6,18,6,9,8,11.5,85,8.875,990,64.375,9,5,2,116,119,305,0,3,8.7,météo défavorable,19:00:00,07:41:00,6
2018-03-07,9,7,30,7,9,9,7.8,81,9.375,1000,38,9,5,3,176,113,116,0,2,11.6,météo défavorable,19:02:00,07:39:00,7
2018-03-08,10,7,31,8,9,9,5.1,83,9.25,1004,49.375,10,6,4,299,113,116,0,2,8.7,météo défavorable,19:03:00,07:37:00,9
2018-03-09,12,7,35,10,12,12,7.3,92,9,1005,92.375,12,10,7,299,122,119,0,3,7.3,météo défavorable,19:05:00,07:35:00,9
2018-03-10,13,10,32,12,13,12,0.7,91,9.25,996,41.375,13,10,8,299,116,113,0,4,10.2,météo correcte,19:06:00,07:33:00,12
2018-03-11,12,9,34,9,10,10,2.5,93,9.25,993,76,12,9,6,122,299,119,0,3,7.3,météo défavorable,19:08:00,07:31:00,9
2018-03-12,10,9,45,10,10,10,7,86,9.875,1004,87.375,10,9,5,122,119,122,0,3,5.9,météo défavorable,19:09:00,07:29:00,10
2018-03-13,10,8,29,8,10,10,3.7,82,10,1012,32.25,10,7,4,113,113,113,0,2,11.6,météo défavorable,19:11:00,07:27:00,9
2018-03-14,12,8,42,8,12,11,4,82,9.5,1009,75.875,12,9,4,116,119,122,0,3,7.4,météo défavorable,19:13:00,07:25:00,9
2018-03-15,12,9,32,9,12,10,11.5,87,9.125,993,43.625,12,9,5,113,116,176,0,2,8.8,météo défavorable,19:14:00,07:23:00,9
2018-03-16,11,7,23,8,11,10,3,84,9.875,1000,49,11,6,4,122,116,176,0,3,10.2,météo défavorable,19:16:00,07:21:00,8
2018-03-17,8,4,40,5,8,5,1.2,85,9.875,1002,61.125,8,5,0,113,176,122,0.1,3,7.4,météo très défavorable,19:17:00,07:18:00,7
2018-03-18,7,3,15,3,6,4,3,76,9,1005,59.875,7,1,-1,119,116,116,0.5,1,7.4,météo très défavorable,19:19:00,07:16:00,4
2018-03-19,4,1,40,3,4,4,2.7,81,6.125,1018,79.5,4,1,-3,119,176,176,2.3,1,6,météo très défavorable,19:20:00,07:14:00,2
2018-03-20,7,4,38,5,6,7,0.8,76,9.875,1033,89.875,7,3,-1,122,122,122,0.2,2,7.4,météo très défavorable,19:22:00,07:12:00,5
2018-03-21,7,5,16,6,7,7,0,68,10,1034,65.25,7,2,2,119,176,119,0,3,8.8,météo très défavorable,19:23:00,07:10:00,6
2018-03-22,8,4,22,4,8,8,0.1,79,10,1031,70.125,8,3,0,116,119,122,0,2,7.5,météo très défavorable,19:25:00,07:08:00,5
2018-03-23,11,7,23,9,11,9,7.3,88,7.875,1013,84.5,11,8,6,122,116,299,0,3,7.5,météo défavorable,19:26:00,07:06:00,8
2018-03-24,10,7,17,7,10,9,5.9,83,7.875,1003,69.25,10,8,4,116,116,122,0,2,7.5,météo défavorable,19:28:00,07:04:00,8
2018-03-25,9,8,27,9,9,9,15.9,89,8.5,1017,74.25,9,7,5,176,176,116,0,2,7.5,météo défavorable,19:29:00,07:02:00,9
2018-03-26,10,7,19,7,9,9,1.4,81,8.875,1021,44.625,10,7,3,113,113,122,0,2,10.2,météo défavorable,20:30:00,08:00:00,7
2018-03-27,12,9,38,11,12,10,10.2,95,7.375,1015,76.75,12,10,7,122,176,116,0,3,6.4,météo défavorable,20:32:00,07:57:00,11
2018-03-28,11,6,37,11,9,8,15.6,93,7.125,1011,83.375,11,10,4,122,122,113,0,2,9,météo défavorable,20:33:00,07:55:00,11
2018-03-29,9,6,36,7,9,8,4.7,86,9.375,1008,71,9,6,3,122,176,113,0,2,7.7,météo défavorable,20:35:00,07:53:00,6
2018-03-30,8,6,24,6,8,7,6.3,91,9.625,997,77.625,8,5,3,299,176,116,0,3,7.7,météo très défavorable,20:36:00,07:51:00,6
2018-03-31,9,6,43,6,9,8,2.1,85,9.875,1010,76.25,9,5,2,122,176,116,0,3,9,météo défavorable,20:38:00,07:49:00,6
2018-04-01,9,6,28,6,8,9,3.3,87,9.5,1013,87.625,9,8,4,122,122,299,0,2,6.5,météo défavorable,20:39:00,07:47:00,6
2018-04-02,13,9,30,10,12,12,0.9,87,9.875,1005,91.375,13,10,7,122,122,122,0,3,7.8,météo défavorable,20:41:00,07:45:00,10
2018-04-03,13,10,29,11,12,11,0.9,87,9.875,995,61.625,13,9,8,122,116,113,0,3,10.3,météo correcte,20:42:00,07:43:00,11
2018-04-04,12,8,45,10,12,10,2.1,82,9.875,1006,72.625,12,8,5,122,176,122,0,3,9.1,météo défavorable,20:44:00,07:41:00,10
2018-04-05,11,7,22,7,11,11,0,72,10,1018,59.875,11,7,4,113,119,122,0,2,9.1,météo défavorable,20:45:00,07:39:00,8
2018-04-06,15,8,34,8,13,13,0,81,10,1013,30.5,15,10,4,113,113,122,0,4,9.1,météo correcte,20:47:00,07:37:00,9
2018-04-07,11,9,24,10,10,10,2.1,95,9.375,1009,85.375,11,9,7,176,122,119,0,4,6.6,météo défavorable,20:48:00,07:35:00,10
2018-04-08,10,9,16,9,10,9,5.5,91,7.375,1008,91.75,10,8,8,122,176,122,0,2,6.6,météo défavorable,20:49:00,07:33:00,9
2018-04-09,11,9,20,10,11,10,4,96,7.875,1008,100,11,10,7,299,122,122,0,3,6.6,météo défavorable,20:51:00,07:31:00,10
2018-04-10,11,8,13,8,11,11,11.4,89,9.375,1003,59,11,9,7,299,116,176,0,3,9.1,météo défavorable,20:52:00,07:29:00,8
2018-04-11,12,8,17,8,12,12,1.8,89,9.875,1004,24.625,12,9,6,113,113,113,0,3,11.6,météo défavorable,20:54:00,07:27:00,9
2018-04-12,12,9,20,9,12,11,3.2,91,10,1003,60.125,12,10,6,119,119,116,0,4,6.7,météo défavorable,20:55:00,07:25:00,9
2018-04-13,12,8,9,8,11,11,3.3,90,7.375,1013,74.375,12,9,6,122,116,116,0,3,10.4,météo défavorable,20:57:00,07:23:00,9
2018-04-14,13,8,16,9,13,13,12.1,90,9.5,1016,33.875,13,11,6,113,116,113,0,4,11.6,météo correcte,20:58:00,07:21:00,10
2018-04-15,13,9,31,10,12,11,3.3,91,8.75,1013,71.75,13,10,7,299,176,116,0,3,10.4,météo défavorable,21:00:00,07:19:00,10
2018-04-16,13,8,26,8,13,12,0.2,83,10,1017,40.25,13,8,5,113,122,116,0,4,10.4,météo correcte,21:01:00,07:17:00,9
2018-04-17,16,11,31,11,16,16,0,80,10,1025,35.75,16,11,8,113,116,116,0,4,11.6,météo correcte,21:03:00,07:15:00,11
2018-04-18,20,11,24,12,16,20,0,83,10,1025,1.25,20,15,10,113,113,113,0,5,11.6,météo favorable,21:04:00,07:13:00,12
2018-04-19,15,11,12,12,15,14,0,76,10,1024,1.5,15,11,13,113,113,113,0,5,11.6,météo correcte,21:06:00,07:11:00,11
2018-04-20,16,12,13,12,15,15,0.1,82,10,1024,4,16,12,12,113,113,113,0,5,11.6,météo correcte,21:07:00,07:09:00,12
2018-04-21,22,12,15,12,20,20,4.5,87,9.875,1021,20.625,25,15,11,113,113,299,0,6,11.6,météo favorable,21:09:00,07:07:00,12
2018-04-22,15,11,22,12,15,13,2.9,85,9.75,1017,17.75,15,12,10,113,113,113,0,4,10.5,météo correcte,21:10:00,07:05:00,12
2018-04-23,12,10,17,10,12,12,0.2,87,10,1021,32.75,12,9,8,113,122,113,0,4,9.3,météo défavorable,21:12:00,07:04:00,10
2018-04-24,16,10,22,11,15,14,0,86,10,1021,73.375,16,12,8,122,119,122,0,4,11.6,météo défavorable,21:13:00,07:02:00,10
2018-04-25,12,10,31,10,12,11,1.5,85,9.375,1021,29.375,12,10,7,116,113,113,0,3,14.2,météo défavorable,21:15:00,07:00:00,11
2018-04-26,12,9,24,9,12,11,0.5,80,10,1022,35.875,12,6,6,113,113,122,0,4,11.3,météo défavorable,21:16:00,06:58:00,9
2018-04-27,12,9,36,10,12,11,1.3,86,9,1013,66.375,12,10,6,122,176,116,0,4,10.2,météo défavorable,21:18:00,06:56:00,9
2018-04-28,11,9,20,9,11,10,2.1,88,10,1011,64.375,11,8,6,119,113,119,0,3,12.4,météo défavorable,21:19:00,06:54:00,9
2018-04-29,10,8,34,9,10,9,6.3,86,10,1010,85.125,10,7,5,119,176,176,0,2,11.3,météo défavorable,21:21:00,06:53:00,9
2018-04-30,10,7,35,7,9,10,10.9,82,7.875,1014,59.75,10,6,3,176,116,113,0,2,9.2,météo défavorable,21:22:00,06:51:00,8
2018-05-01,12,7,21,7,11,11,1.3,78,9.875,1014,38.375,12,7,4,113,119,116,0,4,14.5,météo défavorable,21:24:00,06:49:00,8
2018-05-02,11,9,37,10,11,10,7.8,89,9.625,1016,76.5,11,10,7,176,299,116,0,3,11.3,météo défavorable,21:25:00,06:48:00,9
2018-05-03,12,9,15,9,12,11,0.2,83,10,1023,27.875,12,7,7,113,116,113,0,4,14.5,météo défavorable,21:27:00,06:46:00,9
2018-05-04,13,9,10,9,13,12,0,83,10,1024,14.375,13,8,8,116,113,113,0,4,14.5,météo correcte,21:28:00,06:44:00,9
2018-05-05,14,10,20,11,14,13,0,86,10,1025,0,14,10,9,113,113,113,0,4,14.5,météo correcte,21:29:00,06:43:00,10
2018-05-06,16,11,17,12,15,16,0.1,86,10,1023,4.875,16,13,10,113,113,113,0,5,14.5,météo correcte,21:31:00,06:41:00,11
2018-05-07,18,12,10,13,17,17,1.2,86,10,1019,9.625,18,14,13,113,113,113,0,4,14.5,météo favorable,21:32:00,06:39:00,12
2018-05-08,14,10,24,12,13,12,0.1,91,10,1014,20.375,14,12,10,113,113,113,0,4,12.4,météo correcte,21:34:00,06:38:00,13
2018-05-09,13,10,16,10,13,12,0.7,84,9.375,1014,31.75,13,9,8,113,113,119,0,4,12.4,météo correcte,21:35:00,06:36:00,10
2018-05-10,12,10,28,10,12,12,0.9,76,10,1021,16,12,8,7,113,113,113,0,3,14.5,météo défavorable,21:36:00,06:35:00,10
2018-05-11,14,10,29,10,14,13,0,86,9.75,1019,41,14,11,7,113,119,299,0,4,14.5,météo correcte,21:38:00,06:33:00,10
2018-05-12,13,8,12,9,12,11,2.7,83,9.125,1014,58.375,13,8,9,116,119,305,0,3,11.4,météo correcte,21:39:00,06:32:00,9
2018-05-13,12,7,19,8,11,11,0.6,87,9.875,1021,10.625,12,7,6,113,113,113,0,4,14.5,météo défavorable,21:41:00,06:31:00,7
2018-05-14,13,10,24,10,12,12,0,80,10,1023,10.25,13,9,8,113,113,113,0,4,14.5,météo correcte,21:42:00,06:29:00,10
2018-05-15,14,11,20,11,14,13,0,88,10,1023,30.25,14,11,9,113,113,116,0,4,14.5,météo correcte,21:43:00,06:28:00,11
2018-05-16,14,12,30,12,14,13,0,94,10,1024,72,14,11,10,116,119,122,0,5,12.5,météo défavorable,21:44:00,06:27:00,12
2018-05-17,13,11,30,11,12,12,0,87,10,1025,26.625,13,9,7,116,113,113,0,4,14.5,météo correcte,21:46:00,06:25:00,11
2018-05-18,13,10,23,10,12,12,0,80,10,1025,6.25,13,8,8,113,113,113,0,4,14.5,météo correcte,21:47:00,06:24:00,10
2018-05-19,14,10,15,11,13,13,0,83,10,1024,3.375,14,10,9,113,113,113,0,4,14.5,météo correcte,21:48:00,06:23:00,10
2018-05-20,15,11,17,11,14,14,0,87,10,1023,2.375,15,11,10,113,113,113,0,5,14.5,météo correcte,21:50:00,06:22:00,11
2018-05-21,15,12,19,12,15,15,0,92,10,1017,11.75,15,12,10,113,113,113,0,5,14.5,météo correcte,21:51:00,06:21:00,12
2018-05-22,15,12,17,12,15,15,0.3,89,10,1019,14.625,15,12,11,113,113,113,0,5,14.5,météo correcte,21:52:00,06:20:00,12
2018-05-23,15,13,24,13,15,14,0,92,10,1022,8.75,15,12,12,113,113,113,0,5,14.5,météo correcte,21:53:00,06:19:00,13
2018-05-24,15,12,15,13,14,14,0,91,10,1020,65.875,15,13,12,122,116,116,0,5,13.5,météo défavorable,21:54:00,06:18:00,13
2018-05-25,15,12,16,13,15,15,2.3,93,10,1018,55.5,15,13,12,119,116,116,0,4,13.5,météo correcte,21:55:00,06:17:00,12
2018-05-26,18,13,26,14,15,18,7.5,95,9.5,1017,56,18,16,12,119,119,116,0,4,13.5,météo correcte,21:57:00,06:16:00,13
2018-05-27,19,14,21,14,18,18,7.2,94,9.625,1016,53.25,19,15,13,116,116,116,0,4,12.6,météo favorable,21:58:00,06:15:00,14
2018-05-28,17,14,22,14,17,17,11.1,93,10,1018,27.375,17,15,14,116,113,113,0,5,14.5,météo correcte,21:59:00,06:14:00,14
2018-05-29,17,15,28,15,16,16,11.2,93,8.125,1016,70.625,17,15,15,176,116,116,0,4,15.9,météo défavorable,22:00:00,06:13:00,15
2018-05-30,19,15,17,15,18,18,13.3,96,8.875,1012,71,19,16,14,299,116,116,0,4,13.7,météo défavorable,22:01:00,06:12:00,15
2018-05-31,17,14,19,15,17,17,11.9,92,9.5,1016,56.375,17,15,13,116,176,176,0,4,13.8,météo correcte,22:02:00,06:12:00,14
2018-06-01,17,13,20,14,17,16,1.2,95,10,1022,57,17,14,13,122,119,113,0,4,14.7,météo correcte,22:03:00,06:11:00,14
2018-06-02,18,12,13,12,18,16,0.3,90,9.875,1022,37.875,18,14,11,116,113,119,0,5,15.9,météo favorable,22:04:00,06:10:00,13
2018-06-03,19,15,27,15,18,17,17.1,90,9.5,1018,58.125,19,15,13,176,116,299,0,5,16,météo très défavorable,22:05:00,06:10:00,15
2018-06-04,16,15,32,15,16,16,13.3,93,8.5,1014,70.5,16,14,15,176,176,116,0,4,13.8,météo défavorable,22:05:00,06:09:00,15
2018-06-05,15,14,27,14,15,14,5.5,94,9,1014,88.75,15,14,12,122,176,122,0,4,12,météo défavorable,22:06:00,06:09:00,14
2018-06-06,15,13,22,14,14,15,1.7,89,8.75,1015,92.75,15,13,11,119,122,299,0,4,12,météo défavorable,22:07:00,06:08:00,14
2018-06-07,17,14,14,15,17,17,4.7,93,9,1016,82,17,15,14,122,119,119,0,4,13.8,météo défavorable,22:08:00,06:08:00,14
2018-06-08,18,15,18,15,18,18,8.5,93,9.625,1016,45.625,18,16,15,119,113,116,0,5,16,météo correcte,22:09:00,06:07:00,15
2018-06-09,18,15,25,16,18,18,23.6,93,9.25,1014,63.375,18,16,16,299,299,116,0,5,16,météo très défavorable,22:09:00,06:07:00,15
2018-06-10,17,15,18,16,17,17,14.6,96,10,1013,60.625,17,16,16,119,176,116,0,4,15.6,météo défavorable,22:10:00,06:07:00,15
2018-06-11,16,15,26,15,16,16,9.1,95,10,1012,63.375,16,14,15,122,299,116,0,4,12.9,météo correcte,22:11:00,06:06:00,15
2018-06-12,16,14,25,15,16,16,17.8,87,10,1019,16.625,16,13,15,113,113,113,0,4,16.1,météo très défavorable,22:11:00,06:06:00,15
2018-06-13,17,14,5,14,17,16,0.4,85,10,1020,52.125,17,14,15,116,116,116,0,5,15.6,météo correcte,22:12:00,06:06:00,14
2018-06-14,16,13,30,15,16,16,1.4,91,8,1018,59.625,16,14,15,122,176,113,0,5,13.8,météo correcte,22:12:00,06:06:00,14
2018-06-15,16,13,15,14,15,16,0,84,10,1020,22.25,16,11,12,113,116,116,0,5,16.1,météo correcte,22:13:00,06:06:00,13
2018-06-16,16,13,28,13,16,15,1.5,86,9.875,1019,49.5,16,14,12,176,122,116,0,5,14.7,météo correcte,22:13:00,06:06:00,13
2018-06-17,16,13,28,14,16,16,0.4,87,8,1021,85,16,15,12,119,122,122,0,5,13.8,météo défavorable,22:13:00,06:06:00,13
2018-06-18,18,15,22,16,17,18,0.5,90,9,1026,76.25,18,16,16,122,119,116,0,4,13.8,météo défavorable,22:14:00,06:06:00,15
2018-06-19,18,15,11,16,17,18,0.5,96,8,1026,82.875,18,16,16,122,122,122,0,4,13,météo défavorable,22:14:00,06:06:00,15
2018-06-20,19,14,9,15,18,18,0,95,7,1024,39.875,19,16,16,116,113,113,0,4,16.1,météo favorable,22:14:00,06:06:00,15
2018-06-21,15,14,30,14,14,15,0,80,10,1029,13.375,15,14,12,113,113,113,0,4,16.1,météo correcte,22:15:00,06:06:00,14
