#### EXPORT DONNEES METEO POUR "SAINT-JACUT-DE-LA-MER" (LAT/LON: 48.59734/-2.190028)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2020-01-23,8,6,28,6,8,8,0,80,10,1032,20.5,8,5,1,113,113,116,0,3,6.9,météo très défavorable,17:52:00,08:49:00,6
2020-01-24,8,4,23,6,7,7,0,85,10,1024,33.75,8,6,2,113,116,113,0,2,8.7,météo très défavorable,17:54:00,08:48:00,6
2020-01-25,11,5,22,7,10,10,0,90,10,1020,45.875,11,8,4,116,116,116,0,2,8.7,météo défavorable,17:55:00,08:47:00,8
2020-01-26,11,7,33,8,10,11,1.8,86,9.875,1014,72.375,11,8,5,119,122,176,0,3,3.4,météo défavorable,17:57:00,08:46:00,7
2020-01-27,9,7,33,8,9,9,6.6,84,8.75,1009,78.75,9,7,5,119,176,122,0,2,3.4,météo défavorable,17:58:00,08:45:00,9
2020-01-28,8,6,50,6,8,7,8.9,72,9.75,1010,83.75,8,4,1,176,176,176,0,2,4.8,météo très défavorable,18:00:00,08:44:00,6
2020-01-29,10,8,29,8,9,9,1.5,76,10,1017,63.5,10,6,4,176,116,116,0,2,8.2,météo défavorable,18:01:00,08:43:00,8
2020-01-30,12,8,29,12,12,12,1.4,94,8,1010,94,12,11,9,299,122,122,0,3,4.8,météo défavorable,18:03:00,08:41:00,11
2020-01-31,12,10,29,10,12,12,0.3,92,9.625,1013,78.75,12,11,8,119,116,122,0,3,6.5,météo défavorable,18:04:00,08:40:00,11
2020-02-01,12,9,33,11,11,11,10.6,90,9.25,1016,82.375,12,10,7,122,119,119,0,3,4.8,météo défavorable,18:06:00,08:39:00,11
2020-02-02,13,10,39,13,12,13,7.8,93,7.5,1014,90.875,13,11,10,176,122,122,0,3,4.9,météo défavorable,18:08:00,08:37:00,12
2020-02-03,11,7,24,11,10,9,7.2,91,5.75,1023,96.25,11,10,7,122,122,356,0,2,4.9,météo défavorable,18:09:00,08:36:00,11
2020-02-04,9,7,42,8,9,8,5.9,70,9.5,1033,71.5,9,5,4,122,119,116,0,2,4.9,météo défavorable,18:11:00,08:35:00,8
2020-02-05,8,6,17,8,8,8,0.2,78,10,1038,57,8,5,6,119,119,113,0,2,9.8,météo très défavorable,18:13:00,08:33:00,8
2020-02-06,8,6,24,6,7,8,0,83,10,1033,3.875,8,4,2,113,113,113,0,3,9.8,météo très défavorable,18:14:00,08:32:00,6
2020-02-07,12,4,24,4,9,11,0.1,84,10,1023,45.5,12,9,0,113,116,122,0,3,9.9,météo très défavorable,18:16:00,08:30:00,5
2020-02-08,10,8,22,8,9,9,1.9,79,8.375,1020,66.625,10,9,5,176,122,113,0,2,8.3,météo défavorable,18:17:00,08:29:00,10
2020-02-09,14,8,58,10,13,14,2.6,85,6,1018,87.5,14,11,6,122,122,176,0,4,5,météo défavorable,18:19:00,08:27:00,9
2020-02-10,11,8,57,9,10,9,5.9,74,9.5,1013,82.375,11,7,4,119,176,176,0,2,5,météo défavorable,18:21:00,08:25:00,10
2020-02-11,8,6,46,7,8,7,4.5,72,9.875,1021,79.875,8,3,2,119,176,122,0,2,8.3,météo très défavorable,18:22:00,08:24:00,8
2020-02-12,8,6,28,6,8,7,2.1,76,9.875,1021,85.625,8,4,2,176,176,299,0,2,5,météo très défavorable,18:24:00,08:22:00,6
2020-02-13,10,8,60,9,9,10,9.9,77,8.25,1012,91.375,10,8,3,305,176,119,0,2,6.7,météo défavorable,18:26:00,08:21:00,10
2020-02-14,11,8,27,8,10,11,0.1,88,10,1021,49.75,11,9,5,113,113,122,0,2,10.1,météo défavorable,18:27:00,08:19:00,9
2020-02-15,13,10,46,11,13,13,0.2,87,9.25,1018,85.5,13,10,8,119,176,176,0,4,5.1,météo défavorable,18:29:00,08:17:00,11
2020-02-16,14,8,54,14,13,9,17.1,88,7.25,1010,97.375,14,11,7,176,176,176,0,3,5.1,météo très défavorable,18:30:00,08:16:00,13
2020-02-17,9,7,46,7,9,9,1.2,74,8.75,1023,56.5,9,4,3,113,119,176,0,2,6.7,météo défavorable,18:32:00,08:14:00,7
2020-02-18,10,7,33,7,9,9,1,77,9.25,1028,76.25,10,6,3,116,119,119,0,2,8.4,météo défavorable,18:34:00,08:12:00,7
2020-02-19,10,9,29,9,10,10,3.2,84,9.5,1026,79.125,10,7,5,122,119,119,0,2,5.1,météo défavorable,18:35:00,08:10:00,9
2020-02-20,10,7,43,9,10,7,7.3,85,9.25,1025,90.75,10,8,4,122,122,122,0,2,5.1,météo défavorable,18:37:00,08:08:00,9
2020-02-21,10,6,29,6,9,9,0.1,76,10,1030,31.25,10,6,2,116,113,113,0,3,10.3,météo défavorable,18:39:00,08:07:00,6
2020-02-22,12,8,37,9,11,11,0.2,88,10,1030,45.25,12,10,4,113,122,116,0,4,6.8,météo défavorable,18:40:00,08:05:00,9
2020-02-23,13,11,41,13,12,12,0.1,88,9.375,1029,97.875,13,10,9,122,122,122,0,4,5.2,météo défavorable,18:42:00,08:03:00,12
2020-02-24,11,10,42,11,11,11,1.2,87,8.875,1025,72.75,11,10,7,119,116,299,0,3,8.4,météo défavorable,18:43:00,08:01:00,11
2020-02-25,9,6,44,9,9,8,6.9,74,8.875,1013,85.25,9,6,4,176,299,122,0,2,5.2,météo défavorable,18:45:00,07:59:00,9
2020-02-26,8,6,49,6,7,7,8.3,63,9.875,1017,88.75,8,3,-0,176,119,122,0,2,5.4,météo très défavorable,18:47:00,07:58:00,6
2020-02-27,12,7,50,10,10,10,11,90,9.125,1014,76.875,12,10,6,299,119,116,0,3,5.5,météo défavorable,18:48:00,07:56:00,8
2020-02-28,11,8,28,8,11,10,22.8,93,8.25,1007,80.875,11,9,5,299,122,356,0,3,5.5,météo très défavorable,18:50:00,07:54:00,9
2020-02-29,11,7,49,8,8,7,19.1,86,8.625,997,80.125,11,8,2,356,119,176,0,2,5.5,météo très défavorable,18:51:00,07:52:00,10
2020-03-01,8,6,33,6,7,8,12.7,80,9.75,997,77.875,8,4,2,119,122,119,0,2,5.5,météo très défavorable,18:53:00,07:50:00,6
2020-03-02,8,6,36,6,8,7,5.5,75,9.125,1002,79,8,5,2,119,122,119,0,2,5.5,météo très défavorable,18:55:00,07:48:00,7
2020-03-03,7,5,22,6,6,7,5.8,90,8.75,1010,84.25,7,4,2,122,176,122,0,1,5.6,météo très défavorable,18:56:00,07:46:00,6
2020-03-04,11,6,29,6,10,11,3.4,87,9.25,1015,77.5,11,9,2,176,176,122,0,2,5.6,météo défavorable,18:58:00,07:44:00,6
2020-03-05,11,6,52,10,9,8,15.7,87,7.5,1002,85,11,10,3,356,176,176,0,2,5.8,météo défavorable,18:59:00,07:42:00,11
2020-03-06,8,6,43,6,7,8,5.1,85,8.25,1015,79.375,8,4,1,305,176,176,0,2,5.8,météo très défavorable,19:01:00,07:40:00,6
2020-03-07,11,6,23,7,10,11,0.7,89,9.875,1020,82.125,11,8,4,122,122,119,0,2,5.8,météo défavorable,19:02:00,07:38:00,7
2020-03-08,10,8,40,10,10,9,6.9,88,9.375,1015,81.25,10,8,6,176,119,119,0,4,5.8,météo défavorable,19:04:00,07:36:00,10
2020-03-09,9,6,32,8,9,9,7.5,87,9.5,1021,89,9,9,4,119,122,122,0,2,5.9,météo défavorable,19:06:00,07:34:00,8
2020-03-10,13,9,38,12,13,12,3.2,91,9,1016,93.625,13,11,9,122,122,122,0,3,5.9,météo défavorable,19:07:00,07:32:00,11
2020-03-11,12,11,31,12,12,12,0.8,88,8.25,1017,93.875,12,10,8,122,176,122,0,3,5.9,météo défavorable,19:09:00,07:30:00,12
2020-03-12,10,7,39,8,9,8,2.7,78,9.5,1020,74.375,10,8,4,119,119,119,0,2,5.9,météo défavorable,19:10:00,07:28:00,9
2020-03-13,9,7,26,7,9,9,1.3,77,9.625,1025,69.875,9,4,3,119,119,119,0,2,8.8,météo défavorable,19:12:00,07:26:00,7
2020-03-14,10,8,27,9,10,10,1.2,88,9.75,1020,70.875,10,7,5,119,119,119,0,2,6,météo défavorable,19:13:00,07:24:00,8
2020-03-15,10,8,32,9,10,9,4.1,86,8.625,1015,73.25,10,7,5,116,122,176,0,2,6,météo défavorable,19:15:00,07:22:00,8
2020-03-16,8,6,26,8,8,8,2.9,84,10,1027,46.875,8,5,4,119,116,113,0,2,8.8,météo très défavorable,19:16:00,07:19:00,8
2020-03-17,12,5,8,5,9,10,0,75,10,1030,7.5,12,4,3,113,113,113,0,3,11.6,météo très défavorable,19:18:00,07:17:00,5
2020-03-18,12,7,15,7,11,11,0,74,10,1029,5.75,12,7,4,113,113,113,0,4,11.6,météo défavorable,19:19:00,07:15:00,7
2020-03-19,11,7,16,8,11,11,0.1,85,10,1024,56.875,11,9,8,116,119,176,0,4,6,météo défavorable,19:21:00,07:13:00,7
2020-03-20,10,9,44,10,10,9,0.3,93,9,1023,98.125,10,9,5,299,176,122,0,3,6.1,météo défavorable,19:22:00,07:11:00,10
2020-03-21,10,7,40,8,9,10,0,85,10,1021,75.625,10,6,3,122,119,119,0,3,8.8,météo défavorable,19:24:00,07:09:00,8
2020-03-22,8,6,35,7,7,8,0,77,10,1023,32.125,8,5,2,113,113,113,0,2,11.6,météo très défavorable,19:25:00,07:07:00,8
2020-03-23,10,7,24,7,9,9,3.2,72,9.875,1022,33.375,10,7,3,119,113,113,0,2,11.6,météo défavorable,19:27:00,07:05:00,8
2020-03-24,12,7,19,7,11,12,0,82,10,1023,0.625,12,8,4,113,113,113,0,3,11.6,météo défavorable,19:28:00,07:03:00,8
2020-03-25,9,5,18,5,9,8,0,69,10,1022,0.25,9,3,2,113,113,113,0,3,11.6,météo très défavorable,19:30:00,07:01:00,6
2020-03-26,9,7,27,7,9,8,0,67,10,1021,33.125,9,3,4,119,119,113,0,3,11.6,météo défavorable,19:31:00,06:58:00,7
2020-03-27,9,7,23,7,9,9,0,71,10,1022,9.75,9,5,4,113,113,113,0,3,10.3,météo défavorable,19:33:00,06:56:00,7
2020-03-28,9,8,36,8,9,9,0.3,87,10,1027,84.375,9,7,4,122,122,116,0,3,7.7,météo défavorable,19:34:00,06:54:00,8
2020-03-29,8,6,51,6,6,7,0.3,70,10,1037,89.5,8,4,-0,122,122,176,0,3,6.4,météo très défavorable,19:36:00,06:52:00,7
2020-03-30,6,3,40,5,6,6,2,73,9.875,1037,86,6,2,-1,176,176,122,0.9,2,6.4,météo très défavorable,20:37:00,07:50:00,5
2020-03-31,8,6,40,7,8,7,0,75,9.875,1029,55.375,8,3,2,122,119,113,0,3,11.6,météo très défavorable,20:38:00,07:48:00,8
2020-04-01,8,7,30,7,8,8,0,75,10,1026,1.375,8,3,2,113,113,113,0,3,11.6,météo très défavorable,20:40:00,07:46:00,7
2020-04-02,9,7,20,7,8,8,0.1,71,10,1022,53,9,5,5,119,116,113,0,3,7.8,météo défavorable,20:41:00,07:44:00,7
2020-04-03,10,7,14,7,10,10,0.9,87,10,1020,49.125,10,6,5,116,119,116,0,2,9.1,météo défavorable,20:43:00,07:42:00,8
2020-04-04,14,7,23,7,12,14,0,85,10,1020,4.625,14,8,4,113,113,113,0,4,11.6,météo correcte,20:44:00,07:40:00,8
2020-04-05,16,10,34,10,15,15,0,82,9.375,1014,20.5,16,10,6,113,113,116,0,4,11.6,météo correcte,20:46:00,07:38:00,10
2020-04-06,12,9,16,10,12,11,3.9,92,9,1027,46.5,12,11,8,116,119,113,0,4,6.6,météo défavorable,20:47:00,07:36:00,11
2020-04-07,11,8,16,8,11,10,0.9,80,10,1029,29,11,9,6,113,299,299,0,4,9.1,météo défavorable,20:49:00,07:34:00,8
2020-04-08,14,9,9,10,13,13,2.6,95,8.75,1025,59.875,14,11,10,119,116,119,0,3,9.1,météo correcte,20:50:00,07:32:00,11
2020-04-09,15,10,14,10,14,14,0.2,86,10,1024,9.125,15,11,9,113,113,113,0,4,10.4,météo correcte,20:52:00,07:30:00,10
2020-04-10,18,12,19,12,16,18,0,79,10,1023,11.25,18,12,10,113,113,113,0,5,11.6,météo favorable,20:53:00,07:28:00,12
2020-04-11,17,11,14,11,17,15,1.6,81,9.875,1021,14.625,17,12,9,113,116,113,0,5,9.1,météo correcte,20:55:00,07:26:00,13
2020-04-12,16,10,16,10,16,14,10,84,9.5,1022,49.125,16,11,8,113,113,122,0,4,9.1,météo correcte,20:56:00,07:24:00,10
2020-04-13,11,8,44,11,11,10,2.2,92,10,1022,46.75,11,10,6,176,122,113,0,3,6.7,météo défavorable,20:58:00,07:22:00,11
2020-04-14,9,7,36,7,8,9,0,73,10,1026,3.25,9,5,2,113,113,113,0,3,11.6,météo défavorable,20:59:00,07:20:00,7
2020-04-15,13,8,33,8,10,12,0,76,10,1023,1.375,13,8,4,113,113,113,0,4,11.6,météo correcte,21:01:00,07:18:00,8
2020-04-16,17,10,19,11,17,16,0.6,89,9.75,1015,42.5,17,12,9,116,113,119,0,3,10.4,météo correcte,21:02:00,07:16:00,11
2020-04-17,17,12,27,12,16,14,6.3,95,9,1014,61.75,17,12,10,356,116,356,0,4,7,météo correcte,21:04:00,07:14:00,12
2020-04-18,14,11,12,11,14,14,6.9,90,9.25,1017,54.75,14,11,9,116,116,119,0,3,10.4,météo correcte,21:05:00,07:12:00,12
2020-04-19,12,10,20,10,11,12,2.4,92,10,1017,48,12,10,9,116,119,116,0,4,9.3,météo défavorable,21:07:00,07:10:00,11
2020-04-20,11,9,29,11,11,10,18.1,96,7.5,1014,93.75,11,11,8,356,356,356,0,3,7,météo très défavorable,21:08:00,07:08:00,11
2020-04-21,13,11,28,11,13,11,0.3,82,9.875,1013,35.25,13,9,8,116,113,113,0,3,11.6,météo correcte,21:10:00,07:06:00,11
2020-04-22,14,11,20,11,13,13,0,88,10,1018,18.75,14,10,8,113,116,113,0,4,11.6,météo correcte,21:11:00,07:04:00,11
2020-04-23,15,10,12,11,14,14,0.1,90,10,1019,10.375,15,12,9,113,113,113,0,4,10.5,météo correcte,21:13:00,07:03:00,10
2020-04-24,14,12,10,12,14,13,2.3,89,9.75,1017,44.75,14,11,11,113,113,119,0,5,9.3,météo correcte,21:14:00,07:01:00,12
2020-04-25,13,10,12,11,13,13,0,88,10,1014,39,13,10,10,119,116,113,0,4,14.5,météo correcte,21:16:00,06:59:00,12
2020-04-26,14,11,12,11,14,14,0.2,88,9.75,1011,55.25,14,10,10,116,116,119,0,4,13.4,météo correcte,21:17:00,06:57:00,11
2020-04-27,12,10,10,10,12,11,19.9,88,8.375,1010,75.25,12,9,9,122,119,299,0,3,9.1,météo très défavorable,21:19:00,06:55:00,11
2020-04-28,13,10,19,11,13,12,17.9,94,8.25,1007,80.125,13,11,9,119,299,119,0,3,9.2,météo très défavorable,21:20:00,06:54:00,11
2020-04-29,12,9,28,10,12,11,11.2,89,8.5,1007,80,12,10,7,122,119,122,0,4,9.2,météo défavorable,21:21:00,06:52:00,10
2020-04-30,13,8,43,8,12,12,10.7,78,9.375,1002,73.75,13,8,5,119,299,119,0,3,10.3,météo défavorable,21:23:00,06:50:00,8
2020-05-01,13,9,28,10,13,12,7.6,82,9.75,1008,59.5,13,9,6,116,119,119,0,3,9.2,météo correcte,21:24:00,06:48:00,9
2020-05-02,12,9,15,9,12,11,0,90,10,1016,50.875,12,7,7,113,113,176,0,4,13.4,météo défavorable,21:26:00,06:47:00,9
2020-05-03,15,10,22,12,14,14,6.7,93,9.625,1017,79.25,15,12,10,122,119,116,0,3,9.3,météo défavorable,21:27:00,06:45:00,13
2020-05-04,14,12,22,13,13,14,0.1,94,7.625,1018,68.375,14,12,11,176,116,116,0,4,11.4,météo défavorable,21:29:00,06:43:00,12
2020-05-05,15,12,19,13,15,14,14.6,96,8.625,1018,79.75,15,13,11,305,119,176,0,4,9.3,météo défavorable,21:30:00,06:42:00,13
2020-05-06,14,11,14,12,14,14,0,90,10,1022,39,14,12,12,116,116,116,0,5,14.5,météo correcte,21:32:00,06:40:00,11
2020-05-07,17,12,17,12,17,15,0,90,10,1024,35.25,17,12,11,113,116,119,0,5,14.5,météo correcte,21:33:00,06:39:00,12
2020-05-08,16,12,18,13,16,15,0,82,10,1020,57.375,16,12,12,122,116,113,0,5,13.5,météo correcte,21:34:00,06:37:00,14
2020-05-09,16,13,18,14,15,15,7.8,97,7.875,1013,88.125,16,13,12,122,122,122,0,4,9.4,météo défavorable,21:36:00,06:36:00,14
2020-05-10,14,11,24,13,14,14,4.1,97,7.125,1007,97.25,14,13,12,122,122,122,0,4,9.4,météo défavorable,21:37:00,06:34:00,13
2020-05-11,11,8,52,9,9,10,0,76,9,1021,75.375,11,8,3,122,119,116,0,2,12.5,météo défavorable,21:39:00,06:33:00,10
2020-05-12,10,8,32,9,9,10,0,73,10,1022,73.25,10,5,4,122,122,122,0,3,11.5,météo défavorable,21:40:00,06:31:00,9
2020-05-13,11,9,39,10,11,11,0,72,10,1017,33.625,11,6,6,113,116,119,0,4,14.5,météo défavorable,21:41:00,06:30:00,10
2020-05-14,10,8,44,8,9,10,0,69,10,1020,32.375,10,4,3,116,116,113,0,3,14.5,météo défavorable,21:43:00,06:29:00,8
2020-05-15,11,9,31,9,11,11,0,72,10,1026,3.375,11,7,6,113,113,113,0,4,14.5,météo défavorable,21:44:00,06:27:00,9
2020-05-16,13,10,12,10,12,12,0,85,10,1027,12.5,13,8,9,113,113,113,0,4,14.5,météo correcte,21:45:00,06:26:00,10
2020-05-17,14,9,8,9,13,13,0,78,10,1026,21.375,14,9,9,113,113,116,0,4,14.5,météo correcte,21:46:00,06:25:00,9
2020-05-18,15,10,10,10,15,14,0,77,10,1027,3.25,15,9,9,113,113,113,0,4,14.5,météo correcte,21:48:00,06:24:00,10
2020-05-19,14,9,10,9,14,14,0,82,10,1027,4.25,14,9,8,113,113,113,0,4,14.5,météo correcte,21:49:00,06:22:00,10
2020-05-20,19,10,15,10,17,17,0,76,10,1024,1.25,19,13,9,113,113,113,0,5,14.5,météo favorable,21:50:00,06:21:00,10
2020-05-21,16,13,14,13,15,15,0,85,10,1022,17.125,16,13,12,113,113,113,0,5,14.5,météo correcte,21:51:00,06:20:00,14
2020-05-22,16,13,24,15,15,15,0.2,81,10,1024,58.75,16,11,13,119,116,119,0,5,10.6,météo correcte,21:53:00,06:19:00,16
2020-05-23,15,12,31,12,15,14,1.1,80,10,1032,43.125,15,10,10,113,119,116,0,4,11.6,météo correcte,21:54:00,06:18:00,13
2020-05-24,14,10,14,11,14,13,0,87,10,1035,3.375,14,9,9,113,113,113,0,4,14.5,météo correcte,21:55:00,06:17:00,10
2020-05-25,16,12,13,12,16,15,0,81,10,1036,0,16,11,12,113,113,113,0,5,14.5,météo correcte,21:56:00,06:16:00,12
2020-05-26,17,12,17,13,16,15,0,80,10,1036,4.625,17,12,12,113,113,113,0,5,14.5,météo correcte,21:57:00,06:15:00,13
2020-05-27,18,13,19,14,18,16,0,84,10,1035,5.625,18,13,13,113,113,113,0,5,14.5,météo favorable,21:58:00,06:14:00,14
2020-05-28,17,14,29,14,16,16,0,81,10,1033,9.125,17,12,12,113,113,113,0,5,15.9,météo correcte,21:59:00,06:13:00,14
2020-05-29,18,13,27,13,17,18,0,85,10,1027,7.25,18,11,11,113,113,113,0,5,15.9,météo favorable,22:00:00,06:13:00,13
2020-05-30,19,14,24,14,18,18,0,88,10,1022,8.125,19,12,12,113,113,113,0,5,15.9,météo favorable,22:01:00,06:12:00,14
2020-05-31,19,14,30,14,18,18,0,83,10,1019,5.5,19,12,13,113,113,113,0,5,15.9,météo favorable,22:02:00,06:11:00,14
2020-06-01,18,14,28,14,17,17,0,85,10,1020,0.625,18,13,12,113,113,113,0,5,15.9,météo favorable,22:03:00,06:11:00,14
2020-06-02,17,12,21,14,17,16,0,90,10,1020,7,17,13,13,113,113,113,0,5,16,météo correcte,22:04:00,06:10:00,14
2020-06-03,17,14,21,15,17,14,3.2,88,9.875,1015,60.625,17,13,14,116,119,176,0,5,12.9,météo correcte,22:05:00,06:09:00,14
2020-06-04,14,12,26,13,13,14,1.5,87,9,1007,75,14,12,10,176,119,116,0,3,14.7,météo défavorable,22:06:00,06:09:00,13
2020-06-05,14,12,35,14,14,13,5.4,88,10,1006,93.375,14,12,11,119,122,122,0,3,12,météo défavorable,22:07:00,06:08:00,14
2020-06-06,13,11,38,11,12,13,2.7,73,9.75,1009,78.75,13,9,8,176,119,122,0,3,12,météo défavorable,22:07:00,06:08:00,12
2020-06-07,14,11,18,12,14,14,3,83,9.5,1013,69.25,14,11,10,119,176,119,0,3,12.9,météo défavorable,22:08:00,06:07:00,11
2020-06-08,15,12,24,13,15,14,1.5,90,10,1019,41,15,11,11,116,116,113,0,4,14.7,météo correcte,22:09:00,06:07:00,12
2020-06-09,14,12,16,12,14,14,0.5,85,10,1021,35.75,14,11,11,116,116,116,0,4,16,météo correcte,22:10:00,06:07:00,12
2020-06-10,14,12,14,12,14,14,0.3,87,10,1021,74.875,14,10,11,176,305,119,0,4,13.8,météo défavorable,22:10:00,06:06:00,12
2020-06-11,14,11,37,11,13,13,6.6,90,8,1012,80,14,12,9,299,356,356,0,3,12,météo défavorable,22:11:00,06:06:00,11
2020-06-12,16,12,15,12,14,15,22,92,8.375,1003,78.875,16,12,11,356,176,119,0,3,12.9,météo très défavorable,22:11:00,06:06:00,13
2020-06-13,16,12,25,12,14,16,14,92,7.75,1009,82.625,16,13,9,122,356,176,0,3,12.1,météo défavorable,22:12:00,06:06:00,13
2020-06-14,16,13,16,14,16,16,6.6,92,9.875,1016,71.5,16,13,12,116,116,122,0,4,12.1,météo défavorable,22:12:00,06:06:00,13
2020-06-15,16,13,10,13,16,16,12.8,88,9.25,1016,68.875,16,13,12,119,176,305,0,4,12.1,météo défavorable,22:13:00,06:06:00,13
2020-06-16,16,12,14,13,15,15,18.4,93,9.75,1016,75.75,16,13,12,119,119,356,0,4,12.1,météo très défavorable,22:13:00,06:06:00,13
2020-06-17,16,12,15,13,16,16,4,93,9.75,1013,58.25,16,13,13,116,119,176,0,4,13,météo correcte,22:14:00,06:06:00,13
2020-06-18,16,14,23,14,16,15,17.1,92,9.5,1013,85.125,16,14,13,119,176,176,0,3,12.1,météo très défavorable,22:14:00,06:06:00,14
2020-06-19,15,13,19,13,15,15,2.2,84,10,1020,74.625,15,12,11,122,176,122,0,3,13,météo défavorable,22:14:00,06:06:00,13
2020-06-20,19,13,18,13,18,19,2.4,89,9.625,1021,62.75,19,14,12,116,116,119,0,4,13.8,météo correcte,22:15:00,06:06:00,13
2020-06-21,16,13,27,15,16,15,1.7,90,9.75,1025,34.75,16,14,13,176,113,113,0,5,13,météo correcte,22:15:00,06:06:00,16
