#### EXPORT DONNEES METEO POUR "SAINT-JACUT-DE-LA-MER" (LAT/LON: 48.59734/-2.190028)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2011-01-21,6,5,22,5,6,6,0.2,78,10,1038,79,6,2,1,119,119,119,0,2,5.1,météo très défavorable,17:49:00,08:51:00,6
2011-01-22,7,5,34,5,7,7,0.2,76,9,1038,65.875,7,4,1,116,116,176,0,1,5.2,météo très défavorable,17:51:00,08:50:00,5
2011-01-23,8,7,37,7,8,7,0.7,83,9,1033,86.75,8,5,2,119,119,176,0,3,5.2,météo très défavorable,17:52:00,08:49:00,7
2011-01-24,8,7,33,8,8,7,1.1,84,9.875,1033,82.75,8,6,4,176,176,176,0,2,6.9,météo très défavorable,17:54:00,08:48:00,8
2011-01-25,8,7,25,7,8,8,0.4,81,9,1028,68.125,8,6,3,116,119,119,0,3,5.2,météo très défavorable,17:55:00,08:47:00,7
2011-01-26,8,7,31,8,8,8,6.1,89,8.5,1013,96.75,8,7,4,299,176,176,0,2,3.4,météo très défavorable,17:57:00,08:46:00,8
2011-01-27,6,4,45,5,5,5,0.5,83,10,1017,76.25,6,3,-1,119,119,119,0,2,3.4,météo très défavorable,17:58:00,08:45:00,6
2011-01-28,4,3,41,3,4,4,0.1,79,2.75,1018,68,4,1,-4,116,116,119,0,1,8.2,météo très défavorable,18:00:00,08:44:00,4
2011-01-29,5,3,37,3,5,4,0,83,7.75,1020,56.75,5,1,-3,116,116,119,0,1,9.6,météo très défavorable,18:02:00,08:42:00,3
2011-01-30,5,4,31,4,5,5,0,82,8.5,1023,75.75,5,2,-1,119,119,116,0,1,9.6,météo très défavorable,18:03:00,08:41:00,4
2011-01-31,5,3,18,4,5,4,0,85,10,1027,41.5,5,2,0,116,119,113,0,2,9.7,météo très défavorable,18:05:00,08:40:00,5
2011-02-01,9,3,24,4,8,9,0.2,88,9.375,1030,38.125,9,8,0,113,119,176,0,2,8.2,météo très défavorable,18:06:00,08:39:00,3
2011-02-02,11,7,28,7,10,10,1.2,93,9.875,1031,48.875,11,9,3,116,113,119,0,3,6.5,météo défavorable,18:08:00,08:37:00,7
2011-02-03,10,8,21,8,10,9,1.7,92,9.875,1029,21.5,10,9,5,113,113,113,0,2,9.7,météo défavorable,18:10:00,08:36:00,9
2011-02-04,11,8,43,10,11,10,0.2,94,10,1027,84.5,11,9,6,119,122,119,0,4,4.9,météo défavorable,18:11:00,08:34:00,8
2011-02-05,11,9,43,9,11,10,0.1,93,10,1027,53.125,11,9,5,116,119,116,0,4,6.6,météo défavorable,18:13:00,08:33:00,9
2011-02-06,11,9,33,9,11,9,0.1,93,10,1027,27.625,11,9,5,116,113,113,0,3,9.8,météo défavorable,18:14:00,08:31:00,9
2011-02-07,12,8,35,9,12,10,0.7,91,7.375,1021,52.625,12,9,5,113,119,122,0,3,6.6,météo défavorable,18:16:00,08:30:00,8
2011-02-08,11,5,17,5,10,10,1.3,89,10,1022,39.75,11,9,3,113,119,116,0,2,9.9,météo très défavorable,18:18:00,08:28:00,8
2011-02-09,11,7,26,7,10,10,0,83,10,1018,38.5,11,8,3,116,116,116,0,3,8.3,météo défavorable,18:19:00,08:27:00,7
2011-02-10,12,9,38,10,12,11,12,94,9,1017,84.375,12,11,7,176,299,176,0,3,6.6,météo défavorable,18:21:00,08:25:00,10
2011-02-11,13,10,33,10,13,11,2.6,90,8.125,1014,57.25,13,10,7,113,119,116,0,3,9.9,météo correcte,18:23:00,08:24:00,11
2011-02-12,10,7,25,8,9,8,5,87,9.125,1016,37,10,9,5,176,113,113,0,2,10,météo défavorable,18:24:00,08:22:00,9
2011-02-13,9,7,44,9,9,8,10.3,93,6.75,1010,81.125,9,8,5,176,299,299,0,3,5,météo défavorable,18:26:00,08:20:00,9
2011-02-14,8,6,22,6,8,7,2.8,80,9.75,1005,44.5,8,4,2,116,113,176,0,3,10.1,météo très défavorable,18:28:00,08:19:00,6
2011-02-15,10,7,36,7,10,8,6.2,91,8.375,995,50.875,10,7,3,116,176,113,0,2,10.1,météo défavorable,18:29:00,08:17:00,7
2011-02-16,9,6,34,7,9,8,0.4,86,10,992,49.875,9,6,2,113,119,119,0,2,8.3,météo défavorable,18:31:00,08:15:00,6
2011-02-17,9,6,19,7,8,7,0.6,89,9.25,1008,43.875,9,6,4,113,116,116,0,2,8.3,météo défavorable,18:32:00,08:13:00,7
2011-02-18,11,5,23,5,10,9,0.7,88,9.625,1011,42.25,11,7,2,113,119,116,0,3,10.2,météo très défavorable,18:34:00,08:12:00,6
2011-02-19,10,8,23,9,10,9,8.2,96,9.25,1014,40.125,10,9,6,119,113,113,0,2,8.4,météo défavorable,18:36:00,08:10:00,9
2011-02-20,11,6,17,7,9,9,0,87,10,1015,30.75,11,7,4,113,119,116,0,2,10.3,météo défavorable,18:37:00,08:08:00,7
2011-02-21,10,7,24,8,10,8,4,94,9.625,1013,48.75,10,8,5,116,119,356,0,3,6.8,météo défavorable,18:39:00,08:06:00,7
2011-02-22,9,8,13,8,8,8,0.7,90,9,1019,72.125,9,7,5,119,176,176,0,2,6.8,météo défavorable,18:41:00,08:05:00,8
2011-02-23,11,8,24,9,11,10,3.7,96,6.375,1021,69.25,11,10,7,176,119,116,0,3,6.8,météo défavorable,18:42:00,08:03:00,8
2011-02-24,11,9,18,10,11,10,0.5,96,10,1028,74.75,11,9,7,119,119,119,0,4,5.2,météo défavorable,18:44:00,08:01:00,10
2011-02-25,12,9,21,10,12,11,0.1,96,10,1028,57.625,12,10,7,116,122,116,0,3,7,météo défavorable,18:45:00,07:59:00,10
2011-02-26,10,8,38,10,10,8,4,96,9.75,1023,51.375,10,9,5,119,176,113,0,2,10.9,météo défavorable,18:47:00,07:57:00,10
2011-02-27,8,7,29,7,8,7,2.5,81,9.125,1024,58.125,8,4,3,116,116,176,0,3,7,météo très défavorable,18:49:00,07:55:00,7
2011-02-28,7,6,31,7,7,6,1.5,80,9,1032,79.5,7,4,3,176,176,119,0,2,5.5,météo très défavorable,18:50:00,07:53:00,7
2011-03-01,7,6,36,6,7,7,1.1,80,10,1036,80,7,3,2,122,119,119,0,2,5.5,météo très défavorable,18:52:00,07:51:00,6
2011-03-02,7,6,38,6,7,7,0,81,9,1035,50.625,7,4,1,119,119,113,0,3,10.1,météo très défavorable,18:53:00,07:50:00,6
2011-03-03,8,6,33,7,8,8,1.5,83,9.625,1011,63,8,5,2,119,116,116,0,2,8.6,météo très défavorable,18:55:00,07:48:00,7
2011-03-04,8,7,30,7,7,8,2.1,79,9.625,1011,64.375,8,4,2,116,116,116,0,2,8.6,météo très défavorable,18:57:00,07:46:00,7
2011-03-05,8,6,27,7,7,8,1,79,9.875,1016,64.25,8,3,3,116,116,116,0,2,8.6,météo très défavorable,18:58:00,07:44:00,7
2011-03-06,8,6,23,7,7,8,1.3,82,9.875,1017,60.5,8,5,2,116,116,116,0,3,10.1,météo très défavorable,19:00:00,07:42:00,7
2011-03-07,8,4,30,4,7,7,0,77,10,1028,2.375,8,3,-1,113,113,113,0,3,11.6,météo très défavorable,19:01:00,07:40:00,4
2011-03-08,10,3,13,3,9,8,0,80,10,1024,5.875,10,5,-0,113,113,113,0,3,11.6,météo très défavorable,19:03:00,07:38:00,4
2011-03-09,10,6,24,6,10,8,0.4,89,9.875,1023,24.75,10,7,2,113,113,116,0,3,10.2,météo défavorable,19:04:00,07:36:00,6
2011-03-10,11,6,34,7,10,9,0.4,90,10,1023,51,11,8,3,119,119,116,0,3,8.7,météo défavorable,19:06:00,07:34:00,6
2011-03-11,11,8,15,8,10,9,0.4,94,10,1019,48.5,11,8,5,116,113,119,0,2,11.6,météo défavorable,19:07:00,07:32:00,9
2011-03-12,10,7,22,7,10,10,4.7,95,9.625,1009,61.375,10,9,3,122,116,176,0,3,8.7,météo défavorable,19:09:00,07:30:00,7
2011-03-13,9,7,21,9,8,7,2.7,95,7.375,1008,59.75,9,9,5,122,116,113,0,2,8.8,météo défavorable,19:11:00,07:27:00,9
2011-03-14,11,5,27,7,10,11,0.4,87,9.75,1011,52.25,11,9,3,113,122,176,0,3,7.3,météo défavorable,19:12:00,07:25:00,5
2011-03-15,12,8,22,8,12,12,1,95,9,1009,62.875,12,10,5,116,116,119,0,3,10.2,météo défavorable,19:14:00,07:23:00,9
2011-03-16,10,9,26,9,10,9,0.3,94,9.875,1012,35.5,10,8,6,116,116,116,0,3,10.2,météo défavorable,19:15:00,07:21:00,9
2011-03-17,10,8,25,9,9,9,0.6,94,10,1021,45.625,10,8,5,116,113,113,0,2,8.8,météo défavorable,19:17:00,07:19:00,9
2011-03-18,12,7,33,9,12,9,10.3,95,9.25,1027,69.25,12,10,5,116,122,116,0,3,7.4,météo défavorable,19:18:00,07:17:00,9
2011-03-19,8,6,22,7,8,7,0.1,72,10,1034,19.5,8,4,3,116,113,116,0,2,11.6,météo très défavorable,19:20:00,07:15:00,7
2011-03-20,9,6,10,6,9,8,0,84,10,1033,42.25,9,4,4,122,113,113,0,3,10.2,météo défavorable,19:21:00,07:13:00,6
2011-03-21,10,5,14,5,10,9,0,88,10,1034,7,10,6,2,113,113,113,0,3,11.6,météo très défavorable,19:23:00,07:11:00,6
2011-03-22,11,7,26,7,10,10,0,84,10,1036,1.875,11,6,4,113,113,113,0,4,11.6,météo défavorable,19:24:00,07:09:00,7
2011-03-23,12,8,26,8,11,11,0,86,10,1037,3.5,12,8,4,113,113,113,0,4,11.6,météo défavorable,19:26:00,07:06:00,8
2011-03-24,14,9,21,9,12,12,0,91,10,1035,2.25,14,8,6,113,113,113,0,4,11.6,météo correcte,19:27:00,07:04:00,9
2011-03-25,15,8,14,9,13,12,0,78,10,1025,33.25,15,9,7,116,113,116,0,4,11.6,météo correcte,19:29:00,07:02:00,8
2011-03-26,13,9,7,9,13,11,1,89,9.875,1016,54.5,13,10,8,116,176,176,0,4,11.6,météo correcte,19:30:00,07:00:00,9
2011-03-27,11,8,19,9,11,10,8.4,94,10,1012,41.875,11,10,7,116,116,116,0,4,11.6,météo défavorable,19:32:00,06:58:00,8
2011-03-28,13,8,13,9,12,12,3.5,92,10,1015,30.25,13,10,7,116,113,299,0,3,11.6,météo correcte,20:33:00,07:56:00,9
2011-03-29,12,9,13,9,12,11,6,95,7,1013,74.75,12,10,8,176,122,299,0,3,6.4,météo défavorable,20:34:00,07:54:00,9
2011-03-30,12,8,31,9,10,12,5.8,96,6.75,1015,67.75,12,11,7,119,299,122,0,3,6.4,météo défavorable,20:36:00,07:52:00,8
2011-03-31,14,11,33,12,14,13,5.6,95,9.625,1022,74.5,14,12,9,122,122,119,0,3,9,météo défavorable,20:37:00,07:50:00,12
2011-04-01,17,11,31,12,16,16,0,93,10,1022,24.25,17,11,9,116,113,113,0,5,11.6,météo correcte,20:39:00,07:48:00,11
2011-04-02,14,10,20,12,12,11,0.9,94,10,1015,56.75,14,11,10,116,122,122,0,4,7.8,météo correcte,20:40:00,07:46:00,14
2011-04-03,12,8,17,9,12,10,2.1,89,9.875,1020,65.25,12,8,7,119,122,176,0,3,9,météo défavorable,20:42:00,07:44:00,9
2011-04-04,12,7,18,7,11,11,0.3,85,10,1025,11.375,12,6,4,113,113,113,0,3,11.6,météo défavorable,20:43:00,07:42:00,8
2011-04-05,14,8,29,10,14,14,0,88,10,1026,47.5,14,9,6,116,119,113,0,4,11.6,météo correcte,20:45:00,07:40:00,9
2011-04-06,18,10,18,10,15,17,0,71,10,1027,14.25,18,10,8,113,116,113,0,5,11.6,météo favorable,20:46:00,07:38:00,10
2011-04-07,14,9,12,10,14,13,0,82,10,1030,0.25,14,10,10,113,113,113,0,4,11.6,météo correcte,20:48:00,07:36:00,10
2011-04-08,14,9,17,9,13,13,0,92,10,1028,6.125,14,12,7,113,113,113,0,4,11.6,météo correcte,20:49:00,07:34:00,9
2011-04-09,15,11,21,11,15,14,0,94,10,1023,15.125,15,11,8,113,113,113,0,5,11.6,météo correcte,20:51:00,07:32:00,11
2011-04-10,14,10,13,11,13,11,0,90,10,1025,4,14,11,10,113,113,113,0,4,11.6,météo correcte,20:52:00,07:29:00,10
2011-04-11,13,9,30,9,13,11,0,93,10,1030,31.75,13,10,6,116,116,116,0,4,10.4,météo correcte,20:54:00,07:27:00,9
2011-04-12,10,7,26,9,10,9,0,76,10,1034,13.375,10,6,5,113,113,113,0,3,11.6,météo défavorable,20:55:00,07:25:00,9
2011-04-13,12,6,18,7,10,11,0.7,70,9.375,1030,59.625,12,7,4,119,119,176,0,3,6.7,météo défavorable,20:57:00,07:23:00,6
2011-04-14,13,8,13,8,13,11,0,84,10,1019,59.125,13,8,6,116,116,119,0,4,11.6,météo correcte,20:58:00,07:21:00,9
2011-04-15,13,10,8,10,12,11,0,85,10,1021,50.375,13,8,10,119,116,113,0,4,10.4,météo correcte,20:59:00,07:19:00,10
2011-04-16,12,8,13,10,12,11,0,89,10,1023,11,12,9,8,113,113,113,0,4,11.6,météo défavorable,21:01:00,07:18:00,9
2011-04-17,14,9,22,10,13,13,0,84,10,1024,6.75,14,8,7,113,113,113,0,4,11.6,météo correcte,21:02:00,07:16:00,9
2011-04-18,15,10,19,10,13,14,0,81,10,1020,20.75,15,10,7,113,113,113,0,4,11.6,météo correcte,21:04:00,07:14:00,10
2011-04-19,16,10,14,10,15,15,0.7,85,9.875,1013,24.75,16,11,10,116,113,113,0,5,11.6,météo correcte,21:05:00,07:12:00,11
2011-04-20,17,11,19,11,17,15,0.8,86,9.875,1013,11.25,17,12,10,113,113,113,0,5,11.6,météo correcte,21:07:00,07:10:00,12
2011-04-21,18,11,17,11,18,16,0.8,79,9.875,1011,27.625,18,12,9,113,113,176,0,5,11.6,météo favorable,21:08:00,07:08:00,12
2011-04-22,19,12,18,12,17,17,1.3,88,9.375,1008,27.5,19,11,11,116,116,113,0,5,11.6,météo favorable,21:10:00,07:06:00,13
2011-04-23,16,11,13,12,15,13,0.2,86,9.5,1016,11.5,16,12,13,113,113,113,0,5,11.6,météo correcte,21:11:00,07:04:00,11
2011-04-24,14,11,18,11,13,14,0,93,10,1021,20.625,14,11,9,116,113,113,0,3,11.6,météo correcte,21:13:00,07:02:00,11
2011-04-25,13,12,21,12,13,13,0,93,10,1023,11,13,11,10,113,113,113,0,4,11.6,météo correcte,21:14:00,07:00:00,12
2011-04-26,13,11,22,11,13,12,0,88,10,1023,17.125,13,11,9,113,113,113,0,4,14.5,météo correcte,21:16:00,06:59:00,12
2011-04-27,12,10,29,11,12,12,0,91,10,1023,19.25,12,10,8,116,113,113,0,4,14.5,météo défavorable,21:17:00,06:57:00,11
2011-04-28,11,10,24,10,10,11,0,80,10,1022,6.375,11,7,6,113,113,113,0,4,14.5,météo défavorable,21:19:00,06:55:00,10
2011-04-29,12,10,25,11,12,12,1.6,92,10,1014,55,12,10,9,122,176,116,0,4,10.2,météo défavorable,21:20:00,06:53:00,10
2011-04-30,14,11,25,11,13,14,7.6,94,9.875,1006,32.75,14,11,9,119,113,113,0,3,14.5,météo correcte,21:22:00,06:51:00,11
2011-05-01,15,12,24,12,14,15,10,96,9.625,1005,71.75,15,12,10,176,176,116,0,3,11.3,météo défavorable,21:23:00,06:50:00,12
2011-05-02,14,11,27,12,14,13,31.2,96,9.875,1007,69.5,14,12,11,299,119,116,0,4,13.4,météo très défavorable,21:25:00,06:48:00,12
2011-05-03,13,10,28,11,12,13,6.1,80,9.875,1016,91.125,13,9,7,122,119,119,0,3,9.2,météo défavorable,21:26:00,06:46:00,11
2011-05-04,15,10,10,11,15,14,4.1,85,9.875,1019,57.75,15,12,9,176,116,119,0,4,12.4,météo correcte,21:28:00,06:45:00,10
2011-05-05,17,11,18,11,16,17,2.3,88,9.875,1018,22.625,17,11,9,113,113,113,0,4,13.5,météo correcte,21:29:00,06:43:00,11
2011-05-06,17,12,21,12,17,17,1,78,9.875,1016,43.875,17,14,11,116,116,116,0,5,14.5,météo correcte,21:30:00,06:41:00,12
2011-05-07,18,14,32,14,18,17,2.1,95,8,1009,63,18,13,12,176,122,176,0,5,13.5,météo correcte,21:32:00,06:40:00,14
2011-05-08,15,11,28,12,15,14,2,90,9.5,1018,32.625,15,12,9,113,116,113,0,3,13.5,météo correcte,21:33:00,06:38:00,12
2011-05-09,15,11,23,11,15,15,1,90,9.875,1023,16.375,15,11,9,113,116,113,0,4,13.5,météo correcte,21:35:00,06:37:00,11
2011-05-10,15,11,15,11,14,13,0,90,10,1027,23.125,15,10,9,113,113,113,0,4,13.5,météo correcte,21:36:00,06:35:00,11
2011-05-11,14,10,11,10,13,12,0,84,10,1027,50.875,14,10,8,119,113,116,0,4,12.5,météo correcte,21:37:00,06:34:00,10
2011-05-12,13,10,20,11,13,12,0.3,82,10,1025,8.5,13,9,8,113,113,113,0,4,14.5,météo correcte,21:39:00,06:32:00,10
2011-05-13,13,8,10,10,13,12,0,81,10,1025,24.5,13,9,10,113,116,116,0,4,13.5,météo correcte,21:40:00,06:31:00,8
2011-05-14,13,10,27,11,13,12,0.1,78,10,1027,17.125,13,8,8,113,113,116,0,4,14.5,météo correcte,21:41:00,06:30:00,10
2011-05-15,13,11,28,11,12,12,0.4,80,10,1031,33.5,13,9,8,116,113,116,0,4,14.5,météo correcte,21:43:00,06:28:00,11
2011-05-16,14,11,22,11,14,13,0.4,86,10,1030,46,14,11,9,119,113,116,0,3,12.5,météo correcte,21:44:00,06:27:00,11
2011-05-17,13,10,19,11,13,13,0.1,85,10,1027,42.625,13,10,8,116,119,113,0,3,11.5,météo correcte,21:45:00,06:26:00,11
2011-05-18,15,10,17,11,14,14,0,86,10,1021,55.75,15,13,9,119,119,119,0,4,13.5,météo correcte,21:47:00,06:25:00,10
2011-05-19,13,11,18,11,13,12,0.5,81,10,1020,42,13,9,10,116,113,116,0,4,13.5,météo correcte,21:48:00,06:23:00,11
2011-05-20,14,10,14,11,13,13,0,75,10,1023,30.625,14,10,9,119,113,113,0,4,13.5,météo correcte,21:49:00,06:22:00,10
2011-05-21,17,9,10,11,15,15,0,80,10,1023,37,17,11,10,113,113,113,0,5,14.5,météo correcte,21:50:00,06:21:00,9
2011-05-22,14,11,28,12,14,14,0.2,83,10,1026,20.75,14,11,10,116,113,113,0,4,13.5,météo correcte,21:52:00,06:20:00,12
2011-05-23,17,10,22,11,17,16,0,84,10,1026,17,17,11,9,113,113,116,0,5,14.5,météo correcte,21:53:00,06:19:00,10
2011-05-24,13,10,21,11,13,12,0,71,10,1031,10.25,13,9,9,113,116,113,0,4,14.5,météo correcte,21:54:00,06:18:00,11
2011-05-25,19,9,20,10,17,17,0,77,10,1030,7.75,19,11,8,113,113,113,0,5,14.5,météo favorable,21:55:00,06:17:00,10
2011-05-26,13,11,41,12,13,13,2.4,79,10,1018,61.375,13,10,8,116,119,116,0,4,12.6,météo correcte,21:56:00,06:16:00,11
2011-05-27,12,9,28,11,12,11,1.4,75,9.875,1024,28.625,12,8,8,116,116,113,0,3,13.5,météo défavorable,21:57:00,06:15:00,10
2011-05-28,14,9,25,10,14,14,0,80,10,1023,37.125,14,11,8,113,122,116,0,4,13.5,météo correcte,21:58:00,06:14:00,9
2011-05-29,16,11,20,12,16,16,0,90,10,1018,41.5,16,13,10,116,119,113,0,5,15.6,météo correcte,21:59:00,06:13:00,11
2011-05-30,15,11,19,12,15,12,2,92,9.75,1017,50.75,15,13,10,116,122,176,0,3,13.7,météo correcte,22:00:00,06:13:00,11
2011-05-31,13,10,27,11,13,12,2,72,10,1030,10.5,13,7,8,113,113,113,0,4,15.9,météo correcte,22:01:00,06:12:00,10
2011-06-01,15,10,18,11,13,14,0,76,10,1033,8.125,15,9,9,113,113,113,0,4,15.9,météo correcte,22:02:00,06:11:00,10
2011-06-02,16,12,26,13,14,16,0,92,10,1033,14.25,16,12,11,113,113,113,0,5,15.9,météo correcte,22:03:00,06:10:00,12
2011-06-03,17,13,30,13,17,17,0.7,92,10,1030,10.25,17,13,11,113,113,113,0,5,16,météo correcte,22:04:00,06:10:00,13
2011-06-04,17,13,24,14,15,17,2.6,94,10,1023,34.75,17,13,12,116,116,116,0,4,15.6,météo correcte,22:05:00,06:09:00,13
2011-06-05,14,12,26,13,14,14,5.4,96,5.875,1013,79.5,14,13,11,122,122,122,0,3,12,météo défavorable,22:06:00,06:09:00,13
2011-06-06,13,10,18,13,13,13,1.3,94,7,1008,65.375,13,12,11,122,122,113,0,3,13.8,météo défavorable,22:07:00,06:08:00,13
2011-06-07,14,9,24,11,14,13,0.6,86,9.625,1008,42.375,14,10,8,119,116,116,0,4,15.6,météo correcte,22:08:00,06:08:00,9
2011-06-08,14,10,32,12,14,13,2,80,10,1013,46.375,14,8,9,113,176,113,0,4,16,météo correcte,22:08:00,06:07:00,10
2011-06-09,13,10,18,11,13,12,2.5,80,9.875,1017,37.75,13,8,8,113,116,119,0,4,15.6,météo correcte,22:09:00,06:07:00,10
2011-06-10,15,10,19,11,13,13,5.5,81,9,1017,52.375,15,10,8,113,116,116,0,3,16,météo correcte,22:10:00,06:07:00,10
2011-06-11,13,10,20,10,13,13,1.6,78,9.875,1020,60.125,13,8,8,116,116,119,0,4,14.7,météo correcte,22:10:00,06:06:00,10
2011-06-12,16,11,36,12,14,16,13.5,94,7.125,1019,94.875,16,13,9,176,305,176,0,3,12,météo défavorable,22:11:00,06:06:00,11
2011-06-13,17,14,24,15,17,15,5.4,95,10,1018,84.75,17,15,15,119,122,122,0,4,12,météo défavorable,22:12:00,06:06:00,15
2011-06-14,17,13,9,14,15,16,3.3,91,7.25,1019,71.25,17,15,14,122,116,176,0,4,16.1,météo défavorable,22:12:00,06:06:00,13
2011-06-15,17,14,23,14,17,16,3.5,93,9.375,1018,71.75,17,15,13,119,176,299,0,5,12.9,météo défavorable,22:13:00,06:06:00,14
2011-06-16,15,12,32,13,15,14,5.5,87,9.75,1017,39.5,15,13,10,116,116,176,0,3,16.1,météo correcte,22:13:00,06:06:00,13
2011-06-17,15,11,39,12,14,15,15.6,93,8.625,1016,77.5,15,13,10,122,299,122,0,4,13,météo défavorable,22:13:00,06:06:00,11
2011-06-18,15,12,41,13,14,14,4,83,9.75,1014,55.5,15,11,10,116,305,113,0,3,15.6,météo correcte,22:14:00,06:06:00,12
2011-06-19,15,12,25,13,14,14,5.3,90,8.625,1018,70.875,15,14,10,116,176,299,0,3,13,météo défavorable,22:14:00,06:06:00,12
2011-06-20,18,15,27,15,18,17,4,96,8.875,1014,83,18,16,13,176,122,119,0,4,12.1,météo défavorable,22:14:00,06:06:00,15
2011-06-21,17,13,22,14,16,16,0.6,94,10,1014,66.25,17,14,13,119,119,119,0,5,13,météo défavorable,22:15:00,06:06:00,14
2011-06-22,16,12,32,13,16,14,1.9,85,10,1017,29.75,16,12,11,113,116,113,0,5,16.1,météo correcte,22:15:00,06:06:00,13
2011-06-23,14,12,27,12,14,14,1.2,83,9.75,1024,23.625,14,10,10,116,113,113,0,3,16.1,météo correcte,22:15:00,06:07:00,12
