#### EXPORT DONNEES METEO POUR "SAINT-JACUT-DE-LA-MER" (LAT/LON: 48.59734/-2.190028)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2010-01-22,11,9,36,10,11,10,9.7,93,5.875,1020,79.5,11,10,6,176,122,116,0,2,3.4,météo défavorable,17:51:00,08:50:00,10
2010-01-23,9,6,19,8,8,7,0.8,86,10,1021,68.375,9,7,4,116,119,122,0,2,3.4,météo défavorable,17:53:00,08:49:00,8
2010-01-24,7,6,20,6,7,6,0,82,10,1028,58.625,7,3,2,116,119,119,0,2,5.2,météo très défavorable,17:54:00,08:48:00,6
2010-01-25,7,5,27,5,6,6,4.6,88,7.625,1033,67.875,7,4,2,299,176,119,0,2,3.4,météo très défavorable,17:56:00,08:47:00,6
2010-01-26,6,4,29,5,5,5,0.1,82,10,1038,68.125,6,3,-0,122,122,113,0,2,5.2,météo très défavorable,17:57:00,08:46:00,5
2010-01-27,7,4,25,4,5,6,0,70,10,1039,21.875,7,5,-1,113,113,113,0,2,8.7,météo très défavorable,17:59:00,08:45:00,4
2010-01-28,9,7,32,8,7,8,1.6,83,9,1024,96.625,9,8,3,122,122,122,0,2,4.8,météo défavorable,18:00:00,08:43:00,9
2010-01-29,9,6,47,9,8,6,8.6,87,7.875,1008,97.25,9,7,2,176,299,122,0,2,4.8,météo défavorable,18:02:00,08:42:00,8
2010-01-30,6,2,35,6,5,4,4.4,74,9.875,1007,60.875,6,2,-1,176,116,113,0.3,1,9.6,météo très défavorable,18:04:00,08:41:00,6
2010-01-31,6,2,14,2,6,3,0.3,68,9.75,1011,34.875,6,1,-2,113,116,176,0.2,2,8.2,météo très défavorable,18:05:00,08:40:00,2
2010-02-01,7,5,26,5,7,7,0.8,73,10,1021,72.625,7,2,1,116,176,122,0,2,6.5,météo très défavorable,18:07:00,08:38:00,5
2010-02-02,9,7,37,7,9,9,2.9,87,8,1021,84.625,9,7,2,116,176,122,0,2,4.9,météo défavorable,18:08:00,08:37:00,7
2010-02-03,10,8,32,9,10,8,1,89,7.375,1013,69,10,8,5,176,119,113,0,2,9.7,météo défavorable,18:10:00,08:35:00,9
2010-02-04,9,8,29,9,9,8,1.8,85,8.625,1010,75.875,9,8,4,119,116,116,0,2,9.8,météo défavorable,18:12:00,08:34:00,9
2010-02-05,10,7,29,8,10,8,5.5,83,8.625,1003,39,10,7,3,113,116,299,0,2,9.8,météo défavorable,18:13:00,08:33:00,8
2010-02-06,9,8,32,9,9,8,3.8,88,9,1020,80,9,7,4,116,122,122,0,2,4.9,météo défavorable,18:15:00,08:31:00,9
2010-02-07,8,5,24,7,7,6,0.1,84,10,1023,41.75,8,5,3,116,116,113,0,2,9.9,météo très défavorable,18:16:00,08:30:00,7
2010-02-08,5,4,32,4,5,5,0.8,84,9.75,1015,77.375,5,3,0,116,122,176,0.3,2,6.6,météo très défavorable,18:18:00,08:28:00,4
2010-02-09,5,3,37,3,4,5,2,84,8.375,1014,98,5,3,-2,176,176,122,0.5,1,5,météo très défavorable,18:20:00,08:26:00,4
2010-02-10,5,3,38,5,5,3,0.8,81,7.5,1019,73.5,5,2,-1,122,122,122,0.1,1,5,météo très défavorable,18:21:00,08:25:00,4
2010-02-11,4,3,46,3,4,4,5.6,74,1.75,1022,88.75,4,0,-4,122,176,122,0,1,5,météo très défavorable,18:23:00,08:23:00,3
2010-02-12,6,3,31,4,6,5,0.2,84,9.625,1023,78.625,6,3,-1,119,176,122,0.1,2,5,météo très défavorable,18:25:00,08:22:00,3
2010-02-13,5,4,33,4,4,4,2.5,80,8.375,1023,96.625,5,2,-2,176,176,119,2.1,1,5,météo très défavorable,18:26:00,08:20:00,4
2010-02-14,5,3,19,4,4,3,1.5,82,6.875,1020,89.75,5,2,-1,122,122,122,1.3,1,8.3,météo très défavorable,18:28:00,08:18:00,5
2010-02-15,7,3,10,3,7,6,1,76,9.25,1014,57.625,7,3,2,176,113,116,0.8,1,10,météo très défavorable,18:30:00,08:17:00,3
2010-02-16,7,3,29,4,6,6,0,89,9.875,1003,26.5,7,4,-1,116,113,113,0,1,10.2,météo très défavorable,18:31:00,08:15:00,5
2010-02-17,8,1,15,1,7,7,0,71,10,991,17.5,8,3,-3,113,113,116,0,2,10.2,météo très défavorable,18:33:00,08:13:00,2
2010-02-18,9,6,30,7,9,7,1.7,85,9.875,993,65.875,9,5,3,116,116,119,0,3,8.4,météo défavorable,18:34:00,08:11:00,6
2010-02-19,7,5,25,5,7,6,1.5,72,10,1000,79.625,7,2,1,122,119,116,0,2,6.7,météo très défavorable,18:36:00,08:10:00,6
2010-02-20,7,4,29,4,7,6,1.7,78,9.5,1001,51.125,7,3,0,113,116,176,0,3,10.3,météo très défavorable,18:38:00,08:08:00,4
2010-02-21,9,5,28,5,9,7,1.9,85,8.75,1000,56.875,9,5,0,116,116,119,0,3,6.8,météo très défavorable,18:39:00,08:06:00,5
2010-02-22,11,7,38,11,8,7,7.4,92,7.25,987,99.25,11,9,4,122,122,122,0,2,5.2,météo défavorable,18:41:00,08:04:00,11
2010-02-23,11,7,30,9,10,9,4.8,93,7.75,992,70.5,11,8,6,305,119,116,0,3,10,météo défavorable,18:43:00,08:02:00,7
2010-02-24,10,9,44,9,10,10,6.5,88,9.625,993,53.5,10,8,5,113,299,122,0,3,6.8,météo défavorable,18:44:00,08:00:00,9
2010-02-25,11,8,45,8,8,10,14.9,95,8.625,995,57.375,11,9,4,113,356,116,0,2,7,météo défavorable,18:46:00,07:59:00,8
2010-02-26,9,6,44,7,9,8,7.6,78,9.375,1002,42.375,9,7,2,176,113,116,0,2,10.9,météo défavorable,18:47:00,07:57:00,6
2010-02-27,10,6,35,9,10,7,21.6,88,8.375,999,78.5,10,8,5,299,122,176,0,2,7,météo très défavorable,18:49:00,07:55:00,9
2010-02-28,8,6,52,7,8,7,39.6,89,7.75,1006,61.25,8,5,1,356,116,113,0,2,10.1,météo très défavorable,18:51:00,07:53:00,6
2010-03-01,7,3,19,4,7,7,0.9,77,10,1013,39.125,7,3,2,113,116,176,0,2,8.6,météo très défavorable,18:52:00,07:51:00,4
2010-03-02,10,6,26,6,9,8,0.2,80,10,1021,22,10,4,3,113,113,116,0,2,11.1,météo défavorable,18:54:00,07:49:00,6
2010-03-03,9,6,33,6,8,8,0,74,10,1018,39.75,9,3,1,119,116,116,0,3,10.1,météo défavorable,18:55:00,07:47:00,7
2010-03-04,7,5,40,5,7,6,0,71,10,1027,18.125,7,1,0,113,116,113,0,3,11.1,météo très défavorable,18:57:00,07:45:00,5
2010-03-05,6,2,22,3,6,4,0,74,10,1032,1.5,6,0,-1,113,113,113,0,2,11.2,météo très défavorable,18:58:00,07:43:00,4
2010-03-06,8,3,30,3,8,6,0,83,10,1029,22,8,4,-1,116,113,116,0,3,11.6,météo très défavorable,19:00:00,07:41:00,3
2010-03-07,4,1,41,1,3,3,0,68,10,1029,0.625,4,0,-6,113,113,113,0,2,11.6,météo très défavorable,19:02:00,07:39:00,2
2010-03-08,6,2,43,2,6,5,0,61,10,1027,6.625,6,1,-4,113,113,113,0,2,11.6,météo très défavorable,19:03:00,07:37:00,3
2010-03-09,6,4,39,4,6,6,0,74,10,1027,30.125,6,2,-2,113,113,116,0,2,11.6,météo très défavorable,19:05:00,07:35:00,6
2010-03-10,7,5,46,5,7,6,0,74,10,1027,14.5,7,2,-1,113,113,113,0,3,11.6,météo très défavorable,19:06:00,07:33:00,5
2010-03-11,6,4,34,5,6,5,0,84,10,1024,76.625,6,3,-0,122,122,119,0,3,11.6,météo très défavorable,19:08:00,07:31:00,5
2010-03-12,8,3,25,4,7,7,0.4,80,9.875,1024,54.375,8,5,1,116,116,176,0,3,10.2,météo très défavorable,19:09:00,07:29:00,3
2010-03-13,7,5,24,6,7,6,0.4,85,10,1032,56.875,7,5,2,122,119,113,0,2,7.3,météo très défavorable,19:11:00,07:27:00,6
2010-03-14,8,5,23,6,8,8,0,86,10,1033,40.625,8,5,2,122,116,113,0,3,8.8,météo très défavorable,19:12:00,07:25:00,5
2010-03-15,9,4,9,4,9,7,0,87,10,1032,5.125,9,5,2,113,113,113,0,3,11.6,météo très défavorable,19:14:00,07:23:00,5
2010-03-16,11,3,20,3,10,10,0,79,10,1028,37.625,11,5,-0,116,116,122,0,3,11.6,météo très défavorable,19:15:00,07:21:00,3
2010-03-17,14,6,19,6,12,13,0,76,10,1024,32.75,14,7,3,113,116,116,0,4,11.6,météo correcte,19:17:00,07:19:00,7
2010-03-18,14,9,26,9,13,12,1.6,74,9,1021,64.25,14,9,6,119,113,122,0,4,10.2,météo correcte,19:19:00,07:17:00,9
2010-03-19,12,11,36,11,12,12,6.5,95,7,1015,78.875,12,11,7,122,299,119,0,3,7.4,météo défavorable,19:20:00,07:14:00,11
2010-03-20,12,8,37,12,12,9,3.3,92,6.375,1009,86.875,12,11,9,119,122,122,0,3,6,météo défavorable,19:22:00,07:12:00,12
2010-03-21,10,7,30,8,10,10,0.2,86,10,1022,13.25,10,6,3,113,113,113,0,2,11.6,météo défavorable,19:23:00,07:10:00,8
2010-03-22,12,7,28,7,11,11,0.3,88,8.375,1021,51.25,12,8,3,113,116,122,0,3,11.6,météo défavorable,19:25:00,07:08:00,7
2010-03-23,12,9,29,10,11,10,1.3,93,8.625,1020,63,12,9,7,119,116,119,0,3,8.9,météo défavorable,19:26:00,07:06:00,9
2010-03-24,12,9,17,9,11,12,3.8,91,7.125,1008,75.125,12,10,7,116,122,176,0,3,7.5,météo défavorable,19:28:00,07:04:00,9
2010-03-25,11,8,36,8,11,10,3.5,91,9.75,1000,39.75,11,9,5,116,305,113,0,3,8.9,météo défavorable,19:29:00,07:02:00,8
2010-03-26,11,8,33,8,11,10,0.9,85,10,1002,47.125,11,7,4,116,119,116,0,4,7.5,météo défavorable,19:31:00,07:00:00,8
2010-03-27,10,9,32,9,10,10,0.8,90,10,1014,48.125,10,7,5,116,116,116,0,2,9,météo défavorable,19:32:00,06:58:00,9
2010-03-28,12,8,32,8,10,11,2.5,93,8.25,1014,75.375,12,10,6,119,176,176,0,4,6.4,météo défavorable,19:34:00,06:55:00,9
2010-03-29,12,9,28,9,12,10,4.7,91,9.75,1007,57.875,12,9,6,116,176,116,0,3,9,météo défavorable,20:34:00,07:54:00,9
2010-03-30,9,7,50,8,8,8,2.6,89,9.5,997,50.25,9,7,2,116,176,113,0,2,9,météo défavorable,20:36:00,07:51:00,8
2010-03-31,8,7,55,7,8,7,1.2,68,9.875,1008,52,8,3,1,299,119,113,0,2,9,météo très défavorable,20:37:00,07:49:00,8
2010-04-01,10,6,20,6,9,8,0.3,73,9,1015,47,10,4,2,116,116,116,0,3,11.6,météo défavorable,20:39:00,07:47:00,6
2010-04-02,10,7,35,8,10,8,10.1,89,9.125,1009,62.5,10,7,3,122,113,116,0,2,10.3,météo défavorable,20:40:00,07:45:00,7
2010-04-03,9,7,31,8,9,8,2.1,83,9.75,1002,63.5,9,6,3,116,299,299,0,3,7.8,météo défavorable,20:42:00,07:43:00,7
2010-04-04,9,7,34,7,9,8,2,81,9.75,1024,33.25,9,5,2,176,113,113,0,2,11.6,météo défavorable,20:43:00,07:41:00,8
2010-04-05,10,7,24,8,10,10,0,84,10,1024,23.875,10,6,4,113,116,113,0,3,11.6,météo défavorable,20:45:00,07:39:00,7
2010-04-06,15,7,28,8,13,13,0,86,9.375,1020,28.375,15,8,3,113,116,116,0,4,11.6,météo correcte,20:46:00,07:37:00,8
2010-04-07,10,9,24,9,10,9,0.7,90,9,1027,35.75,10,8,5,113,176,113,0,3,11.6,météo défavorable,20:48:00,07:35:00,9
2010-04-08,10,8,18,8,10,9,0,80,10,1033,10.875,10,6,4,113,113,116,0,4,11.6,météo défavorable,20:49:00,07:33:00,8
2010-04-09,12,6,20,6,11,11,0,80,10,1033,7,12,6,4,113,113,113,0,4,11.6,météo défavorable,20:51:00,07:31:00,7
2010-04-10,12,8,28,8,12,11,0,88,10,1032,10.125,12,7,5,113,113,113,0,4,11.6,météo défavorable,20:52:00,07:29:00,8
2010-04-11,9,8,37,8,9,9,0,74,10,1028,35,9,4,4,116,116,116,0,3,11.6,météo défavorable,20:54:00,07:27:00,8
2010-04-12,10,7,36,8,9,10,0,78,10,1024,30.125,10,6,3,116,113,113,0,3,11.6,météo défavorable,20:55:00,07:25:00,7
2010-04-13,10,8,32,8,10,10,0,84,10,1022,21.125,10,6,4,116,113,113,0,4,11.6,météo défavorable,20:57:00,07:23:00,8
2010-04-14,9,7,27,7,9,8,0,84,10,1021,16.625,9,6,3,113,116,113,0,3,11.6,météo défavorable,20:58:00,07:21:00,8
2010-04-15,11,7,35,7,10,10,0,86,10,1022,7.375,11,6,3,113,113,113,0,4,11.6,météo défavorable,21:00:00,07:19:00,7
2010-04-16,10,8,36,8,10,9,0,83,10,1025,2.875,10,6,3,113,113,113,0,4,11.6,météo défavorable,21:01:00,07:17:00,8
2010-04-17,11,7,25,7,11,11,0,88,10,1024,15.125,11,7,3,113,113,116,0,4,11.6,météo défavorable,21:03:00,07:15:00,7
2010-04-18,12,7,19,7,12,11,0,87,10,1016,39.125,12,8,4,119,116,113,0,4,11.6,météo défavorable,21:04:00,07:13:00,8
2010-04-19,12,7,14,7,12,10,0,82,10,1018,12.125,12,7,7,116,113,113,0,4,11.6,météo défavorable,21:06:00,07:11:00,8
2010-04-20,10,7,21,9,10,9,0,87,10,1021,3.75,10,7,6,113,113,113,0,4,11.6,météo défavorable,21:07:00,07:09:00,9
2010-04-21,9,7,28,7,9,8,0,83,10,1021,21.5,9,5,4,113,113,116,0,3,11.6,météo défavorable,21:09:00,07:07:00,7
2010-04-22,11,7,30,7,11,10,0,79,10,1017,28.5,11,5,3,116,116,116,0,4,11.6,météo défavorable,21:10:00,07:06:00,7
2010-04-23,13,7,19,7,12,12,0,83,10,1016,3.625,13,7,4,113,113,113,0,4,11.6,météo correcte,21:12:00,07:04:00,7
2010-04-24,16,7,13,7,15,13,0,81,10,1018,16.25,16,9,5,113,113,116,0,5,11.6,météo correcte,21:13:00,07:02:00,8
2010-04-25,14,10,22,11,14,13,0,93,10,1026,22.375,14,10,8,116,113,113,0,4,12.2,météo correcte,21:15:00,07:00:00,11
2010-04-26,13,9,14,10,13,11,0,92,10,1029,34.5,13,9,8,122,113,113,0,3,13.4,météo correcte,21:16:00,06:58:00,9
2010-04-27,16,7,18,8,15,15,0,84,10,1029,16.875,16,10,5,113,116,113,0,5,14.5,météo correcte,21:18:00,06:56:00,9
2010-04-28,19,11,20,11,17,18,0,80,10,1024,38,19,10,9,116,113,119,0,5,13.4,météo favorable,21:19:00,06:55:00,11
2010-04-29,14,10,9,11,14,13,1,85,8.375,1016,41.875,14,10,10,113,113,119,0,4,14.5,météo correcte,21:21:00,06:53:00,11
2010-04-30,14,9,17,9,13,12,0.3,87,10,1014,20.75,14,8,7,113,113,113,0,3,13.4,météo correcte,21:22:00,06:51:00,9
2010-05-01,12,9,19,10,12,11,2.2,91,9.75,1013,38.125,12,9,8,116,116,113,0,4,12.4,météo défavorable,21:24:00,06:49:00,9
2010-05-02,11,9,29,9,10,9,3,86,6.75,1016,81.375,11,8,6,176,299,122,0,3,12.4,météo défavorable,21:25:00,06:48:00,9
2010-05-03,9,8,35,8,8,9,0.7,72,9.875,1025,76.25,9,6,3,122,176,116,0,2,9.3,météo défavorable,21:26:00,06:46:00,8
2010-05-04,10,8,39,8,9,10,0.1,66,10,1027,15.75,10,4,3,113,116,113,0,3,12.4,météo défavorable,21:28:00,06:44:00,8
2010-05-05,10,8,30,9,10,10,0,75,10,1025,29.5,10,8,6,113,116,116,0,4,13.5,météo défavorable,21:29:00,06:43:00,8
2010-05-06,11,9,13,10,11,10,1.1,93,6.25,1016,81,11,9,8,122,122,122,0,3,10.3,météo défavorable,21:31:00,06:41:00,10
2010-05-07,11,8,25,8,11,10,0,88,10,1012,52.375,11,7,6,122,116,113,0,3,13.5,météo défavorable,21:32:00,06:40:00,8
2010-05-08,10,8,27,8,10,10,0.1,78,10,1011,37.5,10,6,5,116,116,113,0,4,10.4,météo défavorable,21:34:00,06:38:00,8
2010-05-09,11,8,33,9,11,11,0,85,10,1011,65.5,11,8,5,122,119,116,0,4,10.4,météo défavorable,21:35:00,06:36:00,8
2010-05-10,10,8,37,8,10,9,14.7,86,7.25,1009,82.875,10,7,4,122,122,116,0,2,9.4,météo défavorable,21:36:00,06:35:00,9
2010-05-11,10,7,31,8,10,8,12.7,79,9.625,1014,40.625,10,5,4,176,113,113,0,2,12.5,météo défavorable,21:38:00,06:34:00,8
2010-05-12,10,6,18,8,10,9,0,74,9.875,1016,18.875,10,3,5,116,113,113,0,3,14.5,météo défavorable,21:39:00,06:32:00,7
2010-05-13,10,5,12,7,10,10,0,71,10,1016,22.875,10,3,5,113,113,119,0,4,14.5,météo défavorable,21:40:00,06:31:00,6
2010-05-14,10,7,19,8,9,10,0.4,80,7.75,1014,50.25,10,6,4,116,299,116,0,4,14.5,météo défavorable,21:42:00,06:29:00,7
2010-05-15,11,7,17,8,11,11,0.3,89,10,1020,43,11,8,6,116,113,116,0,4,13.5,météo défavorable,21:43:00,06:28:00,8
2010-05-16,12,8,21,9,12,12,0.1,84,10,1022,55.125,12,10,6,116,122,119,0,4,12.5,météo défavorable,21:44:00,06:27:00,8
2010-05-17,12,9,19,10,12,11,0.3,86,10,1029,16.625,12,9,7,113,113,113,0,3,14.5,météo défavorable,21:46:00,06:25:00,9
2010-05-18,13,9,18,11,13,11,0,85,10,1030,28.375,13,10,10,113,113,113,0,4,14.5,météo correcte,21:47:00,06:24:00,10
2010-05-19,13,9,9,11,12,13,0,85,9,1032,54.125,13,10,10,116,119,119,0,4,14.5,météo correcte,21:48:00,06:23:00,9
2010-05-20,15,10,19,11,14,13,0,95,7,1033,32.625,15,12,11,116,116,113,0,4,14.5,météo correcte,21:49:00,06:22:00,10
2010-05-21,16,11,25,12,16,15,0,85,10,1031,0.375,16,12,10,113,113,113,0,4,14.5,météo correcte,21:51:00,06:21:00,11
2010-05-22,16,12,30,12,16,15,0,86,10,1028,0,16,11,10,113,113,113,0,5,14.5,météo correcte,21:52:00,06:20:00,12
2010-05-23,17,12,21,12,16,17,0,82,10,1024,0,17,12,10,113,113,113,0,5,14.5,météo correcte,21:53:00,06:19:00,12
2010-05-24,20,13,17,13,20,18,0,83,10,1018,0.375,20,13,12,113,113,113,0,6,14.5,météo favorable,21:54:00,06:18:00,13
2010-05-25,18,13,10,13,18,17,2.8,81,9.625,1012,32.25,18,13,13,113,176,116,0,6,14.5,météo favorable,21:55:00,06:17:00,14
2010-05-26,14,11,12,13,14,14,11.2,96,9,1009,76,14,13,12,176,176,119,0,4,9.6,météo défavorable,21:56:00,06:16:00,13
2010-05-27,13,10,18,12,12,13,1.5,93,7.875,1014,53.125,13,11,10,122,122,113,0,3,10.6,météo correcte,21:58:00,06:15:00,10
2010-05-28,15,10,12,11,15,13,0,75,10,1018,21.125,15,9,10,113,113,116,0,5,14.5,météo correcte,21:59:00,06:14:00,10
2010-05-29,16,11,33,12,15,14,3.6,92,7.875,1017,70.5,16,13,10,176,176,299,0,4,12.8,météo défavorable,22:00:00,06:13:00,11
2010-05-30,14,12,32,13,14,13,2.7,87,8.25,1019,85.125,14,13,11,122,119,122,0,3,12.8,météo défavorable,22:01:00,06:12:00,13
2010-05-31,14,12,13,12,13,13,2.5,84,8.375,1022,43.5,14,11,10,116,113,113,0,3,15.9,météo correcte,22:02:00,06:12:00,12
2010-06-01,15,12,26,13,14,14,4,95,7.875,1019,56.625,15,13,12,176,176,113,0,5,14.7,météo correcte,22:03:00,06:11:00,12
2010-06-02,14,12,21,13,14,14,0,91,10,1022,13.875,14,11,11,116,113,113,0,5,15.9,météo correcte,22:04:00,06:10:00,12
2010-06-03,18,12,25,12,17,17,0,81,10,1021,0.25,18,13,10,113,113,113,0,5,16,météo favorable,22:04:00,06:10:00,12
2010-06-04,20,14,14,15,20,18,0,83,10,1019,19.625,20,15,14,113,113,116,0,6,16,météo favorable,22:05:00,06:09:00,14
2010-06-05,16,13,19,15,16,15,2.2,85,9.875,1020,26.5,16,13,14,116,113,119,0,5,16,météo correcte,22:06:00,06:09:00,14
2010-06-06,16,12,25,13,16,15,4.5,87,9.875,1018,22,16,13,11,116,116,113,0,4,16,météo correcte,22:07:00,06:08:00,13
2010-06-07,16,11,20,12,15,15,2.6,90,7.625,1017,55.375,16,13,11,113,122,305,0,4,14.7,météo correcte,22:08:00,06:08:00,11
2010-06-08,16,13,19,14,16,16,4.3,93,9.125,1004,63.75,16,13,12,116,119,122,0,4,15.6,météo correcte,22:08:00,06:07:00,14
2010-06-09,16,13,20,13,16,15,6.2,93,9.25,1003,54.75,16,14,12,116,116,176,0,4,14.7,météo correcte,22:09:00,06:07:00,13
2010-06-10,15,14,38,14,14,15,21.3,94,6.5,1003,85.125,15,14,12,122,176,356,0,4,12,météo très défavorable,22:10:00,06:07:00,14
2010-06-11,15,14,25,14,15,14,4,94,8.625,1012,70.375,15,13,12,176,119,116,0,4,12.9,météo défavorable,22:10:00,06:06:00,14
2010-06-12,15,12,23,14,15,14,0.2,90,10,1019,36.375,15,12,12,119,113,113,0,4,16.1,météo correcte,22:11:00,06:06:00,13
2010-06-13,15,11,22,13,15,15,0,83,10,1020,23.75,15,11,13,116,113,113,0,5,16.1,météo correcte,22:12:00,06:06:00,11
2010-06-14,15,12,29,12,14,15,10.5,89,9.125,1020,60.25,15,12,10,176,176,113,0,4,15.6,météo correcte,22:12:00,06:06:00,12
2010-06-15,14,12,38,13,14,14,0.6,85,10,1025,39.125,14,11,9,122,116,113,0,4,15.6,météo correcte,22:13:00,06:06:00,13
2010-06-16,14,12,37,12,13,14,0,78,10,1025,10,14,9,9,113,113,113,0,4,16.1,météo correcte,22:13:00,06:06:00,12
2010-06-17,15,13,24,13,14,15,0,87,10,1021,18,15,11,11,116,113,113,0,5,16.1,météo correcte,22:13:00,06:06:00,13
2010-06-18,15,12,20,13,15,13,0,83,10,1020,6.5,15,12,13,113,113,116,0,5,16.1,météo correcte,22:14:00,06:06:00,13
2010-06-19,14,12,24,13,14,13,3.3,92,9,1019,41.25,14,12,10,119,113,113,0,4,15.6,météo correcte,22:14:00,06:06:00,12
2010-06-20,14,10,15,12,14,13,0,75,10,1024,3.375,14,10,12,113,113,113,0,4,16.1,météo correcte,22:14:00,06:06:00,12
2010-06-21,17,10,16,11,16,15,0,74,10,1025,11.75,17,10,10,113,113,113,0,5,16.1,météo correcte,22:15:00,06:06:00,10
2010-06-22,18,12,17,14,18,17,0,75,10,1025,7,18,12,13,113,113,113,0,5,16.1,météo favorable,22:15:00,06:06:00,12
