#### EXPORT DONNEES METEO POUR "SAINT-JACUT-DE-LA-MER" (LAT/LON: 48.59734/-2.190028)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2024-02-05,11,8,25,8,10,11,0,93,10,1031,48.25,11,8,5,113,116,176,0,3,4,météo défavorable,18:13:00,08:33:00,8
2024-02-06,12,11,39,11,12,12,0,83,10,1023,84.625,12,9,8,119,119,176,0,3,2,météo défavorable,18:14:00,08:32:00,11
2024-02-07,12,11,39,12,11,11,0.8,98,7,1013,100,12,11,8,266,176,176,0,3,1,météo défavorable,18:16:00,08:30:00,12
2024-02-08,12,11,45,12,12,11,6.3,92,7.5,1002,100,12,11,8,296,266,266,0,3,1,météo défavorable,18:17:00,08:29:00,12
2024-02-09,13,10,47,12,12,11,0.5,83,10,982,81.75,13,9,8,353,176,176,0,4,6,météo défavorable,18:19:00,08:27:00,11
2024-02-10,10,7,33,7,10,10,0.4,85,10,984,43.625,10,7,3,113,113,353,0,2,7,météo défavorable,18:21:00,08:25:00,8
2024-02-11,10,7,48,9,9,9,0.5,84,10,1004,68.875,10,6,4,353,176,176,0,2,3,météo défavorable,18:22:00,08:24:00,9
2024-02-12,10,7,25,7,10,9,0.1,85,10,1015,73.375,10,6,3,113,176,176,0,2,4,météo défavorable,18:24:00,08:22:00,8
2024-02-13,12,7,35,7,10,12,1,89,8,1017,78.75,12,11,3,122,266,266,0,3,1,météo défavorable,18:26:00,08:21:00,7
2024-02-14,14,11,34,12,14,13,0.1,91,10,1016,72.75,14,12,10,176,116,176,0,3,6,météo défavorable,18:27:00,08:19:00,12
2024-02-15,14,12,25,12,12,13,0.1,84,10,1014,71.625,14,11,9,176,116,176,0,3,8,météo défavorable,18:29:00,08:17:00,13
2024-02-16,11,9,27,10,11,11,0,92,10,1027,52.875,11,11,7,116,113,116,0,3,6,météo défavorable,18:30:00,08:15:00,11
2024-02-17,14,10,21,11,12,12,0.2,91,9,1031,82.375,14,11,8,176,122,122,0,4,3,météo défavorable,18:32:00,08:14:00,10
2024-02-18,12,10,28,11,12,11,2.7,97,8.75,1033,75.75,12,11,9,266,176,116,0,3,4,météo défavorable,18:34:00,08:12:00,11
2024-02-19,11,9,27,9,11,10,0.1,94,10,1035,41.625,11,10,6,113,176,119,0,4,8,météo défavorable,18:35:00,08:10:00,10
2024-02-20,13,9,24,9,12,12,0,94,10,1034,35.625,13,9,6,116,113,122,0,4,8,météo correcte,18:37:00,08:08:00,9
2024-02-21,12,10,48,10,11,12,4.8,93,6.625,1024,88.625,12,11,6,266,296,296,0,3,1,météo défavorable,18:39:00,08:07:00,10
2024-02-22,12,7,57,12,11,8,5.1,94,6.5,1002,93.125,12,11,2,266,176,176,0,2,1,météo défavorable,18:40:00,08:05:00,12
2024-02-23,7,5,46,7,7,6,2.7,78,9.625,996,84.875,7,3,1,353,176,353,0,2,1,météo très défavorable,18:42:00,08:03:00,7
2024-02-24,9,6,41,6,9,9,2.5,88,9.625,1000,86.125,9,5,1,353,176,176,0,2,3,météo défavorable,18:43:00,08:01:00,6
2024-02-25,12,7,39,8,10,10,1.2,93,7.875,1000,78.5,12,9,3,266,122,176,0,2,1,météo défavorable,18:45:00,07:59:00,7
2024-02-26,8,7,69,7,7,8,1.2,91,9,1017,84.125,8,7,1,353,176,176,0,2,3,météo très défavorable,18:47:00,07:57:00,8
2024-02-27,9,7,27,7,8,9,0.1,74,10,1024,60.625,9,6,3,116,122,116,0,3,7,météo défavorable,18:48:00,07:56:00,7
2024-02-28,11,9,27,10,11,11,0.5,95,8,1023,94.25,11,11,7,143,176,176,0,3,1,météo défavorable,18:50:00,07:54:00,10
2024-02-29,11,6,31,11,8,8,3.6,88,9.75,1015,89.625,11,10,4,176,296,353,0,2,1,météo défavorable,18:51:00,07:52:00,11
2024-03-01,7,5,46,7,5,5,5,90,9.75,1007,79.25,7,5,1,296,353,353,0,3,4,météo très défavorable,18:53:00,07:50:00,7
2024-03-02,9,6,23,7,8,7,1.9,71,9.875,1001,69.625,9,4,3,176,119,176,0,2,11,météo défavorable,18:55:00,07:48:00,7
2024-03-03,9,5,23,5,8,8,0.7,77,9.875,1008,71.25,9,3,3,176,176,113,0,2,6,météo très défavorable,18:56:00,07:46:00,5
2024-03-04,9,5,46,5,8,9,1.8,90,9.875,1010,73.125,9,7,1,116,296,353,0,3,1,météo très défavorable,18:58:00,07:44:00,5
2024-03-05,10,6,27,6,9,10,0.7,83,9,1019,71.5,10,5,3,176,176,176,0,2,7,météo défavorable,18:59:00,07:42:00,6
2024-03-06,9,6,27,7,8,9,1.6,91,8.875,1021,79.875,9,8,4,176,122,266,0,3,1,météo défavorable,19:01:00,07:40:00,6
2024-03-07,10,7,37,8,8,10,0,81,10,1019,66.25,10,7,2,119,119,122,0,2,6,météo défavorable,19:03:00,07:38:00,8
2024-03-08,10,6,34,7,8,10,1,83,9.875,1008,51.75,10,7,2,113,116,176,0,3,4,météo défavorable,19:04:00,07:36:00,8
2024-03-09,10,7,46,8,8,10,1.5,91,8.875,993,84.125,10,7,3,176,176,176,0,2,1,météo défavorable,19:06:00,07:34:00,8
2024-03-10,10,6,14,6,9,9,0,79,10,1002,28.875,10,7,4,113,113,176,0,2,11,météo défavorable,19:07:00,07:32:00,7
2024-03-11,10,8,23,8,10,10,0,89,10,1015,38.875,10,8,6,176,116,176,0,3,8,météo défavorable,19:09:00,07:30:00,8
2024-03-12,13,8,26,9,12,12,0.5,92,9,1017,92.125,13,10,6,266,122,176,0,3,1,météo défavorable,19:10:00,07:28:00,8
2024-03-13,14,10,24,10,13,13,0,88,10,1017,41.5,14,9,7,116,113,113,0,3,12,météo correcte,19:12:00,07:26:00,10
2024-03-14,13,10,33,11,13,12,0.3,85,9,1013,82.75,13,10,8,122,176,176,0,4,3,météo défavorable,19:13:00,07:24:00,11
2024-03-15,12,9,41,11,12,11,0.4,85,10,1016,82.875,12,9,8,176,176,116,0,3,6,météo défavorable,19:15:00,07:22:00,12
2024-03-16,14,9,18,9,12,13,1.1,93,9,1021,81.625,14,11,7,116,176,353,0,3,1,météo défavorable,19:16:00,07:19:00,9
2024-03-17,12,10,34,12,12,12,1.8,92,7.875,1019,79.875,12,11,8,266,176,122,0,3,5,météo défavorable,19:18:00,07:17:00,11
2024-03-18,14,9,19,9,13,13,0,95,10,1018,27,14,10,7,116,116,113,0,4,12,météo correcte,19:19:00,07:15:00,9
2024-03-19,14,9,21,9,13,13,0,87,10,1018,31.75,14,9,6,116,113,113,0,3,12,météo correcte,19:21:00,07:13:00,9
2024-03-20,12,10,8,10,12,12,0,86,10,1022,58.125,12,9,9,122,122,116,0,4,6,météo défavorable,19:22:00,07:11:00,10
2024-03-21,13,10,9,10,12,13,0,90,10,1028,12.125,13,10,9,113,116,113,0,4,10,météo correcte,19:24:00,07:09:00,10
2024-03-22,12,8,25,9,12,9,0.8,92,9,1026,38.125,12,10,6,113,113,266,0,3,6,météo défavorable,19:25:00,07:07:00,9
2024-03-23,9,7,47,7,9,9,1.2,74,9.75,1023,76.875,9,5,3,176,176,353,0,2,5,météo défavorable,19:27:00,07:05:00,8
2024-03-24,10,8,31,8,9,10,0.1,70,10,1019,70.5,10,6,3,176,176,119,0,2,9,météo défavorable,19:28:00,07:03:00,8
2024-03-25,10,7,33,7,10,10,0.4,84,9,1011,84.75,10,6,4,116,122,266,0,2,1,météo défavorable,19:30:00,07:00:00,7
2024-03-26,9,7,19,7,9,9,0.1,83,10,990,84.625,9,5,4,116,176,122,0,2,1,météo défavorable,19:31:00,06:58:00,7
2024-03-27,10,5,39,8,9,8,2.9,86,8.875,986,71.875,10,6,3,176,122,296,0,3,1,météo défavorable,19:33:00,06:56:00,6
2024-03-28,10,5,64,8,9,9,0.4,82,10,987,81.75,10,7,2,176,176,353,0,3,3,météo défavorable,19:34:00,06:54:00,6
2024-03-29,11,7,36,7,11,10,0.6,86,9.875,991,64.625,11,7,3,116,353,176,0,2,6,météo défavorable,19:36:00,06:52:00,7
2024-03-30,12,7,18,7,11,9,1.4,81,8.875,995,55.375,12,6,4,113,176,296,0,3,7,météo défavorable,19:37:00,06:50:00,7
2024-03-31,10,7,30,8,10,9,0.9,90,9.875,993,66.25,10,8,4,116,176,119,0,2,5,météo défavorable,19:39:00,06:48:00,8
2024-04-01,12,7,36,8,12,11,1,90,10,1000,48.875,12,8,4,116,113,353,0,3,9,météo défavorable,20:40:00,07:46:00,7
2024-04-02,11,9,33,9,11,10,2.4,89,7,1008,86.25,11,9,5,176,266,176,0,3,4,météo défavorable,20:41:00,07:44:00,10
2024-04-03,13,10,27,10,11,11,1.7,92,9,1007,87.75,13,10,7,116,176,353,0,3,3,météo défavorable,20:43:00,07:42:00,11
2024-04-04,13,11,39,11,13,13,1.4,90,8,1008,83,13,12,8,116,176,266,0,3,3,météo défavorable,20:44:00,07:40:00,11
2024-04-05,15,11,39,12,14,13,0.3,89,9,1006,70.875,15,11,9,176,116,266,0,4,3,météo défavorable,20:46:00,07:38:00,13
2024-04-06,16,12,44,15,12,12,0.2,86,9,1008,38.875,16,10,9,113,176,266,0,4,6,météo correcte,20:47:00,07:36:00,16
2024-04-07,14,10,35,10,14,13,0,82,10,1012,16.625,14,10,7,113,113,113,0,3,12,météo correcte,20:49:00,07:34:00,10
2024-04-08,13,8,35,10,12,11,0.1,90,10,1009,74.75,13,10,7,122,176,176,0,4,2,météo défavorable,20:50:00,07:32:00,10
2024-04-09,10,8,50,8,10,10,0.7,77,10,1026,63.625,10,5,3,176,176,113,0,2,6,météo défavorable,20:52:00,07:30:00,8
2024-04-10,11,8,26,8,11,11,0.1,88,10,1030,84.375,11,10,5,116,176,122,0,2,3,météo défavorable,20:53:00,07:28:00,8
2024-04-11,14,10,18,11,14,13,0,95,10,1032,60.25,14,12,8,176,122,116,0,4,9,météo correcte,20:55:00,07:26:00,11
2024-04-12,17,10,13,10,15,17,0,85,10,1032,22.125,17,13,8,113,113,119,0,4,9,météo correcte,20:56:00,07:24:00,10
2024-04-13,16,11,24,11,16,13,0,90,10,1028,30.875,16,12,9,122,113,113,0,4,13,météo correcte,20:58:00,07:22:00,11
2024-04-14,11,9,14,9,11,10,0,81,10,1028,23.25,11,10,7,113,113,119,0,3,11,météo défavorable,20:59:00,07:20:00,10
2024-04-15,11,8,50,9,11,10,0.4,87,10,1022,67.625,11,9,4,176,353,176,0,3,6,météo défavorable,21:01:00,07:18:00,8
2024-04-16,10,8,32,8,9,10,0.5,75,9.875,1020,78.25,10,6,4,176,176,176,0,2,4,météo défavorable,21:02:00,07:16:00,9
2024-04-17,10,8,30,8,9,10,0.3,79,10,1021,68.375,10,6,5,176,176,176,0,2,6,météo défavorable,21:04:00,07:14:00,8
2024-04-18,10,8,19,8,10,10,0.6,72,9,1026,39.625,10,7,5,116,113,113,0,2,13,météo défavorable,21:05:00,07:12:00,9
2024-04-19,12,7,26,7,12,12,0,82,10,1027,47.125,12,9,4,113,176,119,0,3,9,météo défavorable,21:07:00,07:10:00,7
2024-04-20,10,8,24,8,9,9,0,80,10,1030,34.75,10,8,5,176,116,113,0,2,14,météo défavorable,21:08:00,07:08:00,10
2024-04-21,10,8,31,9,9,9,0,76,10,1031,43.25,10,5,5,176,119,113,0,3,12,météo défavorable,21:10:00,07:06:00,8
2024-04-22,9,8,19,8,9,8,0.2,73,10,1030,72.125,9,6,5,119,116,176,0,3,5,météo défavorable,21:11:00,07:04:00,8
2024-04-23,10,8,22,9,10,10,0.6,86,10,1026,96.875,10,7,6,176,176,176,0,2,5,météo défavorable,21:13:00,07:03:00,8
2024-04-24,11,8,23,9,11,10,0,79,10,1022,48.5,11,6,7,176,176,116,0,3,11,météo défavorable,21:14:00,07:01:00,8
2024-04-25,11,7,17,7,10,11,0.2,77,10,1014,59.25,11,7,6,116,176,119,0,2,10,météo défavorable,21:16:00,06:59:00,8
2024-04-26,10,9,21,9,10,10,0.4,87,10,1004,73.375,11,7,7,176,176,116,0,2,9,météo défavorable,21:17:00,06:57:00,9
2024-04-27,10,7,12,7,10,9,2.4,80,9.75,1002,71.875,10,8,5,116,176,296,0,3,5,météo défavorable,21:19:00,06:55:00,8
2024-04-28,11,8,18,9,11,11,2.2,89,10,1015,66,11,7,6,353,176,116,0,2,11,météo défavorable,21:20:00,06:53:00,8
2024-04-29,14,7,29,7,13,13,0,86,10,1016,28.5,14,8,4,113,176,176,0,4,15,météo correcte,21:22:00,06:52:00,7
2024-04-30,13,9,34,9,13,9,2.5,92,9.75,1014,67.75,13,9,6,116,176,296,0,4,3,météo défavorable,21:23:00,06:50:00,9
2024-05-01,12,9,16,9,12,11,0,82,10,1009,98,12,7,6,122,176,122,0,3,3,météo défavorable,21:24:00,06:48:00,9
2024-05-02,12,9,28,9,11,12,1.1,89,9,1010,76.25,12,8,6,353,176,116,0,3,6,météo défavorable,21:26:00,06:47:00,10
2024-05-03,13,8,17,8,13,12,0.6,87,9.875,1012,36.625,13,8,5,113,176,353,0,4,8,météo correcte,21:27:00,06:45:00,8
2024-05-04,13,8,29,8,13,11,0.1,85,10,1012,47.75,13,10,6,113,176,122,0,4,5,météo correcte,21:29:00,06:43:00,9
2024-05-05,14,10,14,11,12,13,1.5,94,8.875,1008,76.375,14,11,9,116,296,176,0,3,5,météo défavorable,21:30:00,06:42:00,11
2024-05-06,12,9,21,9,11,12,0.1,88,10,1013,67.25,12,9,7,176,176,113,0,3,10,météo défavorable,21:32:00,06:40:00,10
2024-05-07,13,11,19,12,13,13,0,94,10,1026,54.875,13,11,9,116,176,116,0,3,12,météo correcte,21:33:00,06:39:00,12
2024-05-08,14,11,11,12,14,14,0,88,10,1029,15.5,14,11,11,113,113,113,0,4,15,météo correcte,21:34:00,06:37:00,12
2024-05-09,14,11,16,11,13,14,0,88,10,1029,27.875,14,11,9,113,116,113,0,4,10,météo correcte,21:36:00,06:36:00,11
2024-05-10,15,12,18,12,14,15,0,92,10,1023,13.625,15,13,10,113,113,116,0,4,15,météo correcte,21:37:00,06:34:00,12
2024-05-11,16,12,15,12,14,16,0,95,9,1020,11.25,16,14,11,143,113,116,0,4,15,météo correcte,21:39:00,06:33:00,12
2024-05-12,16,12,19,14,16,14,0.4,93,10,1014,54.75,16,13,13,116,176,176,0,3,12,météo correcte,21:40:00,06:31:00,15
2024-05-13,14,11,38,11,14,13,2.1,95,8.75,1012,63.375,14,13,9,116,296,176,0,4,5,météo correcte,21:41:00,06:30:00,11
2024-05-14,15,12,33,12,15,14,0.6,83,10,1001,72.125,15,11,9,176,353,353,0,4,5,météo défavorable,21:43:00,06:29:00,12
2024-05-15,15,11,27,12,15,15,0.5,90,10,1003,74.125,15,11,9,176,176,176,0,3,8,météo défavorable,21:44:00,06:27:00,12
2024-05-16,15,10,26,10,13,15,0.3,90,10,1006,52.625,15,11,7,116,176,176,0,4,14,météo correcte,21:45:00,06:26:00,10
2024-05-17,15,11,17,11,15,15,0.6,90,9.875,1011,55.875,15,12,9,116,176,176,0,4,7,météo correcte,21:46:00,06:25:00,11
2024-05-18,14,12,15,12,14,13,0.1,88,10,1014,77.875,14,12,12,116,122,176,0,4,2,météo défavorable,21:48:00,06:23:00,12
2024-05-19,15,11,12,11,14,15,0,91,10,1015,29.25,15,13,11,116,113,113,0,4,15,météo correcte,21:49:00,06:22:00,12
2024-05-20,14,13,25,13,14,14,0,91,10,1013,12.875,14,12,11,113,113,113,0,4,15,météo correcte,21:50:00,06:21:00,13
2024-05-21,15,13,14,13,14,15,0.2,90,10,1011,44,15,11,11,116,176,176,0,4,7,météo correcte,21:51:00,06:20:00,13
2024-05-22,15,12,23,12,15,14,0.2,94,9.875,1016,56.75,15,12,10,176,176,176,0,4,8,météo correcte,21:53:00,06:19:00,12
2024-05-23,13,12,24,12,13,13,0.2,91,10,1021,77,13,11,10,176,122,122,0,3,4,météo défavorable,21:54:00,06:18:00,12
2024-05-24,14,11,13,11,13,14,0,71,10,1020,22.125,14,7,10,116,113,113,0,4,15,météo correcte,21:55:00,06:17:00,11
2024-05-25,16,11,19,11,15,16,0.1,78,10,1020,54,16,12,9,116,119,116,0,4,10,météo correcte,21:56:00,06:16:00,11
2024-05-26,15,11,29,12,15,14,0.2,93,9.875,1018,67,15,11,9,116,176,176,0,3,6,météo défavorable,21:57:00,06:15:00,12
2024-05-27,15,10,30,10,14,15,0.5,82,9.875,1019,73.875,15,11,8,176,176,176,0,3,7,météo défavorable,21:58:00,06:14:00,10
2024-05-28,17,13,29,14,17,15,0.8,96,9,1018,82.625,17,13,12,266,116,176,0,3,6,météo défavorable,21:59:00,06:13:00,13
2024-05-29,14,13,21,14,14,14,0.7,97,8,1016,97.125,14,14,13,266,176,176,0,3,1,météo défavorable,22:00:00,06:13:00,14
2024-05-30,14,12,35,13,13,14,0.4,89,9.875,1018,67.5,14,12,11,176,176,176,0,4,8,météo défavorable,22:01:00,06:12:00,12
2024-05-31,14,12,21,12,14,14,0,91,10,1022,37.375,14,11,11,116,176,113,0,4,12,météo correcte,22:02:00,06:11:00,12
2024-06-01,14,12,25,12,13,14,0,89,10,1027,31.75,14,12,10,116,113,113,0,3,14,météo correcte,22:03:00,06:11:00,13
2024-06-02,14,13,24,13,14,14,0,86,10,1028,15.25,14,11,11,113,113,113,0,3,14,météo correcte,22:04:00,06:10:00,13
2024-06-03,16,12,14,12,16,16,0,88,10,1027,10.875,16,12,12,113,113,113,0,4,16,météo correcte,22:05:00,06:09:00,13
2024-06-04,17,13,25,13,16,15,0,93,10,1020,45.375,17,13,12,116,116,113,0,4,16,météo correcte,22:06:00,06:09:00,13
2024-06-05,14,12,17,13,14,14,0.1,84,10,1019,54.875,14,12,12,176,116,113,0,3,15,météo correcte,22:07:00,06:08:00,14
2024-06-06,14,10,12,11,14,14,0,72,10,1021,15.75,14,8,9,116,113,113,0,4,15,météo correcte,22:07:00,06:08:00,11
2024-06-07,14,11,9,11,14,14,0,73,10,1022,12.25,14,9,10,113,113,113,0,4,16,météo correcte,22:08:00,06:07:00,11
2024-06-08,15,12,18,13,15,15,0,80,10,1020,52.25,15,10,11,116,176,176,0,4,9,météo correcte,22:09:00,06:07:00,12
2024-06-09,15,12,21,12,14,15,0,77,10,1018,2.25,15,10,10,113,113,113,0,4,16,météo correcte,22:10:00,06:07:00,13
2024-06-10,15,12,31,13,15,13,0.7,84,10,1017,56.75,15,12,11,176,353,113,0,4,9,météo correcte,22:10:00,06:06:00,13
2024-06-11,14,11,24,11,13,14,0,75,10,1022,26.375,14,7,9,116,113,116,0,4,14,météo correcte,22:11:00,06:06:00,12
2024-06-12,14,12,18,12,13,14,0.3,72,10,1024,41,14,9,9,113,176,113,0,3,12,météo correcte,22:11:00,06:06:00,12
2024-06-13,15,10,36,10,15,13,0.8,85,9,1022,74.5,15,12,8,122,116,176,0,4,4,météo défavorable,22:12:00,06:06:00,11
2024-06-14,17,12,33,13,16,15,1.2,88,9.875,1008,72.25,17,12,11,176,176,176,0,4,4,météo défavorable,22:12:00,06:06:00,13
2024-06-15,15,11,42,13,15,15,1.1,80,9.875,1008,75.875,15,11,10,176,296,176,0,4,5,météo défavorable,22:13:00,06:06:00,12
2024-06-16,16,12,26,12,16,15,0.3,89,10,1009,74.25,16,12,9,176,176,176,0,3,9,météo défavorable,22:13:00,06:06:00,12
2024-06-17,16,12,12,12,16,16,0.2,88,10,1013,52.375,16,13,11,116,353,176,0,4,11,météo correcte,22:14:00,06:06:00,12
2024-06-18,15,14,27,15,14,15,2.7,96,6.875,1017,93.875,15,14,13,266,296,122,0,3,1,météo défavorable,22:14:00,06:06:00,15
2024-06-19,15,14,31,14,15,15,0.2,93,10,1019,66.875,15,14,13,176,176,176,0,4,2,météo défavorable,22:14:00,06:06:00,14
2024-06-20,16,15,31,15,16,16,0,92,10,1020,66.25,16,14,13,176,116,116,0,4,12,météo défavorable,22:15:00,06:06:00,15
2024-06-21,18,14,21,14,17,17,0.8,84,9.875,1018,35.25,18,13,13,113,116,116,0,5,11,météo favorable,22:15:00,06:06:00,14
2024-06-22,16,13,26,13,16,16,0.1,92,10,1018,69.75,16,14,11,176,176,116,0,4,8,météo défavorable,22:15:00,06:07:00,14
2024-06-23,17,14,11,15,17,17,0,90,10,1022,51.25,17,14,15,119,176,113,0,4,16,météo correcte,22:15:00,06:07:00,14
2024-06-24,19,15,15,15,18,19,0,86,10,1021,20.5,19,14,15,116,113,113,0,5,16,météo favorable,22:15:00,06:07:00,16
2024-06-25,18,15,20,15,18,18,0,89,10,1017,35.5,18,15,15,119,113,116,0,5,14,météo favorable,22:15:00,06:08:00,16
2024-06-26,20,16,11,16,19,20,0,92,10,1015,41.25,20,16,16,116,176,113,0,5,11,météo favorable,22:15:00,06:08:00,16
2024-06-27,17,14,24,14,17,16,0.1,95,10,1016,32.125,17,15,13,119,176,113,0,5,14,météo correcte,22:15:00,06:08:00,15
