#### EXPORT DONNEES METEO POUR "SAINT-JACUT-DE-LA-MER" (LAT/LON: 48.59734/-2.190028)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2019-01-20,9,7,23,8,9,7,1.6,84,10,1023,78.5,9,6,4,122,122,119,0,2,3.4,météo défavorable,17:48:00,08:52:00,8
2019-01-21,8,7,14,7,8,7,0.1,73,10,1025,79.875,8,5,4,122,122,119,0,3,6.9,météo très défavorable,17:49:00,08:51:00,7
2019-01-22,9,7,33,8,8,8,9.5,77,8.25,1013,55.875,9,6,3,113,116,176,0,2,6.9,météo défavorable,17:51:00,08:50:00,9
2019-01-23,8,6,39,7,7,6,7.7,69,9.75,1009,64.75,8,4,2,176,116,119,0,2,6.9,météo très défavorable,17:52:00,08:49:00,7
2019-01-24,11,6,20,7,9,10,1.4,90,6,1015,92.125,11,9,5,122,122,122,0,3,3.4,météo défavorable,17:54:00,08:48:00,7
2019-01-25,11,10,24,11,11,10,2.8,92,9,1020,78.25,11,10,8,176,122,116,0,3,3.4,météo défavorable,17:55:00,08:47:00,11
2019-01-26,11,10,33,10,11,11,2.9,85,10,1019,81.625,11,8,7,119,122,176,0,2,3.4,météo défavorable,17:57:00,08:46:00,10
2019-01-27,10,8,57,8,8,8,8,76,9.625,1008,87.375,10,6,2,305,176,119,0,2,6.9,météo défavorable,17:59:00,08:45:00,10
2019-01-28,8,7,26,8,8,8,8,77,8.375,1013,93.875,8,5,3,176,122,122,0,2,4.8,météo très défavorable,18:00:00,08:44:00,7
2019-01-29,7,5,23,6,6,6,43.2,93,8.125,1011,94.625,7,5,2,122,356,356,0,2,4.8,météo très défavorable,18:02:00,08:42:00,7
2019-01-30,7,4,38,5,7,6,10.4,71,9.5,1002,76.875,7,2,-0,299,176,119,0,2,4.8,météo très défavorable,18:03:00,08:41:00,6
2019-01-31,8,2,40,3,5,8,6.5,88,9.125,998,71.25,8,4,-2,119,176,119,0,1,4.8,météo très défavorable,18:05:00,08:40:00,2
2019-02-01,7,5,31,6,7,6,11.3,85,9,991,70.125,7,5,2,116,122,122,0,2,4.8,météo très défavorable,18:06:00,08:38:00,7
2019-02-02,6,5,41,5,6,6,6.9,72,10,1019,65.125,6,2,-1,119,116,116,0,2,4.9,météo très défavorable,18:08:00,08:37:00,5
2019-02-03,9,5,18,6,8,8,1.4,72,10,1027,43.125,9,4,2,116,116,116,0,2,9.7,météo défavorable,18:10:00,08:36:00,5
2019-02-04,10,8,44,8,9,10,6.5,87,8.375,1025,86.25,10,8,4,299,305,122,0,2,4.9,météo défavorable,18:11:00,08:34:00,8
2019-02-05,12,8,20,8,11,12,0.1,92,10,1025,76.375,12,10,5,119,122,122,0,3,4.9,météo défavorable,18:13:00,08:33:00,8
2019-02-06,12,10,15,11,12,11,13.2,96,8.125,1022,89.75,12,10,9,176,119,356,0,3,4.9,météo défavorable,18:15:00,08:31:00,11
2019-02-07,10,8,37,8,10,9,3.4,74,9.875,1015,58.625,10,7,4,116,299,119,0,2,8.3,météo défavorable,18:16:00,08:30:00,9
2019-02-08,12,9,42,11,12,11,6,86,9.875,1014,84.375,12,9,7,122,122,299,0,3,4.9,météo défavorable,18:18:00,08:28:00,10
2019-02-09,11,9,44,9,11,9,12,78,9.625,1011,58.625,11,7,5,116,119,299,0,3,5,météo défavorable,18:19:00,08:27:00,9
2019-02-10,10,8,49,9,9,8,23.3,83,9.375,1016,69.75,10,8,3,176,176,113,0,2,10,météo très défavorable,18:21:00,08:25:00,8
2019-02-11,10,8,38,9,10,8,1,76,10,1033,50.75,10,6,5,119,119,116,0,2,9.9,météo défavorable,18:23:00,08:23:00,8
2019-02-12,11,7,14,7,10,10,0,86,10,1035,7.5,11,6,4,113,113,113,0,3,10,météo défavorable,18:24:00,08:22:00,7
2019-02-13,11,7,21,7,9,9,0,84,10,1034,15.5,11,5,3,113,116,113,0,3,10.1,météo défavorable,18:26:00,08:20:00,7
2019-02-14,11,5,19,6,9,10,0,77,10,1032,18.25,11,7,2,113,113,113,0,3,10.1,météo très défavorable,18:28:00,08:19:00,7
2019-02-15,13,7,19,8,12,11,0,81,10,1027,3.375,13,9,4,113,113,113,0,3,10.1,météo correcte,18:29:00,08:17:00,9
2019-02-16,14,9,18,9,12,12,0,91,10,1025,30,14,11,7,119,113,113,0,4,10.2,météo correcte,18:31:00,08:15:00,9
2019-02-17,13,9,31,10,13,11,0,84,10,1018,43.25,13,10,6,113,116,119,0,4,10,météo correcte,18:32:00,08:13:00,10
2019-02-18,10,8,17,9,9,9,3.1,88,6.75,1019,70.75,10,7,6,176,176,176,0,3,6.7,météo défavorable,18:34:00,08:12:00,9
2019-02-19,11,6,15,7,10,9,0.1,81,10,1022,12.875,11,5,3,113,113,113,0,3,10.3,météo défavorable,18:36:00,08:10:00,7
2019-02-20,12,8,23,8,11,10,0.2,89,10,1023,38.375,12,8,5,116,119,113,0,3,10,météo défavorable,18:37:00,08:08:00,8
2019-02-21,13,9,20,9,12,11,0,91,10,1030,14.25,13,9,6,116,113,113,0,3,10.3,météo correcte,18:39:00,08:06:00,9
2019-02-22,13,8,19,8,12,12,0,76,10,1033,1.375,13,10,5,113,113,113,0,4,10.4,météo correcte,18:41:00,08:04:00,8
2019-02-23,14,10,19,10,13,12,0,83,10,1033,6.75,14,10,7,113,113,116,0,4,10.4,météo correcte,18:42:00,08:03:00,10
2019-02-24,13,8,14,8,12,11,0,85,10,1034,12.125,13,9,6,113,113,113,0,4,10.4,météo correcte,18:44:00,08:01:00,8
2019-02-25,12,6,17,6,12,11,0,75,10,1034,2.875,12,7,4,113,113,113,0,4,10.9,météo défavorable,18:45:00,07:59:00,7
2019-02-26,14,7,17,7,12,13,0,80,10,1032,0,14,10,5,113,113,113,0,4,10.9,météo correcte,18:47:00,07:57:00,7
2019-02-27,16,8,12,8,15,14,0,85,10,1028,1.5,16,11,7,113,113,113,0,4,10.9,météo correcte,18:49:00,07:55:00,9
2019-02-28,12,10,40,11,12,11,1.8,89,9.75,1023,56,12,9,8,119,176,122,0,4,7,météo défavorable,18:50:00,07:53:00,11
2019-03-01,12,9,27,9,12,11,0.2,90,10,1023,43.625,12,9,5,116,113,122,0,3,11,météo défavorable,18:52:00,07:51:00,9
2019-03-02,13,10,36,10,12,12,4.8,89,9.875,1018,63.625,13,10,6,119,116,122,0,3,10.1,météo correcte,18:53:00,07:49:00,10
2019-03-03,13,10,45,12,13,12,3.7,85,9.625,1012,86.625,13,10,9,122,122,116,0,3,5.5,météo défavorable,18:55:00,07:47:00,12
2019-03-04,10,7,48,8,10,8,5.8,90,9.25,1008,51,10,6,2,176,176,113,0,2,8.6,météo défavorable,18:57:00,07:46:00,9
2019-03-05,12,8,31,9,11,11,1.7,83,10,1007,72.625,12,8,5,176,119,122,0,3,7.1,météo défavorable,18:58:00,07:44:00,9
2019-03-06,13,9,34,12,13,11,3.4,85,6.875,996,90.125,13,10,9,122,119,122,0,3,5.8,météo défavorable,19:00:00,07:42:00,12
2019-03-07,10,8,42,8,10,9,2.4,75,9.625,1009,36.75,10,6,4,116,176,113,0,2,11.6,météo défavorable,19:01:00,07:40:00,9
2019-03-08,11,8,27,8,10,11,2.1,82,8,1018,55.5,11,10,5,113,122,176,0,3,8.7,météo défavorable,19:03:00,07:38:00,8
2019-03-09,12,10,31,10,12,11,4.6,89,8.625,1021,57.5,12,10,7,119,116,122,0,3,7.3,météo défavorable,19:04:00,07:36:00,10
2019-03-10,12,9,55,11,10,9,2.5,79,8.875,1026,49,12,10,6,122,116,113,0,3,10.2,météo défavorable,19:06:00,07:33:00,12
2019-03-11,10,8,41,8,10,10,1.1,66,9.875,1032,52.25,10,4,4,119,119,116,0,2,10.2,météo défavorable,19:08:00,07:31:00,8
2019-03-12,12,8,45,10,12,9,9.3,87,9.375,1024,66.875,12,10,4,122,122,305,0,3,7.3,météo défavorable,19:09:00,07:29:00,9
2019-03-13,10,8,47,8,10,9,2.4,70,9.875,1023,69.875,10,5,3,116,119,116,0,2,5.9,météo défavorable,19:11:00,07:27:00,8
2019-03-14,12,10,54,10,11,12,7.8,89,7,1022,100,12,10,6,122,122,122,0,3,5.9,météo défavorable,19:12:00,07:25:00,10
2019-03-15,12,11,45,11,12,11,1.3,90,10,1019,89,12,10,8,119,122,119,0,3,6,météo défavorable,19:14:00,07:23:00,11
2019-03-16,11,10,44,11,11,10,1,83,9,1018,89,11,9,7,122,119,122,0,3,6,météo défavorable,19:15:00,07:21:00,11
2019-03-17,10,7,41,7,9,9,8.7,70,9.375,1020,67.125,10,6,2,176,176,116,0,2,11.6,météo défavorable,19:17:00,07:19:00,8
2019-03-18,9,8,26,8,9,9,4.7,81,9.875,1026,74.75,9,7,4,119,176,176,0,2,7.4,météo défavorable,19:18:00,07:17:00,8
2019-03-19,11,8,12,8,10,10,2.1,89,10,1032,52.375,11,8,6,116,122,113,0,2,7.4,météo défavorable,19:20:00,07:15:00,8
2019-03-20,12,8,14,8,11,11,0,86,10,1035,70.625,12,10,6,122,122,119,0,4,11.6,météo défavorable,19:21:00,07:13:00,8
2019-03-21,11,9,8,10,11,11,0.1,90,10,1035,60.125,11,9,9,119,122,113,0,3,7.4,météo défavorable,19:23:00,07:11:00,10
2019-03-22,13,7,10,7,13,11,0,88,10,1031,20.875,13,9,6,113,113,116,0,4,11.6,météo correcte,19:24:00,07:08:00,9
2019-03-23,11,8,16,8,11,11,0.1,86,10,1030,15.125,11,8,7,113,113,113,0,4,10.2,météo défavorable,19:26:00,07:06:00,9
2019-03-24,11,9,21,9,11,10,0.8,84,9.875,1032,25.875,11,7,7,116,113,113,0,4,10.2,météo défavorable,19:27:00,07:04:00,10
2019-03-25,10,8,27,9,10,9,0.1,82,10,1035,18.75,10,6,5,116,116,113,0,3,11.6,météo défavorable,19:29:00,07:02:00,8
2019-03-26,11,6,13,6,11,10,0,71,10,1036,6.75,11,4,6,113,113,113,0,3,11.6,météo défavorable,19:30:00,07:00:00,8
2019-03-27,11,7,13,8,11,10,0,77,10,1036,3,11,7,7,113,113,113,0,3,11.6,météo défavorable,19:32:00,06:58:00,7
2019-03-28,11,8,15,9,11,10,0,79,10,1037,4.75,11,7,7,113,113,113,0,3,10.3,météo défavorable,19:33:00,06:56:00,9
2019-03-29,12,8,17,8,11,11,0,83,10,1033,6.625,12,9,6,113,113,113,0,4,11.6,météo défavorable,19:35:00,06:54:00,8
2019-03-30,13,9,18,10,13,12,0.6,85,10,1023,7,13,9,9,113,113,113,0,4,11.6,météo correcte,19:36:00,06:52:00,10
2019-03-31,14,10,26,10,13,12,2.2,87,10,1020,12,14,10,8,113,113,113,0,4,11.6,météo correcte,19:38:00,06:49:00,11
2019-04-01,12,9,22,9,12,11,0,88,10,1020,10.875,12,9,6,113,113,113,0,4,11.6,météo défavorable,20:39:00,07:48:00,10
2019-04-02,10,6,33,10,9,8,3.2,87,9.75,1012,59.375,10,8,5,122,176,299,0,3,10.3,météo défavorable,20:40:00,07:46:00,9
2019-04-03,8,5,22,6,7,7,6.5,74,8.875,1004,52,8,3,2,113,176,113,0,2,9,météo très défavorable,20:42:00,07:44:00,6
2019-04-04,10,6,32,6,9,9,4.2,81,7.875,999,85.5,10,5,1,176,176,122,0,3,10.3,météo défavorable,20:43:00,07:42:00,6
2019-04-05,10,7,30,9,7,9,14.9,93,8.375,999,89.625,10,7,3,122,356,176,0,2,6.5,météo défavorable,20:45:00,07:40:00,9
2019-04-06,11,7,26,7,11,10,8,80,8,1000,75.25,11,9,3,116,119,305,0,3,6.6,météo défavorable,20:46:00,07:37:00,8
2019-04-07,13,9,28,9,12,12,2.4,90,9.375,1010,72.75,13,9,6,122,119,116,0,3,9.1,météo défavorable,20:48:00,07:35:00,9
2019-04-08,12,8,19,8,12,10,4.9,86,8.75,1011,61.25,12,9,6,113,122,176,0,4,10.3,météo défavorable,20:49:00,07:33:00,8
2019-04-09,12,6,13,6,12,11,3.5,82,9.875,1014,16.625,12,9,5,113,113,113,0,3,11.6,météo défavorable,20:51:00,07:31:00,7
2019-04-10,10,8,26,9,10,10,2.2,90,6.375,1021,81.25,10,8,6,122,122,119,0,3,6.6,météo défavorable,20:52:00,07:29:00,9
2019-04-11,10,7,22,7,10,9,0,83,10,1025,32.75,10,5,4,119,119,113,0,3,11.6,météo défavorable,20:54:00,07:27:00,7
2019-04-12,10,6,21,6,9,10,0,80,10,1025,19.375,10,6,3,113,113,116,0,3,10.4,météo défavorable,20:55:00,07:25:00,7
2019-04-13,10,6,28,6,9,9,0,74,10,1024,27.875,10,4,2,113,113,116,0,3,11.6,météo défavorable,20:57:00,07:23:00,7
2019-04-14,9,6,28,6,7,9,0.1,73,7.25,1022,77.25,9,4,2,176,119,116,0,2,9.1,météo défavorable,20:58:00,07:21:00,7
2019-04-15,12,8,38,8,11,11,3.8,79,8.25,1019,64.75,12,9,4,116,116,176,0,3,10.4,météo défavorable,21:00:00,07:19:00,9
2019-04-16,13,10,23,10,13,11,7.5,91,9.375,1019,42,13,9,7,119,113,113,0,3,9.3,météo correcte,21:01:00,07:17:00,10
2019-04-17,14,10,27,10,14,14,0,89,10,1019,39.625,14,11,7,119,116,113,0,4,11.6,météo correcte,21:03:00,07:15:00,10
2019-04-18,16,11,25,11,15,15,0,89,10,1021,18.625,16,12,9,113,113,113,0,4,11.6,météo correcte,21:04:00,07:14:00,12
2019-04-19,15,12,18,13,15,14,0,85,10,1028,11.375,15,11,11,113,113,113,0,4,11.6,météo correcte,21:06:00,07:12:00,12
2019-04-20,14,11,22,12,14,14,0,81,10,1029,8.625,14,11,10,113,113,113,0,5,11.6,météo correcte,21:07:00,07:10:00,12
2019-04-21,15,11,16,11,15,15,0.9,78,10,1025,3.875,15,11,9,113,113,113,0,5,11.6,météo correcte,21:09:00,07:08:00,12
2019-04-22,17,12,17,12,16,15,2.5,86,10,1011,35.875,17,11,11,116,113,119,0,5,10.5,météo correcte,21:10:00,07:06:00,12
2019-04-23,17,12,22,12,16,15,7.5,87,9.375,997,58.25,17,12,9,116,116,122,0,4,9.3,météo correcte,21:12:00,07:04:00,12
2019-04-24,13,10,23,10,13,13,16.7,91,8.125,994,69.375,13,11,7,305,116,116,0,3,9.3,météo très défavorable,21:13:00,07:02:00,11
2019-04-25,12,9,30,9,12,12,7,81,9.375,1005,46.875,12,8,6,116,176,176,0,3,13.4,météo défavorable,21:14:00,07:00:00,10
2019-04-26,12,8,30,9,12,11,2.5,86,8.875,1015,53,12,9,5,116,176,119,0,3,11.3,météo défavorable,21:16:00,06:58:00,8
2019-04-27,11,9,44,9,11,10,3,68,9.25,1024,57,11,6,4,113,176,116,0,2,12.4,météo défavorable,21:17:00,06:57:00,9
2019-04-28,11,9,30,10,11,11,4.5,94,7.75,1025,79.5,11,10,6,116,176,176,0,3,9.2,météo défavorable,21:19:00,06:55:00,9
2019-04-29,13,10,10,10,13,12,0.3,88,9.375,1025,47.25,13,9,10,116,116,113,0,3,12.4,météo correcte,21:20:00,06:53:00,10
2019-04-30,14,9,14,9,14,13,0.1,83,10,1024,38,14,9,8,113,116,119,0,4,14.5,météo correcte,21:22:00,06:51:00,10
2019-05-01,12,10,11,11,11,11,0.9,86,7.625,1020,92.5,12,9,10,122,122,122,0,3,10.3,météo défavorable,21:23:00,06:50:00,11
2019-05-02,12,9,27,10,12,11,0.7,85,10,1019,49.75,12,9,7,116,176,116,0,4,14.5,météo défavorable,21:25:00,06:48:00,9
2019-05-03,12,9,14,10,12,12,0.9,87,10,1017,35.625,12,8,8,116,176,113,0,3,13.4,météo défavorable,21:26:00,06:46:00,9
2019-05-04,10,8,36,9,9,10,2.8,82,9.875,1026,37.5,10,8,4,119,176,113,0,3,13.5,météo défavorable,21:28:00,06:45:00,9
2019-05-05,10,8,19,9,10,9,0,68,9.75,1027,13,10,4,6,116,113,113,0,3,14.5,météo défavorable,21:29:00,06:43:00,8
2019-05-06,11,7,12,7,11,10,0,74,10,1026,70,11,4,5,122,116,119,0,3,11.4,météo défavorable,21:30:00,06:41:00,7
2019-05-07,14,8,21,8,12,14,3.6,80,8.375,1020,70.625,14,10,5,116,122,122,0,4,10.4,météo défavorable,21:32:00,06:40:00,9
2019-05-08,13,11,36,11,13,12,13.9,84,8.625,1001,82.625,13,10,8,176,176,176,0,3,11.4,météo défavorable,21:33:00,06:38:00,12
2019-05-09,12,10,37,11,12,12,3.5,83,9.625,1008,46.375,12,10,7,122,116,113,0,3,13.5,météo défavorable,21:35:00,06:37:00,11
2019-05-10,12,8,15,8,11,12,6.3,90,6.875,1010,70.625,12,10,6,119,299,299,0,4,10.4,météo défavorable,21:36:00,06:35:00,9
2019-05-11,13,10,26,11,12,12,6.1,85,8.875,1030,32,13,9,8,113,113,113,0,3,14.5,météo correcte,21:37:00,06:34:00,10
2019-05-12,14,10,17,11,14,14,0,81,10,1036,2.5,14,9,10,113,113,113,0,4,14.5,météo correcte,21:39:00,06:32:00,10
2019-05-13,14,10,29,10,13,13,0,76,10,1036,13.75,14,9,7,113,113,113,0,4,14.5,météo correcte,21:40:00,06:31:00,10
2019-05-14,14,11,32,11,14,13,0,73,10,1033,36,14,9,8,113,122,113,0,4,14.5,météo correcte,21:42:00,06:30:00,11
2019-05-15,15,11,25,11,14,14,0,81,10,1026,33.125,15,10,8,119,116,116,0,5,13.5,météo correcte,21:43:00,06:28:00,11
2019-05-16,14,12,22,12,14,13,0,86,10,1019,60.125,14,10,10,116,119,119,0,4,12.5,météo correcte,21:44:00,06:27:00,12
2019-05-17,13,10,24,11,13,11,0.6,84,10,1010,78.5,13,10,9,122,116,119,0,3,14.5,météo défavorable,21:45:00,06:26:00,11
2019-05-18,14,10,11,11,13,13,0.9,90,7,1009,82,14,10,10,122,116,119,0,3,12.5,météo défavorable,21:47:00,06:24:00,10
2019-05-19,13,11,21,12,13,13,1,91,10,1013,70.625,13,11,10,116,122,116,0,3,12.5,météo défavorable,21:48:00,06:23:00,11
2019-05-20,14,11,19,11,14,13,1.8,90,9.75,1017,41.25,14,10,9,116,113,116,0,3,14.5,météo correcte,21:49:00,06:22:00,11
2019-05-21,14,11,16,12,14,14,0,87,10,1021,27,14,11,10,113,113,116,0,4,14.5,météo correcte,21:50:00,06:21:00,11
2019-05-22,16,10,14,10,16,16,0.8,73,10,1021,44.875,16,11,10,116,116,113,0,5,13.5,météo correcte,21:52:00,06:20:00,11
2019-05-23,15,12,10,13,15,14,0.4,81,10,1019,30.125,15,11,13,113,113,116,0,5,11.6,météo correcte,21:53:00,06:19:00,13
2019-05-24,15,12,19,12,14,14,0.2,85,10,1021,38.625,15,12,11,116,119,113,0,3,14.5,météo correcte,21:54:00,06:18:00,12
2019-05-25,15,12,18,13,15,15,0.4,92,10,1022,51.25,15,13,11,119,176,116,0,5,13.5,météo correcte,21:55:00,06:17:00,13
2019-05-26,15,13,25,13,15,15,1.1,93,10,1021,90.125,15,14,11,122,122,122,0,3,9.6,météo défavorable,21:56:00,06:16:00,13
2019-05-27,15,12,26,13,15,14,0.3,88,10,1016,41.125,15,12,12,122,113,113,0,3,12.6,météo correcte,21:57:00,06:15:00,13
2019-05-28,14,11,31,12,14,13,3.1,79,9.375,1021,39.625,14,9,9,176,113,113,0,4,14.5,météo correcte,21:58:00,06:14:00,12
2019-05-29,15,11,29,12,14,15,0.5,91,7,1023,82.375,15,13,10,119,122,122,0,4,11.9,météo défavorable,21:59:00,06:13:00,11
2019-05-30,16,13,22,14,16,16,0.5,93,10,1027,66.25,16,14,12,119,116,116,0,4,11.9,météo défavorable,22:01:00,06:12:00,13
2019-05-31,18,13,11,14,18,17,0,90,10,1027,35.125,18,15,13,116,113,113,0,4,15.9,météo favorable,22:01:00,06:12:00,13
2019-06-01,22,14,15,14,22,22,0,89,10,1022,25.75,25,16,14,113,113,122,0,6,15.6,météo favorable,22:02:00,06:11:00,14
2019-06-02,20,13,18,15,19,16,0.2,88,9.375,1014,54.75,20,14,15,113,119,122,0,5,15.6,météo correcte,22:03:00,06:10:00,15
2019-06-03,16,12,19,13,16,15,1.2,84,9.875,1016,39,16,11,11,113,116,119,0,4,14.7,météo correcte,22:04:00,06:10:00,12
2019-06-04,17,11,17,12,15,15,8.4,84,9.875,1012,38.25,17,13,10,113,305,176,0,4,15.6,météo correcte,22:05:00,06:09:00,13
2019-06-05,14,11,15,12,14,13,7.4,83,9.5,1011,46.625,14,9,10,116,113,122,0,3,16,météo correcte,22:06:00,06:09:00,12
2019-06-06,15,10,18,11,15,15,7.2,81,9.75,1011,25.875,15,10,8,113,116,116,0,3,15.6,météo correcte,22:07:00,06:08:00,10
2019-06-07,15,12,47,13,15,12,49.2,92,8.375,1009,78.5,15,12,9,356,176,299,0,3,13.8,météo très défavorable,22:08:00,06:08:00,13
2019-06-08,15,12,36,12,15,14,5.8,81,9.25,1023,31.625,15,10,9,116,113,113,0,3,16,météo correcte,22:08:00,06:07:00,12
2019-06-09,14,11,17,12,14,13,12.8,81,9.875,1023,61.25,14,10,11,116,176,176,0,3,13.8,météo correcte,22:09:00,06:07:00,11
2019-06-10,14,11,14,12,14,13,10.5,83,9,1019,70.125,14,9,11,176,176,176,0,3,14.7,météo défavorable,22:10:00,06:07:00,12
2019-06-11,14,11,21,11,13,14,10.5,89,8.625,1014,78.5,14,11,9,299,176,113,0,3,14.7,météo défavorable,22:10:00,06:06:00,11
2019-06-12,13,11,23,12,13,13,10.2,90,8.5,1011,83.625,13,11,10,176,176,176,0,3,15.6,météo défavorable,22:11:00,06:06:00,12
2019-06-13,14,10,20,11,14,14,2.4,88,9.875,1011,38.375,14,11,8,113,119,113,0,4,16.1,météo correcte,22:12:00,06:06:00,10
2019-06-14,15,11,26,12,15,15,1.9,87,9.875,1013,49.625,15,12,10,116,116,119,0,4,16.1,météo correcte,22:12:00,06:06:00,12
2019-06-15,15,12,30,13,14,14,3.9,88,9.625,1017,71.125,15,13,10,122,299,305,0,4,13.8,météo défavorable,22:13:00,06:06:00,12
2019-06-16,17,13,28,14,16,16,1.4,91,9.875,1020,63.875,17,13,12,122,119,119,0,4,15.6,météo correcte,22:13:00,06:06:00,13
2019-06-17,17,12,18,13,16,16,0,87,10,1020,33.625,17,12,11,113,116,122,0,5,16.1,météo correcte,22:13:00,06:06:00,12
2019-06-18,17,13,15,14,15,16,10.4,96,9.375,1016,71.875,17,15,13,299,356,176,0,5,14.7,météo défavorable,22:14:00,06:06:00,13
2019-06-19,15,12,18,14,15,14,18.8,97,9.5,1014,70.375,15,14,13,122,122,116,0,4,13,météo très défavorable,22:14:00,06:06:00,14
2019-06-20,15,12,21,13,14,14,1.2,87,9.75,1019,18.5,15,11,11,113,113,113,0,5,16.1,météo correcte,22:14:00,06:06:00,12
2019-06-21,15,12,14,13,15,15,0.3,88,10,1022,11.75,15,11,11,113,113,113,0,5,16.1,météo correcte,22:15:00,06:06:00,12
2019-06-22,18,13,20,14,18,18,0.4,88,10,1022,13.5,18,15,12,113,113,113,0,5,16.1,météo favorable,22:15:00,06:06:00,13
2019-06-23,20,15,19,15,18,20,3,91,8.25,1016,51.5,20,17,15,122,119,116,0,6,16.1,météo correcte,22:15:00,06:07:00,15
