#### EXPORT DONNEES METEO POUR "SAINT-JACUT-DE-LA-MER" (LAT/LON: 48.59734/-2.190028)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2022-01-11,11,10,14,10,11,11,0.2,91,10,1035,73.375,11,9,8,176,122,116,0,2,6.9,météo défavorable,17:36:00,08:58:00,11
2022-01-12,10,8,21,10,9,9,0.1,91,10,1040,89.125,10,9,7,122,122,122,0,2,5.1,météo défavorable,17:37:00,08:58:00,10
2022-01-13,8,6,23,7,7,7,0,79,10,1040,0.375,8,6,3,113,113,113,0,3,8.7,météo très défavorable,17:38:00,08:57:00,8
2022-01-14,7,6,21,6,6,7,0,75,10,1037,18.375,7,3,2,113,113,116,0,3,8.7,météo très défavorable,17:40:00,08:57:00,6
2022-01-15,8,5,13,5,6,7,0,73,10,1031,14.375,8,3,3,113,113,113,0,2,8.7,météo très défavorable,17:41:00,08:56:00,5
2022-01-16,10,7,22,7,9,9,0,85,10,1033,50.5,10,6,3,116,176,116,0,2,8.7,météo défavorable,17:42:00,08:55:00,9
2022-01-17,10,8,12,8,9,9,0,80,10,1038,5.5,10,7,6,113,113,113,0,3,8.7,météo défavorable,17:44:00,08:54:00,8
2022-01-18,8,6,15,6,7,7,0,82,10,1037,18.75,8,4,3,113,113,113,0,3,8.7,météo très défavorable,17:45:00,08:54:00,7
2022-01-19,11,6,27,6,8,11,0.4,91,8.875,1033,44.625,11,9,3,113,119,176,0,3,5.1,météo défavorable,17:47:00,08:53:00,6
2022-01-20,8,6,27,8,8,7,0,66,10,1038,56.375,8,3,3,116,122,116,0,3,8.7,météo très défavorable,17:48:00,08:52:00,8
2022-01-21,7,5,17,5,6,6,0,67,10,1040,46.625,7,2,2,119,116,113,0,3,8.7,météo très défavorable,17:50:00,08:51:00,5
2022-01-22,8,6,9,7,8,7,0,77,10,1039,29.875,8,4,5,119,113,113,0,3,8.7,météo très défavorable,17:51:00,08:50:00,6
2022-01-23,8,6,14,7,8,6,0,84,10,1036,13.25,8,4,5,113,113,113,0,3,8.7,météo très défavorable,17:53:00,08:49:00,7
2022-01-24,7,5,18,6,7,7,0,84,10,1035,2.125,7,4,3,113,113,113,0,3,8.7,météo très défavorable,17:54:00,08:48:00,6
2022-01-25,7,4,15,4,7,6,0,83,10,1037,0,7,3,1,113,113,113,0,3,8.7,météo très défavorable,17:56:00,08:47:00,4
2022-01-26,8,6,12,8,8,7,0,76,10,1036,41.75,8,4,4,122,116,113,0,3,8.7,météo très défavorable,17:57:00,08:46:00,7
2022-01-27,10,6,24,6,10,10,0,86,10,1034,38.5,10,9,3,116,113,122,0,3,8.7,météo défavorable,17:59:00,08:44:00,6
2022-01-28,11,8,15,9,11,11,0,85,9,1039,87.75,11,9,7,122,122,122,0,2,8.2,météo défavorable,18:01:00,08:43:00,10
2022-01-29,12,10,30,10,11,10,0,94,10,1037,37.25,12,9,7,113,113,113,0,3,9.6,météo défavorable,18:02:00,08:42:00,11
2022-01-30,11,7,13,8,8,8,0,78,10,1035,62.5,11,9,5,113,119,122,0,2,6.5,météo défavorable,18:04:00,08:41:00,10
2022-01-31,11,8,40,9,9,9,0.2,74,10,1033,65.875,11,8,4,116,122,176,0,3,6.5,météo défavorable,18:05:00,08:39:00,9
2022-02-01,11,9,39,10,11,10,0,90,10,1033,77,11,9,6,122,119,116,0,3,9.7,météo défavorable,18:07:00,08:38:00,9
2022-02-02,10,8,17,10,10,9,0,79,10,1030,75.625,10,9,8,122,122,119,0,2,6.5,météo défavorable,18:08:00,08:37:00,10
2022-02-03,10,7,22,9,9,10,0,81,10,1026,70,10,7,6,122,176,116,0,2,4.9,météo défavorable,18:10:00,08:35:00,7
2022-02-04,9,7,33,9,9,7,0,88,10,1027,68,9,8,5,122,176,116,0,3,8.2,météo défavorable,18:12:00,08:34:00,9
2022-02-05,10,7,30,7,9,9,0.1,77,10,1030,34.5,10,6,4,116,116,113,0,3,9.8,météo défavorable,18:13:00,08:32:00,8
2022-02-06,12,10,53,11,11,11,0.2,84,10,1025,86.5,12,9,6,119,176,176,0,3,4.9,météo défavorable,18:15:00,08:31:00,10
2022-02-07,11,8,15,8,9,11,0.1,80,10,1033,69.75,11,9,5,119,122,116,0,2,8.3,météo défavorable,18:17:00,08:29:00,8
2022-02-08,12,9,18,9,11,11,0,89,10,1033,47.625,12,8,6,119,176,176,0,3,9.9,météo défavorable,18:18:00,08:28:00,9
2022-02-09,11,8,11,8,10,10,0,87,10,1030,51.375,11,7,6,116,116,122,0,3,9.9,météo défavorable,18:20:00,08:26:00,8
2022-02-10,9,6,29,8,7,8,0.3,93,10,1031,75.875,9,7,3,116,305,176,0,2,5,météo défavorable,18:21:00,08:25:00,9
2022-02-11,8,6,18,7,8,8,0,69,10,1037,32.5,8,2,3,116,116,116,0,3,10,météo très défavorable,18:23:00,08:23:00,7
2022-02-12,8,3,25,3,6,7,0,80,10,1033,27.5,8,2,-2,116,113,113,0,1,10,météo très défavorable,18:25:00,08:21:00,4
2022-02-13,11,6,48,9,11,9,3.1,87,8,1016,88.625,11,9,5,122,176,299,0,3,6.7,météo défavorable,18:26:00,08:20:00,8
2022-02-14,9,7,32,7,8,8,1.8,81,10,1019,76.125,9,6,4,122,305,122,0,2,8.3,météo défavorable,18:28:00,08:18:00,8
2022-02-15,11,7,36,7,10,11,0.4,89,8,1019,81.25,11,9,4,122,176,176,0,3,6.7,météo défavorable,18:30:00,08:16:00,8
2022-02-16,13,11,42,12,13,13,1.3,92,7,1013,90.125,13,11,9,122,119,122,0,3,8.3,météo défavorable,18:31:00,08:15:00,12
2022-02-17,12,9,34,9,11,10,0.1,80,10,1023,33.75,12,10,5,113,116,116,0,2,10,météo défavorable,18:33:00,08:13:00,10
2022-02-18,13,7,56,13,9,7,0.2,81,9.875,1017,81.625,13,9,3,122,119,299,0,3,8.4,météo défavorable,18:35:00,08:11:00,12
2022-02-19,10,6,50,6,9,10,0.8,83,8.75,1020,71.625,10,6,1,116,122,122,0,2,6.7,météo défavorable,18:36:00,08:09:00,7
2022-02-20,12,9,45,11,12,12,0.1,85,10,1019,82.5,12,9,7,122,119,122,0,4,5.2,météo défavorable,18:38:00,08:08:00,10
2022-02-21,10,8,56,8,10,10,0.2,77,10,1026,50.5,10,7,3,176,116,116,0,2,10,météo défavorable,18:39:00,08:06:00,8
2022-02-22,12,10,37,10,12,11,0.2,91,10,1027,78.5,12,9,7,116,122,119,0,4,5.2,météo défavorable,18:41:00,08:04:00,10
2022-02-23,10,7,13,7,9,9,0,84,10,1030,48.875,10,6,4,113,122,116,0,3,10,météo défavorable,18:43:00,08:02:00,8
2022-02-24,9,7,42,8,8,7,0.7,86,9.875,1025,71.25,9,6,3,176,176,176,0,2,5.2,météo défavorable,18:44:00,08:00:00,8
2022-02-25,9,6,28,7,9,8,0.5,74,10,1034,48.5,9,3,3,119,122,113,0,2,10.1,météo défavorable,18:46:00,07:58:00,6
2022-02-26,9,5,28,5,7,9,0,81,10,1034,0.25,9,2,-0,113,113,113,0,3,10.9,météo très défavorable,18:47:00,07:57:00,6
2022-02-27,12,5,22,5,11,12,0,86,10,1024,30.375,12,8,1,116,113,113,0,3,8.5,météo très défavorable,18:49:00,07:55:00,6
2022-02-28,13,8,23,9,11,11,0.8,89,7,1024,98.125,13,9,6,119,122,176,0,3,7,météo défavorable,18:51:00,07:53:00,8
2022-03-01,12,10,20,10,11,11,1.7,94,7.125,1022,79,12,10,8,176,356,116,0,3,5.5,météo défavorable,18:52:00,07:51:00,10
2022-03-02,12,9,23,9,10,10,0.7,87,9,1018,72.75,12,9,6,176,113,116,0,3,7,météo défavorable,18:54:00,07:49:00,11
2022-03-03,10,8,24,9,9,9,2.2,94,7,1015,86.625,10,9,6,299,122,122,0,2,5.5,météo défavorable,18:55:00,07:47:00,8
2022-03-04,8,7,29,8,8,8,1,79,10,1020,97.5,8,6,4,122,176,122,0,2,5.6,météo très défavorable,18:57:00,07:45:00,8
2022-03-05,8,7,24,7,8,8,0.1,74,10,1023,66.25,8,3,4,176,176,176,0,3,8.6,météo très défavorable,18:59:00,07:43:00,7
2022-03-06,8,6,37,7,7,8,0.5,86,10,1025,77.375,8,5,2,176,176,116,0,2,8.7,météo très défavorable,19:00:00,07:41:00,6
2022-03-07,8,5,30,5,6,8,0,69,10,1025,32.375,8,1,0,113,113,116,0,3,11.6,météo très défavorable,19:02:00,07:39:00,6
2022-03-08,12,5,31,7,10,11,0.1,77,10,1016,34.25,12,7,2,119,113,176,0,3,8.7,météo défavorable,19:03:00,07:37:00,6
2022-03-09,12,7,38,7,11,11,0,87,10,1018,60.375,12,8,3,116,122,176,0,3,8.7,météo défavorable,19:05:00,07:35:00,7
2022-03-10,12,9,22,9,12,10,0.1,89,10,1016,73.125,12,8,6,122,119,119,0,2,8.7,météo défavorable,19:06:00,07:33:00,10
2022-03-11,12,7,41,11,11,10,2.8,87,7.875,1008,83.25,12,9,6,356,119,122,0,3,5.9,météo défavorable,19:08:00,07:31:00,10
2022-03-12,11,6,44,6,10,10,0.3,85,9,1013,56.25,11,6,2,113,119,176,0,3,8.8,météo défavorable,19:09:00,07:29:00,7
2022-03-13,11,7,31,8,10,10,0.2,72,10,1015,55,11,5,4,113,176,176,0,2,8.8,météo défavorable,19:11:00,07:27:00,9
2022-03-14,11,7,18,7,10,11,0,85,10,1024,43.875,11,7,4,176,116,113,0,3,8.8,météo défavorable,19:13:00,07:25:00,7
2022-03-15,12,9,15,9,12,10,0.4,92,10,1022,76.625,12,10,7,122,116,122,0,4,6,météo défavorable,19:14:00,07:23:00,9
2022-03-16,12,9,19,11,12,10,0.1,96,9,1022,85.25,12,10,8,122,299,122,0,4,6,météo défavorable,19:16:00,07:20:00,11
2022-03-17,10,8,22,8,9,10,0.1,71,10,1037,8.25,10,7,5,113,113,113,0,3,11.6,météo défavorable,19:17:00,07:18:00,8
2022-03-18,10,6,31,7,9,9,0,84,10,1039,1.75,10,6,4,113,113,113,0,4,11.6,météo défavorable,19:19:00,07:16:00,8
2022-03-19,11,8,34,8,9,11,0,74,10,1036,11,11,7,3,113,113,113,0,4,11.6,météo défavorable,19:20:00,07:14:00,9
2022-03-20,13,8,22,8,11,13,0.1,85,10,1024,67,13,10,5,119,176,119,0,3,8.8,météo défavorable,19:22:00,07:12:00,9
2022-03-21,15,9,28,9,12,13,0.1,92,10,1024,38.375,15,10,6,116,116,113,0,4,10.2,météo correcte,19:23:00,07:10:00,9
2022-03-22,13,8,27,8,11,13,0,88,10,1025,7.25,13,8,5,113,113,113,0,4,11.6,météo correcte,19:25:00,07:08:00,10
2022-03-23,12,9,22,9,11,12,0,77,10,1029,23.875,12,7,6,113,116,113,0,4,11.6,météo défavorable,19:26:00,07:06:00,10
2022-03-24,12,7,15,9,11,12,0,79,10,1030,5.625,12,9,7,113,113,113,0,4,11.6,météo défavorable,19:28:00,07:04:00,9
2022-03-25,13,9,22,9,11,12,0,85,10,1029,0,13,8,7,113,113,113,0,4,11.6,météo correcte,19:29:00,07:02:00,9
2022-03-26,12,9,27,9,11,11,0,85,10,1030,5,12,8,6,116,113,113,0,4,11.6,météo défavorable,19:31:00,06:59:00,10
2022-03-27,13,9,21,9,12,13,0,89,10,1029,0.375,13,9,6,113,113,113,0,4,11.6,météo correcte,19:32:00,06:57:00,9
2022-03-28,14,11,16,11,13,14,0,82,10,1026,41.75,14,10,9,119,116,299,0,4,11.6,météo correcte,20:33:00,07:55:00,11
2022-03-29,12,9,18,9,12,11,1.3,88,10,1015,70,12,9,8,119,119,119,0,3,6.4,météo défavorable,20:35:00,07:53:00,11
2022-03-30,10,7,23,9,9,8,0.3,87,10,1009,74.25,10,8,5,122,122,113,0,2,6.4,météo défavorable,20:36:00,07:51:00,9
2022-03-31,9,5,42,6,5,6,1.8,84,9.75,1012,86.375,9,6,-1,299,176,122,0,3,6.4,météo très défavorable,20:38:00,07:49:00,8
2022-04-01,7,6,40,6,6,7,1.1,64,9.75,1020,70.625,7,0,0,119,119,122,0.3,2,6.5,météo très défavorable,20:39:00,07:47:00,6
2022-04-02,7,6,25,6,7,7,0.1,58,10,1023,44,7,0,2,113,176,116,0,2,11.6,météo très défavorable,20:41:00,07:45:00,6
2022-04-03,7,5,22,5,7,7,0,69,10,1027,21.625,7,1,2,116,113,113,0,3,9,météo très défavorable,20:42:00,07:43:00,6
2022-04-04,10,5,39,5,8,9,0.3,85,10,1027,77.25,10,10,1,116,176,176,0,3,7.8,météo très défavorable,20:44:00,07:41:00,5
2022-04-05,11,10,29,10,11,10,0,94,10,1017,85.125,11,10,7,119,119,122,0,3,9.1,météo défavorable,20:45:00,07:39:00,10
2022-04-06,12,10,38,10,12,11,0.3,89,10,1012,85.25,12,9,6,122,176,122,0,3,6.6,météo défavorable,20:47:00,07:37:00,10
2022-04-07,11,8,42,11,10,9,2.1,89,6,1004,98.125,11,9,6,122,176,122,0,2,6.6,météo défavorable,20:48:00,07:35:00,11
2022-04-08,9,5,44,6,5,7,7,95,8.5,1011,91.875,9,5,-1,356,299,176,0,2,6.6,météo très défavorable,20:50:00,07:33:00,8
2022-04-09,9,7,23,7,9,9,0.4,68,10,1022,38.5,9,2,3,119,116,119,0,2,11.6,météo défavorable,20:51:00,07:31:00,7
2022-04-10,11,5,26,5,10,11,0,71,10,1021,26.25,11,6,1,113,119,116,0,3,9.1,météo très défavorable,20:53:00,07:29:00,6
2022-04-11,16,8,34,8,14,15,0.3,77,10,1012,55.5,16,12,4,116,119,176,0,4,9.1,météo correcte,20:54:00,07:27:00,8
2022-04-12,14,10,23,12,13,14,3.7,95,8.75,1011,87.75,14,11,9,299,299,122,0,3,6.7,météo défavorable,20:56:00,07:25:00,12
2022-04-13,14,9,14,9,14,14,0,89,10,1021,30,14,9,7,113,113,176,0,4,11.6,météo correcte,20:57:00,07:23:00,10
2022-04-14,15,9,13,9,14,13,0,82,10,1028,5,15,10,9,113,113,113,0,4,11.6,météo correcte,20:59:00,07:21:00,9
2022-04-15,15,9,9,10,14,14,0.2,84,10,1026,10.625,15,10,9,113,113,116,0,5,12.2,météo correcte,21:00:00,07:19:00,11
2022-04-16,15,10,13,11,14,14,0,90,10,1027,29.625,15,11,10,113,113,113,0,5,13.9,météo correcte,21:01:00,07:17:00,10
2022-04-17,15,11,16,11,15,13,0,89,10,1026,50.125,15,11,9,113,116,122,0,3,13.3,météo correcte,21:03:00,07:15:00,11
2022-04-18,11,9,19,10,11,10,0,86,10,1020,52.25,11,10,7,116,113,113,0,4,12.2,météo défavorable,21:04:00,07:13:00,10
2022-04-19,11,9,21,9,10,11,0.1,82,10,1019,48.25,11,8,6,119,113,113,0,4,12.2,météo défavorable,21:06:00,07:11:00,9
2022-04-20,12,8,21,8,11,12,0.3,85,10,1015,39.125,12,9,7,113,116,116,0,4,12.2,météo défavorable,21:07:00,07:09:00,8
2022-04-21,14,9,17,10,13,13,0.1,92,10,1009,33.625,14,10,8,116,113,113,0,3,14,météo correcte,21:09:00,07:07:00,9
2022-04-22,13,10,34,11,12,12,0,90,10,1005,44.375,13,9,7,116,116,116,0,4,12.2,météo correcte,21:10:00,07:05:00,10
2022-04-23,13,11,32,11,12,12,3.1,95,9,999,89,13,10,8,122,122,119,0,4,8.8,météo défavorable,21:12:00,07:03:00,11
2022-04-24,12,10,23,11,12,12,0.4,92,10,1010,74.75,12,10,7,122,176,113,0,3,13.4,météo défavorable,21:13:00,07:02:00,11
2022-04-25,12,9,20,10,10,11,0,85,10,1018,40.125,12,8,7,116,122,113,0,4,14.2,météo défavorable,21:15:00,07:00:00,10
2022-04-26,12,9,27,9,11,12,0,84,10,1021,19.875,12,8,6,113,113,113,0,4,13.4,météo défavorable,21:16:00,06:58:00,9
2022-04-27,12,9,35,9,11,11,0,75,10,1024,23.625,12,8,6,113,113,113,0,4,14.5,météo défavorable,21:18:00,06:56:00,10
2022-04-28,13,10,28,10,12,12,0,87,10,1029,39.375,13,9,7,116,113,122,0,4,13.4,météo correcte,21:19:00,06:54:00,10
2022-04-29,12,10,21,10,12,11,0,90,10,1030,48.125,12,9,8,116,113,119,0,4,12.4,météo défavorable,21:21:00,06:53:00,11
2022-04-30,11,10,23,10,11,11,0,83,10,1029,34.375,11,8,7,113,113,122,0,4,14.5,météo défavorable,21:22:00,06:51:00,10
2022-05-01,13,10,14,10,13,12,0,82,10,1026,72.375,13,9,9,122,119,116,0,4,11.3,météo défavorable,21:24:00,06:49:00,10
2022-05-02,11,10,22,10,11,11,0.1,90,10,1021,86,11,9,8,176,176,116,0,3,11.3,météo défavorable,21:25:00,06:47:00,10
2022-05-03,13,11,15,11,13,13,0,87,10,1022,41.5,13,9,9,116,116,113,0,4,13.5,météo correcte,21:27:00,06:46:00,11
2022-05-04,14,9,18,10,14,13,0,87,10,1024,13.75,14,10,9,113,113,113,0,4,14.5,météo correcte,21:28:00,06:44:00,11
2022-05-05,14,11,14,11,14,14,0,93,10,1028,29.75,14,10,9,116,113,113,0,4,14.5,météo correcte,21:29:00,06:43:00,11
2022-05-06,15,11,17,11,14,14,0,92,10,1028,18,15,12,9,116,113,113,0,4,14.5,météo correcte,21:31:00,06:41:00,11
2022-05-07,13,12,18,12,13,13,0.1,95,10,1027,74,13,12,10,122,119,119,0,3,11.4,météo défavorable,21:32:00,06:39:00,12
2022-05-08,14,11,19,11,13,14,0,94,10,1028,43.125,14,11,10,116,119,113,0,3,13.5,météo correcte,21:34:00,06:38:00,12
2022-05-09,19,11,11,11,18,18,0,90,10,1027,15,19,12,10,113,113,113,0,5,14.5,météo favorable,21:35:00,06:36:00,11
2022-05-10,15,11,24,12,15,14,0,86,10,1021,41.75,15,13,10,116,176,113,0,5,11.4,météo correcte,21:36:00,06:35:00,12
2022-05-11,16,10,32,10,16,13,0.2,91,10,1018,50.125,16,13,8,113,119,122,0,5,11.4,météo correcte,21:38:00,06:33:00,10
2022-05-12,14,10,14,10,14,13,0,85,10,1022,19.375,14,10,9,113,116,113,0,4,12.5,météo correcte,21:39:00,06:32:00,11
2022-05-13,15,10,17,10,14,14,0,89,10,1023,6.75,15,10,7,113,113,113,0,4,14.5,météo correcte,21:41:00,06:31:00,10
2022-05-14,14,11,18,11,14,14,0.2,84,10,1023,25.25,14,13,11,113,113,119,0,5,13.5,météo correcte,21:42:00,06:29:00,11
2022-05-15,19,13,16,14,18,18,3.9,97,8,1016,88,19,15,12,299,122,119,0,4,9.5,météo défavorable,21:43:00,06:28:00,14
2022-05-16,18,13,27,14,17,18,0,87,10,1019,68.875,18,13,12,122,176,116,0,5,12.5,météo défavorable,21:45:00,06:27:00,14
2022-05-17,20,13,24,14,20,19,0.3,83,9.75,1020,42.25,20,15,13,116,116,122,0,6,13.5,météo favorable,21:46:00,06:25:00,14
2022-05-18,18,12,17,12,16,18,0.7,84,9.875,1020,31.125,18,16,11,113,116,176,0,5,12.5,météo favorable,21:47:00,06:24:00,12
2022-05-19,15,12,14,12,15,14,0.1,91,10,1022,28.375,15,12,10,122,113,113,0,4,14.5,météo correcte,21:48:00,06:23:00,12
2022-05-20,17,12,19,13,16,17,0,73,10,1024,43.5,17,11,13,176,113,113,0,5,13.5,météo correcte,21:50:00,06:22:00,13
2022-05-21,16,12,14,12,16,15,0,95,10,1024,26.25,16,12,10,116,113,113,0,5,14.5,météo correcte,21:51:00,06:21:00,12
2022-05-22,15,13,15,13,15,15,0.4,92,10,1019,53.875,15,13,11,116,116,299,0,5,13.5,météo correcte,21:52:00,06:20:00,13
2022-05-23,15,11,24,12,15,13,1.4,89,9.25,1009,82.125,15,12,9,122,122,299,0,3,9.6,météo défavorable,21:53:00,06:19:00,12
2022-05-24,14,10,23,10,14,14,0.7,87,10,1014,45.125,14,10,7,176,116,113,0,3,10.6,météo correcte,21:54:00,06:17:00,10
2022-05-25,15,10,33,10,15,15,0,90,10,1021,39.625,15,12,8,113,119,116,0,4,11.6,météo correcte,21:55:00,06:17:00,11
2022-05-26,16,12,23,12,16,15,0,94,10,1027,21.625,16,12,10,116,113,113,0,4,14.5,météo correcte,21:57:00,06:16:00,12
2022-05-27,15,12,16,14,15,14,0,94,10,1029,41.875,15,13,12,122,113,113,0,5,13.5,météo correcte,21:58:00,06:15:00,13
2022-05-28,14,12,24,12,14,13,0,88,10,1029,3,14,10,10,113,113,113,0,5,14.5,météo correcte,21:59:00,06:14:00,12
2022-05-29,14,12,22,12,13,13,0,84,10,1023,8.25,14,9,9,113,113,113,0,4,14.5,météo correcte,22:00:00,06:13:00,12
2022-05-30,14,11,13,11,14,13,0,73,10,1017,22.75,14,7,9,113,113,113,0,4,14.5,météo correcte,22:01:00,06:12:00,11
2022-05-31,14,11,10,11,14,14,0,80,10,1018,11.625,14,9,10,113,113,113,0,5,14.5,météo correcte,22:02:00,06:12:00,11
2022-06-01,14,12,12,12,14,14,0,77,10,1020,6.375,14,9,11,113,113,113,0,5,14.5,météo correcte,22:03:00,06:11:00,12
2022-06-02,18,13,21,13,16,17,0.1,77,10,1019,57.375,18,12,11,176,116,116,0,5,13.6,météo correcte,22:04:00,06:10:00,13
2022-06-03,17,13,22,13,17,17,0.4,91,10,1018,36.75,17,13,12,113,116,116,0,5,12.7,météo correcte,22:05:00,06:10:00,13
2022-06-04,19,14,13,14,19,17,2.3,97,9.875,1016,67.75,19,15,13,122,113,356,0,4,12.7,météo défavorable,22:05:00,06:09:00,15
2022-06-05,16,13,19,13,16,15,2.6,95,10,1018,70.375,16,13,12,119,176,176,0,4,11.8,météo défavorable,22:06:00,06:09:00,13
2022-06-06,17,12,22,12,17,15,0.8,91,8,1019,53.375,17,13,9,113,116,299,0,5,11.8,météo correcte,22:07:00,06:08:00,12
2022-06-07,17,14,26,14,17,17,0.2,93,10,1016,75.75,17,13,13,119,176,299,0,4,12.7,météo défavorable,22:08:00,06:08:00,14
2022-06-08,16,14,30,15,16,16,0.8,92,9.875,1016,60,16,15,13,119,116,113,0,4,13.6,météo correcte,22:09:00,06:07:00,16
2022-06-09,18,13,24,13,16,18,0,89,10,1021,16.625,18,13,11,113,113,113,0,5,14.5,météo favorable,22:09:00,06:07:00,13
2022-06-10,19,14,16,16,19,18,0,81,10,1023,81.125,19,14,16,122,176,176,0,5,12.7,météo défavorable,22:10:00,06:07:00,16
2022-06-11,17,12,17,12,16,16,0,91,10,1026,11.125,17,13,11,113,113,113,0,5,14.5,météo correcte,22:11:00,06:06:00,13
2022-06-12,16,13,18,13,15,15,0,91,10,1028,10,16,12,12,116,113,113,0,5,14.5,météo correcte,22:11:00,06:06:00,13
2022-06-13,15,13,13,13,15,15,0,78,10,1028,0,15,11,12,113,113,113,0,5,14.5,météo correcte,22:12:00,06:06:00,13
2022-06-14,17,14,16,14,16,17,0,75,10,1024,22.625,17,12,13,122,113,113,0,5,14.5,météo correcte,22:12:00,06:06:00,14
2022-06-15,18,15,14,15,18,18,0,89,10,1021,11,18,14,15,113,113,113,0,6,14.5,météo favorable,22:13:00,06:06:00,15
2022-06-16,20,15,18,15,18,19,0,81,10,1023,2.75,20,14,15,113,113,113,0,6,14.5,météo favorable,22:13:00,06:06:00,15
2022-06-17,24,17,12,18,24,21,0,79,10,1020,3.875,26,18,18,113,113,113,0,7,14.5,météo idéale,22:14:00,06:06:00,19
2022-06-18,19,16,27,16,19,19,0,89,10,1022,29.875,19,15,16,113,116,113,0,7,13.6,météo favorable,22:14:00,06:06:00,17
2022-06-19,17,14,42,15,15,17,0.7,89,10,1015,95.25,17,15,12,305,305,176,0,5,12.7,météo défavorable,22:14:00,06:06:00,15
2022-06-20,17,14,34,14,16,17,0.3,80,10,1018,49.125,17,12,12,122,116,113,0,4,14.5,météo correcte,22:14:00,06:06:00,15
2022-06-21,18,15,23,15,18,17,0.1,87,10,1017,38,18,14,14,113,113,122,0,6,13.6,météo favorable,22:15:00,06:06:00,15
2022-06-22,18,15,21,15,17,18,0.6,86,10,1011,43.125,18,14,14,176,116,113,0,5,12.7,météo favorable,22:15:00,06:06:00,15
2022-06-23,19,15,11,15,19,17,1.7,87,9.875,1012,65.25,19,15,15,305,122,119,0,6,11.8,météo défavorable,22:15:00,06:07:00,16
2022-06-24,18,14,26,14,17,16,1,91,10,1010,77.125,18,14,13,176,122,176,0,5,10.1,météo défavorable,22:15:00,06:07:00,14
2022-06-25,17,12,19,12,17,16,0.2,87,9.875,1010,41.5,17,12,10,116,116,299,0,4,12.7,météo correcte,22:15:00,06:07:00,12
