#### EXPORT DONNEES METEO POUR "SAINT-JACUT-DE-LA-MER" (LAT/LON: 48.59734/-2.190028)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2012-01-17,8,3,17,3,6,7,0,76,10,1029,28.625,8,4,-1,116,119,116,0,2,6.9,météo très défavorable,17:43:00,08:55:00,3
2012-01-18,12,7,28,9,12,12,1.1,93,8,1029,78.125,12,11,6,176,122,176,0,3,3.3,météo défavorable,17:45:00,08:54:00,8
2012-01-19,12,10,42,12,12,11,0.8,96,9,1029,65.5,12,11,8,119,122,116,0,3,3.3,météo défavorable,17:46:00,08:53:00,12
2012-01-20,11,10,38,10,11,10,0.3,85,10,1030,54.125,11,9,6,116,116,113,0,3,5.1,météo défavorable,17:47:00,08:52:00,10
2012-01-21,12,10,44,11,12,11,1.6,96,8,1025,87.125,12,11,8,122,122,119,0,3,3.4,météo défavorable,17:49:00,08:52:00,11
2012-01-22,11,10,36,10,11,10,0.9,88,10,1023,80.375,11,9,6,119,119,119,0,2,3.4,météo défavorable,17:50:00,08:51:00,10
2012-01-23,10,9,21,9,10,10,0.1,80,10,1023,81.625,10,8,7,122,116,119,0,2,5.2,météo défavorable,17:52:00,08:50:00,9
2012-01-24,11,10,35,10,11,11,1.2,93,10,1025,78.5,11,10,7,116,122,122,0,3,3.4,météo défavorable,17:53:00,08:49:00,10
2012-01-25,11,9,26,10,11,10,0.8,90,10,1023,68.625,11,10,6,119,116,116,0,2,5.2,météo défavorable,17:55:00,08:47:00,10
2012-01-26,10,8,37,9,9,8,5.2,78,9.5,1018,34.125,10,9,4,176,113,113,0,2,8.7,météo défavorable,17:57:00,08:46:00,10
2012-01-27,9,7,24,7,9,8,2.8,78,9.5,1025,45.5,9,4,3,113,176,176,0,3,8.7,météo défavorable,17:58:00,08:45:00,7
2012-01-28,8,7,33,7,7,7,4.7,75,9.875,1031,76.5,8,4,2,176,119,119,0,2,4.8,météo très défavorable,18:00:00,08:44:00,7
2012-01-29,7,5,17,6,7,6,0.8,79,8.875,1031,75.625,7,3,3,116,119,176,0,2,9.6,météo très défavorable,18:01:00,08:43:00,7
2012-01-30,6,4,25,5,6,4,10.2,92,6.5,1026,92.875,6,5,1,305,122,119,0,1,4.8,météo très défavorable,18:03:00,08:41:00,5
2012-01-31,4,3,27,4,4,4,0.3,82,8.625,1025,75.125,4,2,-2,116,116,122,0,1,9.6,météo très défavorable,18:04:00,08:40:00,4
2012-02-01,4,3,43,3,4,4,0,78,7.625,1030,30.5,4,0,-3,119,113,113,0,2,9.7,météo très défavorable,18:06:00,08:39:00,4
2012-02-02,4,3,43,3,4,3,0,65,8.75,1034,5.125,4,0,-3,113,113,113,0,2,9.7,météo très défavorable,18:08:00,08:38:00,3
2012-02-03,3,1,25,2,3,1,0,73,8.375,1041,51.375,3,0,-3,119,119,116,0,2,9.7,météo très défavorable,18:09:00,08:36:00,3
2012-02-04,5,2,15,3,5,5,1.7,70,9.5,1040,64.25,5,4,-0,119,116,122,0,2,9.8,météo très défavorable,18:11:00,08:35:00,3
2012-02-05,9,7,42,8,7,7,9.6,79,8.625,1032,77.625,9,7,2,119,119,122,0,2,4.9,météo défavorable,18:12:00,08:33:00,9
2012-02-06,8,7,6,7,8,8,0.8,86,8,1033,92.875,8,5,6,122,176,119,0,1,8.3,météo très défavorable,18:14:00,08:32:00,7
2012-02-07,7,3,21,4,5,4,0.4,84,8.75,1040,46.5,7,4,-0,116,113,119,0,1,9.9,météo très défavorable,18:16:00,08:30:00,6
2012-02-08,4,2,34,3,4,4,0,77,4.5,1040,67.25,4,1,-2,119,119,119,0,2,4.9,météo très défavorable,18:17:00,08:29:00,2
2012-02-09,5,1,16,2,5,4,0.1,83,10,1039,59.75,5,2,-2,113,122,122,0,2,8.3,météo très défavorable,18:19:00,08:27:00,1
2012-02-10,4,0,18,3,2,2,0.2,82,7.75,1037,73.5,4,2,-2,176,122,116,0.2,1,9.9,météo très défavorable,18:21:00,08:26:00,4
2012-02-11,3,0,20,-0,2,3,0,74,10,1036,2.625,3,0,-5,113,113,113,0,2,10,météo très défavorable,18:22:00,08:24:00,0
2012-02-12,8,3,23,3,6,7,0.3,82,9,1036,50,8,5,-1,113,116,176,0,2,8.3,météo très défavorable,18:24:00,08:22:00,3
2012-02-13,8,7,30,7,8,8,2.5,87,7.75,1034,94.75,8,6,4,122,122,122,0,2,5,météo très défavorable,18:25:00,08:21:00,8
2012-02-14,8,8,36,8,8,8,1.1,75,10,1029,75,8,5,3,176,176,116,0,2,6.7,météo très défavorable,18:27:00,08:19:00,8
2012-02-15,9,9,29,9,9,9,1,86,8,1032,76.75,9,7,5,119,119,119,0,2,8.3,météo défavorable,18:29:00,08:17:00,9
2012-02-16,9,8,24,9,9,8,0.7,81,9.25,1033,50.875,9,6,6,116,116,113,0,3,10.2,météo défavorable,18:30:00,08:16:00,9
2012-02-17,10,8,23,9,10,9,1.6,94,8,1030,86.5,10,9,6,122,122,122,0,3,5.1,météo défavorable,18:32:00,08:14:00,8
2012-02-18,10,7,31,8,10,9,3.9,90,8.75,1025,73.125,10,8,4,119,119,122,0,2,5.1,météo défavorable,18:34:00,08:12:00,9
2012-02-19,8,6,28,6,8,7,3.2,72,10,1033,15.75,8,2,2,116,116,113,0,2,10.2,météo très défavorable,18:35:00,08:10:00,7
2012-02-20,8,5,9,5,8,8,0,67,10,1035,20.875,8,2,4,113,113,116,0,3,10.3,météo très défavorable,18:37:00,08:09:00,5
2012-02-21,9,6,18,6,8,8,0,75,10,1033,43.125,9,2,2,119,116,113,0,3,10.3,météo défavorable,18:39:00,08:07:00,6
2012-02-22,10,5,29,5,10,9,2,76,9.625,1032,59.5,10,8,0,116,116,176,0,3,10,météo très défavorable,18:40:00,08:05:00,5
2012-02-23,11,9,22,10,11,11,4.1,97,9.625,1030,84.25,11,10,8,122,119,119,0,3,5.2,météo défavorable,18:42:00,08:03:00,10
2012-02-24,11,9,15,9,11,10,0.4,95,8,1031,62.375,11,10,7,116,119,116,0,2,5.2,météo défavorable,18:43:00,08:01:00,9
2012-02-25,11,9,14,9,11,10,3.2,95,7.75,1031,78.5,11,9,7,122,116,119,0,2,8.4,météo défavorable,18:45:00,08:00:00,9
2012-02-26,10,6,14,9,10,8,0.3,87,10,1030,15.5,10,8,6,113,113,113,0,2,10.9,météo défavorable,18:47:00,07:58:00,9
2012-02-27,10,6,15,7,10,9,0,84,10,1030,75.25,10,8,4,122,122,119,0,3,5.5,météo défavorable,18:48:00,07:56:00,7
2012-02-28,11,7,9,7,10,10,0.1,91,10,1027,29.875,11,8,6,116,113,113,0,2,11,météo défavorable,18:50:00,07:54:00,8
2012-02-29,11,8,13,8,10,9,0,87,10,1025,5.125,11,7,5,113,113,113,0,3,11,météo défavorable,18:51:00,07:52:00,8
2012-03-01,10,7,13,8,10,8,0,87,10,1027,13.5,10,7,7,113,113,116,0,3,11,météo défavorable,18:53:00,07:50:00,8
2012-03-02,10,7,13,7,10,10,0.1,90,10,1027,40,10,8,5,116,113,116,0,2,5.5,météo défavorable,18:55:00,07:48:00,7
2012-03-03,12,9,27,10,12,10,0.7,93,10,1023,37.375,12,9,7,122,113,113,0,4,10.1,météo défavorable,18:56:00,07:46:00,9
2012-03-04,9,7,46,9,8,7,19.1,92,7.25,1027,57.875,9,8,3,122,356,113,0,2,8.6,météo très défavorable,18:58:00,07:44:00,9
2012-03-05,9,7,37,7,9,8,1.8,72,9.625,1030,36.125,9,4,3,116,116,116,0,3,11.6,météo défavorable,18:59:00,07:42:00,7
2012-03-06,9,6,19,7,8,7,0,73,10,1028,13.875,9,3,4,113,113,113,0,3,11.6,météo défavorable,19:01:00,07:40:00,7
2012-03-07,10,7,40,8,10,9,4.6,94,9.75,1027,51.75,10,9,4,119,122,113,0,3,8.7,météo défavorable,19:02:00,07:38:00,7
2012-03-08,10,8,27,8,10,9,0.4,75,10,1037,16.25,10,6,4,116,113,113,0,3,11.6,météo défavorable,19:04:00,07:36:00,8
2012-03-09,10,7,14,7,10,9,0,85,10,1038,40.875,10,7,4,113,116,122,0,3,8.7,météo défavorable,19:06:00,07:34:00,7
2012-03-10,10,8,13,8,10,9,0.3,92,10,1040,52.5,10,9,6,116,119,113,0,2,8.7,météo défavorable,19:07:00,07:32:00,8
2012-03-11,10,8,15,9,10,9,0.3,93,10,1039,24.125,10,8,7,116,113,113,0,3,10.2,météo défavorable,19:09:00,07:30:00,9
2012-03-12,11,7,17,7,10,10,0,87,10,1035,3.75,11,8,6,113,113,113,0,4,11.6,météo défavorable,19:10:00,07:28:00,8
2012-03-13,10,8,24,8,9,9,0,90,10,1033,8.75,10,8,6,113,113,113,0,4,11.6,météo défavorable,19:12:00,07:26:00,8
2012-03-14,12,7,18,7,10,12,0,86,10,1030,1.75,12,9,4,113,113,113,0,4,11.6,météo défavorable,19:13:00,07:24:00,7
2012-03-15,11,8,15,9,11,10,0,92,10,1026,26.125,11,9,7,113,113,119,0,4,11.6,météo défavorable,19:15:00,07:22:00,9
2012-03-16,11,6,16,7,11,10,0.1,89,10,1024,36,11,8,5,113,116,119,0,3,11.6,météo défavorable,19:16:00,07:20:00,8
2012-03-17,10,7,21,10,10,9,13.8,95,9.5,1017,64,10,9,7,122,356,113,0,3,8.8,météo défavorable,19:18:00,07:18:00,9
2012-03-18,9,5,19,5,9,9,2.2,84,9.625,1026,22.75,9,5,4,116,116,116,0,2,11.6,météo très défavorable,19:19:00,07:15:00,6
2012-03-19,10,7,15,8,10,8,0.2,78,9.875,1037,15.125,10,5,5,113,113,113,0,2,11.6,météo défavorable,19:21:00,07:13:00,8
2012-03-20,10,6,10,6,10,9,0,79,10,1038,21.625,10,5,5,113,113,113,0,3,11.6,météo défavorable,19:22:00,07:11:00,6
2012-03-21,10,8,33,8,10,10,0.4,87,9.25,1035,52.375,10,8,6,176,116,116,0,2,11.6,météo défavorable,19:24:00,07:09:00,9
2012-03-22,13,9,24,10,11,12,1,94,9.375,1025,60.75,13,9,7,116,119,119,0,3,8.8,météo correcte,19:25:00,07:07:00,10
2012-03-23,14,6,15,7,13,13,0.3,86,10,1026,8.375,14,9,4,113,113,113,0,3,11.6,météo correcte,19:27:00,07:05:00,7
2012-03-24,15,10,22,10,14,13,0,86,10,1026,11.375,15,9,8,113,113,116,0,4,11.6,météo correcte,19:28:00,07:03:00,10
2012-03-25,13,10,24,10,13,12,0,88,10,1030,21.875,13,10,8,116,113,113,0,4,11.6,météo correcte,19:30:00,07:01:00,10
2012-03-26,14,10,27,10,13,13,0,89,10,1031,33.375,14,9,7,116,116,113,0,4,10.3,météo correcte,20:31:00,07:59:00,10
2012-03-27,14,9,24,9,13,12,0,85,10,1032,0.375,14,9,6,113,113,113,0,4,11.6,météo correcte,20:32:00,07:57:00,10
2012-03-28,12,10,20,10,12,11,0,87,10,1032,0,12,9,8,113,113,113,0,4,11.6,météo défavorable,20:34:00,07:54:00,10
2012-03-29,12,9,20,9,12,11,0,83,10,1029,4.75,12,9,7,113,113,113,0,4,11.6,météo défavorable,20:35:00,07:52:00,10
2012-03-30,12,9,14,9,12,11,0,83,10,1027,10.5,12,9,8,113,113,113,0,4,11.6,météo défavorable,20:37:00,07:50:00,10
2012-03-31,11,7,24,8,11,10,0.1,89,10,1021,31,11,9,6,113,116,119,0,3,10.3,météo défavorable,20:38:00,07:48:00,7
2012-04-01,9,6,27,6,8,8,0,76,10,1021,7,9,5,2,113,113,113,0,3,11.6,météo défavorable,20:40:00,07:46:00,7
2012-04-02,10,6,12,6,9,9,0,87,10,1015,4.125,10,6,4,113,113,113,0,3,11.6,météo défavorable,20:41:00,07:44:00,7
2012-04-03,10,6,21,7,10,10,0.4,77,10,1007,29.25,10,7,5,113,176,116,0,3,11.6,météo défavorable,20:43:00,07:42:00,6
2012-04-04,8,6,30,6,8,7,1.4,75,9.75,1010,45.5,8,4,2,116,119,113,0,2,11.6,météo très défavorable,20:44:00,07:40:00,6
2012-04-05,10,6,30,6,10,10,7.8,86,9.5,1017,45.25,10,8,3,113,113,119,0,3,11.6,météo défavorable,20:46:00,07:38:00,7
2012-04-06,8,7,32,7,8,8,0,83,10,1018,44.5,8,5,3,119,113,116,0,3,10.3,météo très défavorable,20:47:00,07:36:00,7
2012-04-07,11,8,18,8,11,10,0.6,91,10,1016,61.375,11,9,5,116,122,116,0,3,6.6,météo défavorable,20:49:00,07:34:00,8
2012-04-08,12,9,23,10,11,11,2.1,93,8.875,1018,71.5,12,10,8,119,119,116,0,3,9.1,météo défavorable,20:50:00,07:32:00,10
2012-04-09,11,9,36,9,11,11,13.2,93,6.875,1013,100,11,10,6,122,122,299,0,3,6.6,météo défavorable,20:52:00,07:30:00,9
2012-04-10,10,8,31,8,10,10,10.2,76,9.5,997,36.75,10,9,5,116,113,113,0,2,10.4,météo défavorable,20:53:00,07:28:00,9
2012-04-11,11,7,27,8,11,9,2.5,83,9.875,1004,58.625,11,6,4,176,176,113,0,2,11.6,météo défavorable,20:55:00,07:26:00,7
2012-04-12,10,7,13,8,10,9,0.2,80,9.875,1007,7.25,10,6,5,113,113,113,0,3,11.6,météo défavorable,20:56:00,07:24:00,7
2012-04-13,10,7,13,7,10,9,1.4,84,9.875,1007,46,10,5,5,116,116,116,0,3,11.6,météo défavorable,20:58:00,07:22:00,7
2012-04-14,10,6,15,7,10,9,2.4,80,9.75,1009,34.875,10,5,5,113,176,116,0,3,11.6,météo défavorable,20:59:00,07:20:00,6
2012-04-15,9,8,39,8,8,9,1.1,79,9.875,1025,32.375,9,5,3,176,113,113,0,3,10.4,météo défavorable,21:01:00,07:18:00,8
2012-04-16,9,7,13,7,9,9,0,66,10,1027,33.875,9,4,4,113,113,116,0,3,11.6,météo défavorable,21:02:00,07:16:00,7
2012-04-17,11,7,43,10,10,9,14,93,7.375,1019,55.375,11,8,5,122,116,113,0,3,9.3,météo défavorable,21:04:00,07:14:00,8
2012-04-18,11,8,44,9,10,10,6.6,83,8.875,996,60.375,11,6,5,176,299,116,0,2,8.1,météo défavorable,21:05:00,07:12:00,8
2012-04-19,11,8,30,8,10,10,5.1,79,9.375,995,66.75,11,6,5,299,299,176,0,2,10.4,météo défavorable,21:07:00,07:10:00,8
2012-04-20,11,8,32,8,11,9,5.6,81,9.75,1000,44.375,11,6,4,113,176,116,0,2,10.5,météo défavorable,21:08:00,07:08:00,8
2012-04-21,11,8,32,8,11,10,3.4,81,9.5,1008,48.625,11,6,4,116,176,113,0,2,10.5,météo défavorable,21:10:00,07:06:00,8
2012-04-22,11,8,34,8,11,10,4.6,80,9.5,1010,44,11,5,4,176,113,113,0,3,11.6,météo défavorable,21:11:00,07:05:00,8
2012-04-23,11,8,37,9,11,10,16.1,92,8.875,1006,80.375,11,8,5,305,299,305,0,3,8.2,météo très défavorable,21:13:00,07:03:00,8
2012-04-24,11,8,31,9,11,10,6.9,80,9.875,1004,62.25,11,8,5,176,113,119,0,3,11.6,météo défavorable,21:14:00,07:01:00,9
2012-04-25,12,8,51,10,11,11,12.4,93,8.75,992,77.375,12,9,7,305,176,176,0,3,11.3,météo défavorable,21:15:00,06:59:00,9
2012-04-26,13,9,37,9,13,11,2.6,83,10,1006,14.125,13,7,5,116,113,113,0,4,14.5,météo correcte,21:17:00,06:57:00,9
2012-04-27,12,9,23,9,12,11,1.6,88,9.75,1012,30.75,12,9,6,113,113,176,0,4,14.5,météo défavorable,21:18:00,06:55:00,9
2012-04-28,11,9,38,10,11,10,4.6,87,7.625,1013,80.25,11,8,6,122,122,176,0,2,9.2,météo défavorable,21:20:00,06:54:00,9
2012-04-29,11,8,46,9,11,9,26.4,97,5.75,1001,93.75,11,10,6,356,176,176,0,2,9.2,météo très défavorable,21:21:00,06:52:00,9
2012-04-30,12,8,45,8,12,12,2.1,84,8.5,1010,61.75,12,8,3,176,176,113,0,3,12.4,météo défavorable,21:23:00,06:50:00,8
2012-05-01,13,8,27,9,12,12,5,88,9.625,1019,37.25,13,10,6,113,122,116,0,3,14.5,météo correcte,21:24:00,06:48:00,8
2012-05-02,13,10,21,10,13,12,1,91,10,1020,16.125,13,10,8,113,113,113,0,3,14.5,météo correcte,21:26:00,06:47:00,10
2012-05-03,13,10,8,11,12,12,0.2,88,8.375,1016,42.875,13,10,11,119,116,113,0,3,11.4,météo correcte,21:27:00,06:45:00,10
2012-05-04,12,10,18,10,12,10,7,94,8,1008,63.75,12,10,9,116,305,356,0,4,10.3,météo défavorable,21:29:00,06:43:00,10
2012-05-05,10,9,32,10,10,9,4.5,93,7.375,1009,100,10,9,6,299,176,122,0,3,9.3,météo défavorable,21:30:00,06:42:00,10
2012-05-06,10,9,15,9,10,10,0.8,84,6.875,1016,76.125,10,7,6,176,176,116,0,3,14.5,météo défavorable,21:31:00,06:40:00,9
2012-05-07,14,9,23,10,14,13,5.4,89,8.875,1015,60.625,14,11,8,113,176,176,0,4,13.5,météo correcte,21:33:00,06:39:00,9
2012-05-08,14,11,10,11,14,13,2.6,94,5.75,1010,75.125,14,12,11,122,116,119,0,3,10.4,météo défavorable,21:34:00,06:37:00,11
2012-05-09,15,13,34,13,15,15,1.4,94,8.25,1011,77.625,15,13,11,119,176,116,0,4,10.4,météo défavorable,21:36:00,06:36:00,13
2012-05-10,16,13,34,14,16,15,4.5,92,9.75,1017,79.375,16,14,12,305,119,122,0,4,10.4,météo défavorable,21:37:00,06:34:00,14
2012-05-11,12,11,24,11,12,11,0.2,89,10,1032,52.75,12,12,8,116,119,119,0,3,13.5,météo défavorable,21:38:00,06:33:00,11
2012-05-12,11,10,29,10,10,11,0.1,69,10,1038,8.75,11,7,7,113,113,113,0,4,14.5,météo défavorable,21:40:00,06:31:00,10
2012-05-13,12,8,12,9,11,11,0,71,10,1037,0,12,5,7,113,113,113,0,4,14.5,météo défavorable,21:41:00,06:30:00,9
2012-05-14,13,6,25,7,12,11,0,75,10,1026,11.75,13,9,4,113,116,116,0,4,14.5,météo correcte,21:42:00,06:29:00,7
2012-05-15,11,9,40,9,10,10,2.1,76,9.75,1026,19.625,11,6,5,113,113,113,0,3,14.5,météo défavorable,21:44:00,06:27:00,9
2012-05-16,12,9,14,9,11,11,0.1,69,10,1028,10.125,12,6,7,113,113,113,0,4,14.5,météo défavorable,21:45:00,06:26:00,9
2012-05-17,13,10,38,10,12,13,0.1,76,10,1021,34.375,13,11,6,116,113,116,0,4,14.5,météo correcte,21:46:00,06:25:00,10
2012-05-18,13,10,28,12,13,12,2.1,94,9.875,1008,69.125,13,11,10,119,176,116,0,3,9.5,météo défavorable,21:48:00,06:24:00,12
2012-05-19,13,9,11,10,13,11,3.5,90,9.125,1010,49.625,13,9,9,116,119,116,0,3,11.5,météo correcte,21:49:00,06:22:00,9
2012-05-20,11,10,26,11,11,11,8.1,92,7.5,1010,94,11,10,7,122,176,299,0,4,9.6,météo défavorable,21:50:00,06:21:00,10
2012-05-21,12,11,27,11,12,12,18.3,90,9.125,1015,58.875,12,10,8,176,116,113,0,3,10.6,météo très défavorable,21:51:00,06:20:00,11
2012-05-22,14,10,23,11,14,14,0,90,10,1023,13,14,13,9,113,113,113,0,4,14.5,météo correcte,21:52:00,06:19:00,10
2012-05-23,14,11,14,12,14,13,0,93,10,1027,10.625,14,12,11,113,113,113,0,4,14.5,météo correcte,21:54:00,06:18:00,11
2012-05-24,16,10,14,12,16,16,0,89,10,1027,11.875,16,15,12,113,113,116,0,5,14.5,météo correcte,21:55:00,06:17:00,10
2012-05-25,19,14,31,14,17,18,0,93,10,1022,10.625,19,16,13,113,113,113,0,6,14.5,météo favorable,21:56:00,06:16:00,14
2012-05-26,19,12,28,14,19,14,19.9,91,8.875,1017,27.75,19,14,12,113,113,356,0,5,12.6,météo très défavorable,21:57:00,06:15:00,14
2012-05-27,16,12,12,12,15,15,5.8,89,9.5,1020,27.875,16,13,11,113,113,113,0,4,14.5,météo correcte,21:58:00,06:14:00,12
2012-05-28,17,12,12,13,17,15,0.2,87,9.875,1021,22.125,17,13,11,113,116,116,0,5,15.9,météo correcte,21:59:00,06:13:00,12
2012-05-29,15,12,14,13,15,15,0,89,9.875,1020,12.5,15,13,13,113,113,113,0,5,15.9,météo correcte,22:00:00,06:13:00,12
2012-05-30,15,12,17,14,15,15,8.3,93,9.875,1022,22.375,15,14,14,113,113,113,0,5,15.9,météo correcte,22:01:00,06:12:00,14
2012-05-31,16,12,12,13,16,15,0,93,10,1023,26.375,16,13,12,116,113,113,0,4,15.9,météo correcte,22:02:00,06:11:00,12
2012-06-01,17,12,13,14,16,16,0,93,10,1022,22.625,17,14,14,116,116,113,0,4,15.6,météo correcte,22:03:00,06:11:00,12
2012-06-02,20,14,21,15,19,20,5.9,96,8.625,1015,51.25,20,17,14,119,116,356,0,5,16,météo favorable,22:04:00,06:10:00,15
2012-06-03,16,12,31,13,16,15,4.6,92,9.875,1013,47.125,16,13,11,116,116,116,0,4,15.6,météo correcte,22:05:00,06:09:00,13
2012-06-04,13,11,27,13,12,12,1.2,88,6.375,1020,67.5,13,12,10,176,122,116,0,4,13.8,météo défavorable,22:06:00,06:09:00,13
2012-06-05,15,11,33,12,14,15,7.1,93,7.75,1019,80.75,15,14,10,176,305,119,0,4,12,météo défavorable,22:07:00,06:08:00,11
2012-06-06,16,12,26,13,16,16,4.9,93,8.625,1008,53.375,16,13,11,116,116,119,0,4,13.8,météo correcte,22:07:00,06:08:00,12
2012-06-07,16,13,43,14,16,15,11.2,95,8.125,1003,54.75,16,14,12,119,176,113,0,4,14.7,météo correcte,22:08:00,06:07:00,14
2012-06-08,14,12,44,13,14,14,2.2,83,10,1015,32.125,14,11,10,116,113,113,0,4,16,météo correcte,22:09:00,06:07:00,13
2012-06-09,15,11,21,12,14,14,2,79,9.375,1016,46.75,15,12,10,113,176,119,0,4,15.6,météo correcte,22:10:00,06:07:00,11
2012-06-10,16,13,21,14,16,14,15.8,95,9.25,1011,78.625,16,14,12,176,176,119,0,5,12.9,météo défavorable,22:10:00,06:06:00,13
2012-06-11,14,12,13,12,14,13,6.4,90,9.625,1007,44.875,14,12,11,116,116,116,0,3,14.7,météo correcte,22:11:00,06:06:00,12
2012-06-12,14,12,24,12,14,14,3.3,87,10,1015,38.375,14,11,10,119,113,116,0,4,14.7,météo correcte,22:11:00,06:06:00,12
2012-06-13,14,11,12,11,14,13,4.9,88,9.875,1016,54.625,14,11,9,113,176,119,0,3,16.1,météo correcte,22:12:00,06:06:00,11
2012-06-14,16,11,30,12,14,16,1.8,87,8.5,1016,56.875,16,13,9,116,116,119,0,3,14.7,météo correcte,22:12:00,06:06:00,12
2012-06-15,16,13,32,13,16,14,9.5,92,9.5,1010,57.375,16,13,11,116,119,176,0,3,12.1,météo correcte,22:13:00,06:06:00,13
2012-06-16,16,12,38,12,16,15,2.8,85,10,1017,14.5,16,11,9,113,113,113,0,4,16.1,météo correcte,22:13:00,06:06:00,12
2012-06-17,15,12,20,13,15,13,6.9,91,9.875,1020,70.5,15,12,11,116,116,305,0,4,13.8,météo défavorable,22:14:00,06:06:00,12
2012-06-18,15,11,18,12,15,14,14.8,88,9.875,1020,47.25,15,12,10,116,113,119,0,3,15.6,météo défavorable,22:14:00,06:06:00,11
2012-06-19,15,11,18,13,15,14,1.5,86,10,1020,34.875,15,13,13,116,176,116,0,4,16.1,météo correcte,22:14:00,06:06:00,11
2012-06-20,17,14,23,14,16,17,14.4,93,7.75,1017,82.875,17,16,13,176,176,356,0,4,13.8,météo défavorable,22:15:00,06:06:00,14
