#### EXPORT DONNEES METEO POUR "SAINT-JACUT-DE-LA-MER" (LAT/LON: 48.59734/-2.190028)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2009-01-11,10,4,34,5,9,9,0,82,10,1028,22,10,6,1,113,119,113,0,3,8.7,météo très défavorable,17:36:00,08:58:00,4
2009-01-12,11,9,44,9,10,11,2.5,89,8.75,1022,56.125,11,10,5,113,119,122,0,3,6.9,météo défavorable,17:37:00,08:58:00,9
2009-01-13,11,8,25,9,10,8,3.7,89,10,1015,22.375,11,9,6,116,116,113,0,2,8.7,météo défavorable,17:38:00,08:57:00,10
2009-01-14,9,6,23,7,7,9,0.8,85,10,1016,42.625,9,7,3,113,122,113,0,3,6.9,météo défavorable,17:40:00,08:57:00,8
2009-01-15,9,7,36,8,9,8,0,83,9.375,1013,49.625,9,6,3,116,116,122,0,2,8.7,météo défavorable,17:41:00,08:56:00,8
2009-01-16,11,8,27,9,11,10,1,88,8.375,1015,53,11,8,5,113,116,122,0,3,8.7,météo défavorable,17:43:00,08:55:00,9
2009-01-17,11,9,33,10,11,10,2.9,84,9.625,1015,66,11,8,6,299,116,122,0,2,8.7,météo défavorable,17:44:00,08:54:00,10
2009-01-18,11,8,44,9,9,9,11.6,79,8.75,1005,73.625,11,9,3,176,299,116,0,2,8.7,météo défavorable,17:46:00,08:54:00,9
2009-01-19,11,7,50,11,8,7,13,84,8,997,80.75,11,9,1,122,176,116,0,2,5.1,météo défavorable,17:47:00,08:53:00,11
2009-01-20,7,5,28,6,7,6,0.5,83,9.75,998,61.125,7,4,1,176,116,116,0,3,6.9,météo très défavorable,17:49:00,08:52:00,6
2009-01-21,9,4,27,5,8,8,4,79,8.875,1006,56.5,9,7,1,113,119,299,0,2,6.9,météo très défavorable,17:50:00,08:51:00,5
2009-01-22,12,10,36,12,11,10,18,91,7,994,87.625,12,10,7,356,176,122,0,3,3.4,météo très défavorable,17:52:00,08:50:00,10
2009-01-23,12,6,55,10,9,8,5.8,85,9.375,991,60,12,10,3,299,176,113,0,2,8.7,météo défavorable,17:53:00,08:49:00,11
2009-01-24,8,5,30,5,8,7,16,84,7.625,998,79.25,8,5,0,356,176,116,3.6,2,8.7,météo très défavorable,17:55:00,08:48:00,5
2009-01-25,10,7,30,10,9,8,26.7,88,8.125,989,60.125,10,8,5,356,116,116,0,2,5.2,météo très défavorable,17:56:00,08:47:00,10
2009-01-26,8,6,32,7,8,8,1.4,84,10,1008,72.5,8,6,3,122,122,299,0,3,5.2,météo très défavorable,17:58:00,08:45:00,6
2009-01-27,9,5,18,6,9,9,0.4,89,9.375,1014,61.5,9,8,3,113,116,122,0,3,8.7,météo très défavorable,17:59:00,08:44:00,7
2009-01-28,9,6,27,9,8,7,27.9,93,7.875,1014,85.375,9,8,4,356,176,119,0,2,4.8,météo très défavorable,18:01:00,08:43:00,9
2009-01-29,8,6,34,7,7,8,0,89,10,1014,75.5,8,7,2,116,119,122,0,2,9.6,météo très défavorable,18:02:00,08:42:00,7
2009-01-30,9,7,36,8,8,8,0,87,9,1012,64.625,9,7,3,176,116,119,0,2,9.6,météo défavorable,18:04:00,08:41:00,8
2009-01-31,9,6,29,6,8,8,0,86,10,1006,37.75,9,5,1,116,113,116,0,3,9.7,météo défavorable,18:06:00,08:39:00,6
2009-02-01,6,2,45,4,4,3,0,80,9,1004,40.5,6,4,-3,116,113,116,0,2,9.7,météo très défavorable,18:07:00,08:38:00,5
2009-02-02,3,1,27,2,3,2,1.1,80,1.75,1001,67.875,3,0,-4,119,122,116,0.9,1,6.5,météo très défavorable,18:09:00,08:37:00,1
2009-02-03,5,2,30,3,5,5,0.6,79,7.125,997,52.125,5,2,-3,113,119,122,0,2,9.8,météo très défavorable,18:10:00,08:35:00,2
2009-02-04,8,3,41,4,3,8,4.7,92,6.875,994,74.5,8,7,-3,116,299,176,0.3,1,4.9,météo très défavorable,18:12:00,08:34:00,4
2009-02-05,9,6,22,7,9,9,1.3,87,8.25,988,51.5,9,6,2,113,116,119,0,2,9.8,météo défavorable,18:14:00,08:32:00,7
2009-02-06,8,5,45,7,7,5,10.1,91,8.125,993,88.625,8,6,-0,122,176,299,0,2,4.9,météo très défavorable,18:15:00,08:31:00,8
2009-02-07,6,5,38,5,6,5,6.8,75,9.875,1005,63.25,6,2,-1,122,116,119,2.7,1,9.9,météo très défavorable,18:17:00,08:29:00,5
2009-02-08,9,5,34,5,6,9,1.3,85,9,1006,69.625,9,6,1,119,176,116,0,1,8.3,météo très défavorable,18:18:00,08:28:00,5
2009-02-09,12,6,45,7,11,11,36.2,93,6.875,1006,79.75,12,10,1,176,356,356,0,3,5,météo très défavorable,18:20:00,08:26:00,7
2009-02-10,8,6,55,6,8,7,5,74,7.75,1017,79.25,8,7,0,122,116,119,0,2,6.6,météo très défavorable,18:22:00,08:24:00,7
2009-02-11,9,6,16,7,9,7,1,80,9.875,1022,57.625,9,5,4,116,176,116,0,2,10,météo défavorable,18:23:00,08:23:00,7
2009-02-12,7,5,25,6,6,5,0.2,80,10,1028,47.75,7,4,2,119,113,116,0,2,10,météo très défavorable,18:25:00,08:21:00,7
2009-02-13,9,7,28,8,9,8,0.5,89,10,1025,65.25,9,7,5,119,119,176,0,2,8.3,météo défavorable,18:27:00,08:20:00,8
2009-02-14,6,4,13,5,6,5,0,82,9.375,1030,26.375,6,4,2,116,116,113,0,2,10.1,météo très défavorable,18:28:00,08:18:00,6
2009-02-15,6,3,8,3,6,5,0,75,10,1031,18,6,2,1,113,116,113,0,2,10.1,météo très défavorable,18:30:00,08:16:00,3
2009-02-16,9,5,20,7,9,8,0,87,10,1030,20.25,9,6,4,113,113,113,0,3,10.2,météo défavorable,18:32:00,08:14:00,6
2009-02-17,9,7,26,7,9,8,0.1,87,10,1030,57.625,9,6,4,116,116,119,0,3,5.1,météo défavorable,18:33:00,08:13:00,7
2009-02-18,9,8,17,8,9,9,1.4,93,8,1029,88.25,9,8,5,119,122,122,0,2,5.1,météo défavorable,18:35:00,08:11:00,8
2009-02-19,10,6,13,6,9,8,0,88,10,1030,52.75,10,7,6,119,113,116,0,2,10.3,météo défavorable,18:36:00,08:09:00,7
2009-02-20,10,6,17,7,10,7,0,90,10,1034,23.75,10,6,4,176,113,113,0,3,10.3,météo défavorable,18:38:00,08:07:00,8
2009-02-21,9,5,19,6,9,7,0,84,10,1035,19.875,9,6,3,116,113,113,0,3,10.3,météo défavorable,18:40:00,08:06:00,5
2009-02-22,10,8,35,8,10,9,0.2,91,10,1035,50.125,10,8,4,116,119,116,0,3,5.2,météo défavorable,18:41:00,08:04:00,8
2009-02-23,9,7,19,7,9,8,0,88,10,1030,12.625,9,7,4,113,113,113,0,3,10.4,météo défavorable,18:43:00,08:02:00,8
2009-02-24,9,7,14,7,9,8,0.1,91,10,1029,53.125,9,7,5,119,119,116,0,2,6.8,météo défavorable,18:45:00,08:00:00,7
2009-02-25,9,5,10,5,9,7,0,89,10,1031,17.375,9,6,4,113,113,113,0,2,10.9,météo très défavorable,18:46:00,07:58:00,6
2009-02-26,10,6,18,6,9,8,0,87,10,1030,19.25,10,6,4,113,116,113,0,3,10.9,météo défavorable,18:48:00,07:56:00,6
2009-02-27,10,7,16,8,10,8,0,93,10,1027,37.5,10,8,5,116,116,116,0,3,11,météo défavorable,18:49:00,07:54:00,8
2009-02-28,11,6,19,6,10,9,0,87,10,1020,37,11,7,3,113,119,119,0,3,11,météo défavorable,18:51:00,07:52:00,7
2009-03-01,9,6,27,8,9,8,0,89,10,1015,54.5,9,6,4,119,122,113,0,3,10.1,météo défavorable,18:53:00,07:51:00,7
2009-03-02,9,7,19,7,9,8,0,86,10,1021,13.25,9,5,4,113,113,113,0,3,11.1,météo défavorable,18:54:00,07:49:00,7
2009-03-03,9,7,41,8,9,9,5.4,90,6.625,1020,83.25,9,8,4,176,119,176,0,3,5.5,météo défavorable,18:56:00,07:47:00,7
2009-03-04,8,5,31,5,7,6,24.5,79,8.75,987,78.625,8,6,1,176,119,176,0,2,10.1,météo très défavorable,18:57:00,07:45:00,6
2009-03-05,7,5,45,5,6,7,9.1,90,8.125,1004,58.75,7,4,0,119,299,113,0,2,7.1,météo très défavorable,18:59:00,07:43:00,5
2009-03-06,10,5,19,6,9,9,0,75,10,1010,31.75,10,7,3,113,116,176,0,3,11.6,météo défavorable,19:00:00,07:41:00,6
2009-03-07,12,9,23,9,10,11,0.7,88,10,1017,53.375,12,10,6,116,113,176,0,3,10.2,météo défavorable,19:02:00,07:39:00,9
2009-03-08,11,8,49,10,10,8,4.2,89,8.75,1012,61.375,11,9,3,299,116,113,0,2,8.7,météo défavorable,19:04:00,07:37:00,11
2009-03-09,9,8,36,8,9,9,0.6,74,9.375,1020,58.875,9,6,3,113,176,122,0,3,7.3,météo défavorable,19:05:00,07:35:00,8
2009-03-10,11,8,42,10,11,10,9.4,91,8.875,1021,59.5,11,9,6,299,113,116,0,2,10.2,météo défavorable,19:07:00,07:33:00,8
2009-03-11,10,8,15,8,10,10,0.9,93,7,1026,71.125,10,9,6,119,122,122,0,3,5.9,météo défavorable,19:08:00,07:31:00,8
2009-03-12,11,8,20,9,11,10,0.5,90,10,1026,40,11,9,7,113,116,116,0,3,8.8,météo défavorable,19:10:00,07:29:00,9
2009-03-13,13,7,18,7,11,13,0,89,10,1025,18.5,13,8,5,116,113,116,0,3,11.6,météo correcte,19:11:00,07:26:00,8
2009-03-14,10,8,30,10,10,9,0.1,91,10,1027,27.75,10,9,7,116,113,113,0,3,11.6,météo défavorable,19:13:00,07:24:00,9
2009-03-15,10,7,11,7,10,9,0,88,10,1033,9.625,10,7,5,113,113,113,0,3,11.6,météo défavorable,19:14:00,07:22:00,8
2009-03-16,12,6,14,6,11,11,0,79,10,1033,20.625,12,8,3,116,113,113,0,4,11.6,météo défavorable,19:16:00,07:20:00,7
2009-03-17,13,7,23,7,12,11,0,85,10,1032,24.875,13,7,4,116,116,113,0,4,11.6,météo correcte,19:17:00,07:18:00,8
2009-03-18,12,8,22,8,12,11,0,86,10,1031,1.875,12,8,5,113,113,113,0,4,11.6,météo défavorable,19:19:00,07:16:00,9
2009-03-19,12,8,26,9,12,11,0,72,10,1026,0.25,12,7,6,113,113,113,0,4,11.6,météo défavorable,19:20:00,07:14:00,9
2009-03-20,11,7,22,7,11,10,0,81,10,1029,4.25,11,5,3,113,113,113,0,3,11.6,météo défavorable,19:22:00,07:12:00,8
2009-03-21,10,5,18,5,10,8,0,71,10,1032,13.375,10,4,3,116,113,113,0,3,11.6,météo très défavorable,19:23:00,07:10:00,6
2009-03-22,9,7,24,8,9,8,0.3,87,10,1034,18.625,9,7,5,113,116,113,0,3,8.8,météo défavorable,19:25:00,07:08:00,9
2009-03-23,11,8,35,8,11,10,0,85,10,1032,19.875,11,7,5,113,113,116,0,4,11.6,météo défavorable,19:26:00,07:05:00,8
2009-03-24,9,7,38,7,8,8,0.2,70,10,1024,21.875,9,7,3,113,113,113,0,2,11.6,météo défavorable,19:28:00,07:03:00,9
2009-03-25,10,8,40,10,10,9,1.6,86,7.875,1018,52.875,10,7,5,122,116,113,0,3,8.9,météo défavorable,19:29:00,07:01:00,9
2009-03-26,11,8,40,9,11,10,1,84,8,1015,69,11,8,5,116,122,176,0,3,6.4,météo défavorable,19:31:00,06:59:00,8
2009-03-27,9,7,35,8,8,8,8,88,6.375,1009,89.5,9,7,4,122,176,176,0,2,6.4,météo défavorable,19:32:00,06:57:00,8
2009-03-28,9,7,35,7,8,8,7.9,80,9.75,1011,55.125,9,4,2,119,122,113,0,2,10.3,météo défavorable,19:34:00,06:55:00,7
2009-03-29,8,5,15,5,7,7,0.1,84,9.75,1017,38.875,8,4,3,116,119,113,0,3,10.3,météo très défavorable,19:35:00,06:53:00,6
2009-03-30,10,4,15,4,10,8,0,77,10,1023,2.125,10,2,2,113,113,113,0,3,11.6,météo très défavorable,20:36:00,07:51:00,4
2009-03-31,10,5,21,5,9,9,0,76,10,1024,24.375,10,3,3,113,116,116,0,3,11.6,météo très défavorable,20:38:00,07:49:00,5
2009-04-01,11,7,28,8,10,10,0,85,10,1021,3.25,11,7,5,113,113,113,0,4,11.6,météo défavorable,20:39:00,07:47:00,7
2009-04-02,11,8,21,8,11,10,0,93,10,1019,16.25,11,8,5,116,113,113,0,4,11.6,météo défavorable,20:41:00,07:45:00,8
2009-04-03,11,6,11,6,11,10,0,88,10,1019,6,11,7,6,113,113,113,0,4,11.6,météo défavorable,20:42:00,07:43:00,7
2009-04-04,11,7,21,9,11,10,1.2,93,9.875,1025,42.75,11,8,7,176,113,116,0,3,10.3,météo défavorable,20:44:00,07:41:00,8
2009-04-05,11,6,9,6,11,10,0,89,10,1025,17,11,6,4,113,113,116,0,4,11.6,météo défavorable,20:45:00,07:39:00,7
2009-04-06,12,8,30,8,12,10,0.2,87,8,1016,52.625,12,9,5,116,116,299,0,4,9.1,météo défavorable,20:47:00,07:37:00,8
2009-04-07,12,7,19,7,11,11,1.8,86,9.875,1011,14.875,12,7,4,113,113,113,0,3,11.6,météo défavorable,20:48:00,07:35:00,7
2009-04-08,13,9,21,11,11,13,11.7,93,6.125,1012,93.875,13,12,9,299,305,176,0,4,6.6,météo défavorable,20:50:00,07:33:00,11
2009-04-09,14,10,32,12,12,12,1.1,92,5.75,1012,60.875,14,11,8,119,116,113,0,3,10.4,météo correcte,20:51:00,07:31:00,12
2009-04-10,10,8,22,10,10,9,19.6,93,9.125,1006,64.625,10,9,6,176,176,116,0,2,7.9,météo très défavorable,20:53:00,07:29:00,10
2009-04-11,10,7,17,7,10,9,0.5,79,10,1014,10.875,10,5,4,113,113,113,0,3,10.4,météo défavorable,20:54:00,07:27:00,7
2009-04-12,10,7,19,8,10,10,0,83,10,1016,8.375,10,6,5,113,113,113,0,4,11.6,météo défavorable,20:56:00,07:24:00,7
2009-04-13,13,5,18,6,12,12,0,84,9.375,1015,16.875,13,7,3,113,113,113,0,4,11.6,météo correcte,20:57:00,07:23:00,7
2009-04-14,12,9,13,9,12,10,4.4,93,7.75,1008,82.875,12,10,8,116,119,356,0,4,6.7,météo défavorable,20:59:00,07:21:00,9
2009-04-15,10,9,12,10,9,10,21.7,96,8.625,1005,82,10,9,8,122,356,176,0,2,8.1,météo très défavorable,21:00:00,07:19:00,9
2009-04-16,12,9,21,9,12,11,2.2,91,9.5,1009,45.5,12,9,6,119,116,116,0,3,11.6,météo défavorable,21:02:00,07:17:00,9
2009-04-17,12,8,15,8,12,11,3.6,87,9.75,1013,31.125,12,9,6,113,113,176,0,4,11.6,météo défavorable,21:03:00,07:15:00,8
2009-04-18,12,7,20,7,12,9,1.9,86,8.875,1019,41.5,12,8,7,113,116,116,0,3,9.3,météo défavorable,21:05:00,07:13:00,8
2009-04-19,11,9,26,9,10,10,0.9,89,9.875,1025,57.125,11,8,6,116,116,122,0,3,9.3,météo défavorable,21:06:00,07:11:00,9
2009-04-20,12,9,16,10,12,11,0,88,10,1028,11.75,12,9,9,113,113,113,0,3,11.6,météo défavorable,21:08:00,07:09:00,9
2009-04-21,12,9,20,9,12,11,0,87,10,1030,12.875,12,9,7,113,113,116,0,4,11.6,météo défavorable,21:09:00,07:07:00,10
2009-04-22,13,9,15,10,13,12,0,93,10,1030,8.25,13,10,9,113,113,113,0,3,11.6,météo correcte,21:11:00,07:05:00,10
2009-04-23,15,9,17,10,14,15,0,90,10,1025,25.25,15,11,9,113,113,116,0,4,11.6,météo correcte,21:12:00,07:03:00,9
2009-04-24,16,10,26,11,15,16,0,82,10,1017,10.125,16,9,8,113,113,113,0,4,10.5,météo correcte,21:14:00,07:01:00,11
2009-04-25,12,9,26,9,12,11,1.8,74,9.625,1009,34.625,12,8,5,113,113,176,0,4,14.2,météo défavorable,21:15:00,07:00:00,9
2009-04-26,12,8,27,9,12,9,1.6,84,8.875,1009,54.875,12,9,6,122,113,119,0,4,12.3,météo défavorable,21:17:00,06:58:00,8
2009-04-27,10,8,35,10,10,10,12.2,91,6.625,1006,79,10,9,6,119,356,116,0,2,10.2,météo défavorable,21:18:00,06:56:00,9
2009-04-28,10,8,24,8,10,9,7.5,82,9.25,1006,55.25,10,7,5,116,299,176,0,2,13.4,météo défavorable,21:19:00,06:54:00,8
2009-04-29,13,8,17,8,12,12,0.2,85,10,1014,48.125,13,10,5,116,176,119,0,4,12.4,météo correcte,21:21:00,06:52:00,8
2009-04-30,12,10,27,11,12,11,14.1,94,7.5,1020,90.375,12,11,8,176,356,122,0,3,9.2,météo défavorable,21:22:00,06:51:00,11
2009-05-01,13,9,22,10,13,12,0.3,87,10,1029,20.5,13,9,7,113,113,113,0,3,14.5,météo correcte,21:24:00,06:49:00,9
2009-05-02,13,10,15,11,12,12,0.5,94,7.375,1031,70.875,13,11,9,176,116,116,0,4,9.2,météo défavorable,21:25:00,06:47:00,10
2009-05-03,11,10,26,11,11,11,2.5,94,7.875,1032,49.25,11,11,8,122,113,113,0,3,12.4,météo défavorable,21:27:00,06:46:00,11
2009-05-04,11,9,22,9,11,11,0,76,10,1032,26.25,11,8,7,116,113,116,0,4,14.5,météo défavorable,21:28:00,06:44:00,9
2009-05-05,13,10,26,11,13,12,0.4,92,8.5,1030,71.625,13,11,8,122,119,119,0,3,9.3,météo défavorable,21:30:00,06:42:00,11
2009-05-06,14,10,21,10,14,13,0.1,92,10,1026,19.125,14,10,8,116,113,113,0,4,14.5,météo correcte,21:31:00,06:41:00,10
2009-05-07,14,9,17,10,13,13,0,86,10,1019,28.875,14,11,7,113,113,119,0,3,14.5,météo correcte,21:32:00,06:39:00,9
2009-05-08,12,8,28,11,12,11,0,82,10,1019,30.625,12,9,8,176,113,113,0,4,13.5,météo défavorable,21:34:00,06:38:00,11
2009-05-09,12,7,15,9,12,11,0,75,10,1019,35.125,12,6,8,113,113,116,0,4,14.5,météo défavorable,21:35:00,06:36:00,7
2009-05-10,14,10,26,10,14,13,10.2,82,8.25,1018,68.75,14,11,8,122,119,119,0,4,13.5,météo défavorable,21:37:00,06:35:00,10
2009-05-11,14,12,42,12,14,12,4.5,89,7.875,1015,56.5,14,11,9,116,113,176,0,3,11.4,météo correcte,21:38:00,06:33:00,12
2009-05-12,12,10,34,11,11,11,11.1,89,6.5,1015,95.25,12,10,8,299,122,119,0,3,9.4,météo défavorable,21:39:00,06:32:00,12
2009-05-13,14,9,10,11,14,14,8.3,92,9.625,1015,63.75,14,12,11,116,116,356,0,5,14.5,météo correcte,21:41:00,06:30:00,9
2009-05-14,14,10,6,11,14,13,10.8,91,9.25,1010,61.125,14,12,12,116,176,176,0,4,14.5,météo correcte,21:42:00,06:29:00,10
2009-05-15,12,9,39,10,11,11,8.6,84,8.25,1008,71.875,12,10,6,176,176,116,0,3,11.5,météo défavorable,21:43:00,06:28:00,11
2009-05-16,13,11,32,11,13,12,2.5,84,8.75,1009,58.625,13,10,8,119,119,113,0,3,11.5,météo correcte,21:45:00,06:26:00,12
2009-05-17,14,10,40,11,13,13,2.8,86,8.875,1012,68.25,14,10,8,299,122,176,0,3,11.5,météo défavorable,21:46:00,06:25:00,10
2009-05-18,14,10,30,11,14,13,1.1,80,9.75,1018,37.625,14,9,8,116,176,116,0,3,14.5,météo correcte,21:47:00,06:24:00,10
2009-05-19,15,11,29,11,15,14,0.9,83,10,1021,36.5,15,9,8,116,113,176,0,4,13.5,météo correcte,21:49:00,06:23:00,11
2009-05-20,15,10,12,11,15,14,0,86,10,1021,36.5,15,10,10,116,116,116,0,5,14.5,météo correcte,21:50:00,06:22:00,10
2009-05-21,13,10,17,11,13,12,0,89,10,1018,17.375,13,9,9,119,113,113,0,4,13.5,météo correcte,21:51:00,06:20:00,10
2009-05-22,14,9,15,10,14,12,0,75,10,1020,2.25,14,8,9,113,113,113,0,4,14.5,météo correcte,21:52:00,06:19:00,9
2009-05-23,14,11,19,12,13,14,17.8,90,9.5,1018,36.625,14,11,9,113,305,113,0,4,12.5,météo très défavorable,21:53:00,06:18:00,11
2009-05-24,15,12,18,13,14,15,9.6,89,9.375,1020,58.5,15,12,11,176,119,116,0,4,11.6,météo correcte,21:54:00,06:17:00,12
2009-05-25,17,12,18,14,17,14,0.8,91,9.25,1017,55,17,15,12,176,113,116,0,4,14.5,météo correcte,21:56:00,06:16:00,13
2009-05-26,13,11,39,12,13,12,32.9,87,8.75,1028,36.625,13,11,9,356,113,113,0,3,13.5,météo très défavorable,21:57:00,06:15:00,12
2009-05-27,13,10,35,11,13,13,0.4,82,9,1029,61.5,13,12,8,116,119,119,0,4,11.6,météo correcte,21:58:00,06:15:00,10
2009-05-28,15,12,20,13,15,13,0.6,95,10,1033,32.125,15,12,11,119,113,113,0,5,11.6,météo correcte,21:59:00,06:14:00,13
2009-05-29,18,12,30,13,17,17,0,90,10,1031,6.25,18,13,11,113,113,113,0,4,15.9,météo favorable,22:00:00,06:13:00,12
2009-05-30,17,13,30,13,16,16,0,74,10,1022,0,17,12,11,113,113,113,0,5,15.9,météo correcte,22:01:00,06:12:00,13
2009-05-31,16,13,30,14,16,16,0,82,10,1023,0.875,16,12,12,113,113,113,0,5,15.9,météo correcte,22:02:00,06:11:00,13
2009-06-01,17,13,25,14,17,16,0,92,10,1024,9.625,17,13,12,116,113,113,0,5,15.9,météo correcte,22:03:00,06:11:00,13
2009-06-02,16,14,24,14,16,16,0,76,10,1025,1.375,16,12,13,113,113,113,0,5,15.9,météo correcte,22:04:00,06:10:00,14
2009-06-03,18,13,16,14,17,17,0,77,10,1023,5.75,18,12,13,113,113,113,0,5,16,météo favorable,22:05:00,06:09:00,13
2009-06-04,17,13,26,13,17,16,0,82,10,1019,15.875,17,11,11,113,116,113,0,5,16,météo correcte,22:06:00,06:09:00,13
2009-06-05,16,11,15,11,16,14,0.8,82,10,1014,16.75,16,11,10,113,113,116,0,5,16,météo correcte,22:06:00,06:08:00,11
2009-06-06,15,11,22,13,15,13,10.1,88,9.875,1002,60.25,15,13,11,122,176,113,0,3,15.6,météo correcte,22:07:00,06:08:00,12
2009-06-07,14,10,32,11,13,14,3.4,81,9.625,1005,52.5,14,9,8,119,356,116,0,4,14.7,météo correcte,22:08:00,06:08:00,10
2009-06-08,14,11,28,11,11,14,10.9,91,7.875,1005,68.875,14,12,8,299,356,176,0,4,14.7,météo défavorable,22:09:00,06:07:00,11
2009-06-09,15,12,12,13,15,14,10,92,9.75,1012,68,15,12,12,119,116,176,0,3,13.8,météo défavorable,22:09:00,06:07:00,13
2009-06-10,12,11,23,12,12,12,33.4,92,7.875,1014,41.25,12,11,9,119,356,113,0,3,13.8,météo très défavorable,22:10:00,06:07:00,11
2009-06-11,16,12,20,13,16,15,0.9,84,9.875,1023,31.375,16,11,11,113,113,116,0,5,16,météo correcte,22:11:00,06:06:00,12
2009-06-12,17,13,15,14,16,17,1.7,94,9.875,1023,67,17,14,13,176,116,122,0,4,15.6,météo défavorable,22:11:00,06:06:00,13
2009-06-13,16,13,9,14,16,16,0.1,94,7,1021,58.75,16,14,14,176,116,116,0,4,15.6,météo correcte,22:12:00,06:06:00,13
2009-06-14,16,13,15,14,16,14,0,92,10,1020,35,16,13,13,116,113,116,0,4,15.6,météo correcte,22:12:00,06:06:00,14
2009-06-15,16,13,14,14,16,15,0.2,80,10,1020,41.25,16,12,13,122,113,116,0,5,16.1,météo correcte,22:13:00,06:06:00,13
2009-06-16,16,12,18,13,16,15,0.2,91,10,1025,25.875,16,13,11,116,113,116,0,4,16.1,météo correcte,22:13:00,06:06:00,12
2009-06-17,20,13,19,14,20,18,0,86,9,1023,35,20,13,13,116,113,116,0,5,16.1,météo favorable,22:14:00,06:06:00,14
2009-06-18,15,13,19,14,15,14,0.3,84,9.875,1022,12.625,15,13,13,113,113,113,0,4,16.1,météo correcte,22:14:00,06:06:00,14
2009-06-19,15,13,26,13,15,15,0.2,80,10,1027,8,15,11,11,113,113,113,0,5,16.1,météo correcte,22:14:00,06:06:00,13
2009-06-20,15,12,26,13,15,15,0,82,10,1027,22.625,15,11,11,113,116,113,0,5,16.1,météo correcte,22:14:00,06:06:00,12
2009-06-21,16,13,19,14,16,15,0,87,10,1028,25,16,12,13,113,113,116,0,5,16.1,météo correcte,22:15:00,06:06:00,13
2009-06-22,17,13,20,14,17,16,0,90,10,1027,20.625,17,13,14,116,113,113,0,4,16.1,météo correcte,22:15:00,06:06:00,14
